,Player,Season,AGE,Pos_C,Pos_LW,Pos_RW,GP,G,A,PTS,PPG,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,LENGTH,AAV
1393,Matt Calvert,2015,25.0,0,1,1,51.333333333333336,10.333333333333334,10.666666666666666,21.0,0.40909090909090906,-3.0,15.427777777777775,12.805555555555555,37.66666666666666,2.033333333333333,9.333333333333334,0.6666666666666666,0.3333333333333333,2.0,82.0,12.766666666666666,24.0,85.66666666666667,3.6666666666666665,4.666666666666667,42.2,572.0,572.6666666666666,50.06666666666666,1.8666666666666665,425.3333333333333,434.0,49.5,1.3,8.833333333333334,90.13333333333333,99.0,45.4,54.6,21.0,14.333333333333334,144.0,56.1,2.6666666666666665,0.3333333333333333,2.333333333333333,8.333333333333334,3,2200000.0
1394,Magnus Paajarvi,2015,24.0,0,1,1,35.666666666666664,5.0,4.666666666666667,9.666666666666666,0.27102803738317754,-3.0,11.394444444444446,10.611111111111112,8.666666666666666,0.7999999999999999,4.0,0.6666666666666666,0.3333333333333333,1.0,48.0,7.333333333333333,15.666666666666666,19.33333333333333,2.333333333333333,4.0,55.53333333333333,319.0,336.0,49.93333333333334,-1.1333333333333333,233.66666666666663,246.0,49.333333333333336,-1.8,6.033333333333334,91.16666666666669,97.2,49.6,50.4,7.333333333333333,4.666666666666667,76.66666666666667,60.73333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,700000.0
1395,Mikkel Boedker,2015,25.0,0,1,1,58.333333333333336,13.333333333333334,21.666666666666668,35.0,0.6,-6.333333333333333,17.794444444444448,14.655555555555557,12.666666666666666,3.4,9.666666666666666,3.6666666666666665,0.0,1.6666666666666667,109.33333333333331,12.5,14.0,82.66666666666667,1.3333333333333333,5.333333333333333,17.333333333333332,774.3333333333334,818.3333333333334,48.63333333333333,-3.233333333333333,567.3333333333334,625.3333333333334,47.6,-4.2,7.766666666666667,91.46666666666664,99.23333333333332,55.56666666666666,44.43333333333334,28.0,15.0,190.33333333333331,57.26666666666667,9.0,2.6666666666666665,6.333333333333333,26.9,1,3750000.0
1396,Vladimir Tarasenko,2015,23.0,0,0,1,59.66666666666666,22.0,23.0,45.0,0.7541899441340784,16.0,15.4,13.094444444444443,19.0,6.633333333333333,16.666666666666668,5.333333333333333,0.0,3.333333333333333,158.33333333333334,13.366666666666667,11.333333333333334,27.33333333333333,1.0,2.333333333333333,44.43333333333334,835.6666666666666,639.3333333333334,57.0,5.566666666666666,623.0,469.3333333333333,57.333333333333336,5.133333333333333,9.466666666666669,92.13333333333333,101.63333333333333,62.46666666666667,37.53333333333333,27.0,15.0,307.3333333333333,52.2,6.666666666666667,3.333333333333333,3.333333333333333,38.9,8,7500000.0
1398,Shawn Matthias,2015,27.0,1,1,0,67.66666666666667,14.666666666666666,9.0,23.666666666666668,0.3497536945812808,-4.666666666666667,13.766666666666666,11.927777777777775,19.33333333333333,2.6666666666666665,13.333333333333334,1.0,0.3333333333333333,0.3333333333333333,121.66666666666669,12.066666666666668,27.666666666666668,74.66666666666667,140.33333333333334,182.0,43.96666666666667,684.0,742.0,48.0,-3.7,515.6666666666666,553.0,48.23333333333333,-3.466666666666667,8.533333333333333,91.03333333333336,99.56666666666666,47.6,52.4,28.0,12.333333333333334,194.0,62.56666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2300000.0
1399,Jimmy Hayes,2015,25.0,0,0,1,45.66666666666666,10.333333333333334,8.666666666666666,19.0,0.41605839416058404,-3.0,13.483333333333334,12.22222222222222,12.666666666666666,2.1666666666666665,8.0,2.333333333333333,0.0,1.0,83.66666666666667,11.466666666666669,13.333333333333334,91.0,6.333333333333333,9.0,46.06666666666666,480.6666666666667,483.6666666666667,47.333333333333336,-5.466666666666668,368.3333333333333,381.6666666666667,47.03333333333333,-6.533333333333332,10.266666666666666,91.0,101.26666666666668,52.833333333333336,47.16666666666666,13.0,8.666666666666666,132.0,61.833333333333336,1.3333333333333333,0.0,1.3333333333333333,0.0,3,2300000.0
1400,Evgeny Kuznetsov,2015,23.0,1,0,0,48.5,7.0,16.0,23.0,0.4742268041237113,4.0,13.4,12.125,15.0,2.45,4.5,2.0,0.5,0.5,74.5,11.15,8.5,25.0,154.5,199.5,31.55,488.5,519.0,45.75,-4.3,350.5,389.0,44.55,-5.55,9.8,92.9,102.75,51.15,48.85,17.5,15.5,133.0,57.25,7.5,4.0,3.5,52.8,2,3000000.0
1401,Brett Connolly,2015,23.0,0,1,1,23.666666666666668,4.666666666666667,1.6666666666666667,6.333333333333333,0.2676056338028169,-1.6666666666666667,11.47777777777778,9.761111111111113,17.333333333333332,0.6333333333333334,3.6666666666666665,1.0,0.0,1.0,35.0,10.933333333333332,5.0,33.666666666666664,15.666666666666666,17.666666666666668,56.66666666666666,223.66666666666663,191.0,50.3,2.0666666666666664,162.66666666666666,141.66666666666666,48.73333333333333,0.5,5.166666666666667,89.10000000000001,94.26666666666668,52.96666666666667,47.03333333333333,5.333333333333333,2.333333333333333,60.0,59.1,0.0,0.0,0.0,0.0,1,1025000.0
1403,Nazem Kadri,2015,24.0,1,0,0,66.33333333333333,18.666666666666668,25.666666666666668,44.333333333333336,0.6683417085427137,-1.0,17.01111111111111,14.488888888888887,39.333333333333336,5.166666666666667,13.333333333333334,5.0,0.3333333333333333,1.3333333333333333,143.66666666666666,13.5,26.33333333333333,107.0,429.3333333333333,516.0,45.23333333333333,928.6666666666666,1018.3333333333334,47.8,3.533333333333333,683.3333333333334,773.6666666666666,47.16666666666666,3.233333333333333,10.966666666666669,91.8,102.8,47.86666666666667,52.13333333333333,37.0,43.333333333333336,281.0,51.13333333333333,3.0,0.3333333333333333,2.6666666666666665,11.1,1,4100000.0
1404,Dmitrij Jaskin,2015,22.0,0,1,1,24.666666666666668,4.666666666666667,2.0,6.666666666666667,0.2702702702702703,1.0,10.52777777777778,9.955555555555556,8.0,0.7666666666666666,3.6666666666666665,1.0,0.0,1.3333333333333333,42.66666666666666,5.866666666666667,8.666666666666666,62.66666666666666,1.3333333333333333,1.6666666666666667,30.96666666666667,263.0,214.33333333333331,60.26666666666667,5.033333333333333,205.0,156.33333333333334,62.0,6.8,4.3,83.89999999999999,88.2,51.66666666666666,48.333333333333336,6.666666666666667,4.0,76.33333333333333,68.83333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,775000.0
1405,Ryan O'Reilly,2015,25.0,1,0,0,63.66666666666666,17.0,29.33333333333333,46.333333333333336,0.7277486910994766,-3.0,19.344444444444445,15.333333333333334,6.0,4.733333333333333,12.0,4.666666666666667,0.3333333333333333,2.333333333333333,146.0,10.966666666666669,35.0,22.33333333333333,382.0,338.3333333333333,52.7,929.3333333333334,958.6666666666666,50.73333333333333,4.8,691.0,715.0,50.66666666666666,4.533333333333333,8.866666666666667,90.0,98.86666666666667,47.73333333333333,52.26666666666667,71.66666666666667,23.0,237.0,60.43333333333334,4.333333333333333,2.0,2.333333333333333,30.96666666666667,7,7500000.0
1406,Brandon Saad,2015,22.0,0,1,1,68.66666666666667,17.333333333333332,24.666666666666668,42.0,0.6116504854368932,14.666666666666666,16.666666666666668,13.894444444444446,14.666666666666666,5.233333333333333,15.333333333333334,1.6666666666666667,0.3333333333333333,3.333333333333333,153.33333333333334,11.133333333333333,20.33333333333333,47.333333333333336,35.0,50.333333333333336,40.4,977.3333333333334,763.6666666666666,56.3,0.6666666666666666,724.3333333333334,569.3333333333334,56.36666666666667,0.7000000000000001,9.3,92.1,101.36666666666667,59.63333333333333,40.36666666666667,40.66666666666666,22.666666666666668,252.0,60.5,2.6666666666666665,0.3333333333333333,2.333333333333333,8.333333333333334,6,6000000.0
1408,Andrew Desjardins,2015,28.0,1,0,0,64.0,3.333333333333333,6.666666666666667,10.0,0.15625,-5.0,10.666666666666666,9.422222222222222,68.0,0.1333333333333333,3.333333333333333,0.0,0.0,0.6666666666666666,68.33333333333333,5.2,34.333333333333336,93.0,183.0,164.33333333333334,52.1,522.3333333333334,564.0,47.96666666666667,-4.466666666666667,373.0,397.3333333333333,48.26666666666667,-5.1000000000000005,4.866666666666666,93.66666666666669,98.53333333333336,43.56666666666666,56.43333333333334,18.33333333333333,18.0,114.33333333333331,58.2,0.0,0.0,0.0,0.0,2,800000.0
1410,Jayson Megna,2015,25.0,0,0,1,24.0,2.5,2.5,5.0,0.20833333333333334,-0.5,10.758333333333333,10.408333333333331,10.0,0.4,2.5,0.0,0.0,1.0,24.5,6.95,10.5,43.5,1.0,4.0,10.0,187.5,228.0,45.4,-6.05,130.5,166.0,43.65,-8.05,6.65,93.0,99.7,48.5,51.5,5.0,4.0,43.5,56.4,0.0,0.0,0.0,0.0,1,600000.0
1411,Gabriel Bourque,2015,24.0,0,1,1,59.0,7.666666666666667,10.666666666666666,18.33333333333333,0.31073446327683607,-4.0,13.894444444444446,12.3,7.333333333333333,1.4,6.333333333333333,1.0,0.3333333333333333,1.0,78.0,11.4,33.666666666666664,83.33333333333333,2.333333333333333,2.0,38.9,628.3333333333334,631.0,49.333333333333336,-0.3999999999999997,479.0,458.3333333333333,50.36666666666667,0.0666666666666664,7.733333333333333,91.26666666666668,99.0,42.56666666666667,57.43333333333334,20.0,15.0,137.0,57.1,2.0,0.3333333333333333,1.6666666666666667,11.1,1,866250.0
1412,Kyle Brodziak,2015,31.0,1,0,0,67.33333333333333,8.333333333333334,10.333333333333334,18.666666666666668,0.27722772277227725,-8.0,15.53888888888889,12.65,42.66666666666666,1.0,7.0,0.3333333333333333,1.0,0.6666666666666666,96.33333333333331,8.866666666666667,40.66666666666666,61.0,435.0,453.0,49.16666666666666,642.3333333333334,792.6666666666666,45.06666666666666,-7.366666666666667,470.3333333333333,570.3333333333334,45.6,-7.399999999999999,8.1,90.5,98.56666666666666,34.666666666666664,65.33333333333333,33.0,17.333333333333332,173.33333333333334,56.66666666666666,0.0,0.0,0.0,0.0,1,900000.0
1414,Mark Letestu,2015,30.0,1,0,1,60.66666666666666,10.666666666666666,14.0,24.666666666666668,0.4065934065934067,-0.3333333333333333,14.844444444444443,11.438888888888888,10.0,2.433333333333333,6.666666666666667,2.6666666666666665,1.3333333333333333,1.3333333333333333,92.33333333333331,11.666666666666666,20.0,50.0,312.0,293.0,51.46666666666667,526.6666666666666,608.0,45.9,-4.133333333333334,392.0,466.6666666666667,45.03333333333333,-4.866666666666666,8.0,92.4,100.43333333333334,45.5,54.5,25.0,9.0,148.33333333333334,62.3,5.666666666666667,2.6666666666666665,3.0,50.4,3,1800000.0
1416,Steve Downie,2015,28.0,0,1,1,45.333333333333336,6.0,11.666666666666666,17.666666666666668,0.3897058823529412,1.3333333333333333,11.811111111111112,10.338888888888889,116.66666666666669,1.6666666666666667,4.0,2.0,0.0,1.0,64.66666666666667,6.0,17.666666666666668,61.0,3.0,2.333333333333333,69.03333333333333,465.0,469.0,49.23333333333333,-2.3,342.6666666666667,348.0,50.63333333333333,-2.6666666666666665,10.066666666666666,94.73333333333332,104.8,47.26666666666667,52.73333333333333,13.333333333333334,15.333333333333334,107.0,57.03333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1750000.0
1417,Alexander Burmistrov,2015,23.0,1,0,1,44.0,4.0,6.0,10.0,0.22727272727272727,0.0,15.633333333333333,13.216666666666669,14.0,0.3,4.0,0.0,0.0,0.0,55.0,7.3,16.0,106.0,142.0,159.0,47.2,516.0,491.0,51.2,0.9,368.0,376.0,49.5,-2.0,6.8,93.4,100.2,52.0,48.0,22.0,17.0,113.0,48.7,0.0,0.0,0.0,0.0,2,1550000.0
1418,Blake Comeau,2015,29.0,0,1,1,54.66666666666666,9.0,10.666666666666666,19.666666666666668,0.3597560975609757,0.0,13.172222222222222,12.033333333333331,40.333333333333336,2.0,8.666666666666666,0.0,0.3333333333333333,2.0,100.66666666666669,9.366666666666667,12.333333333333334,158.66666666666666,19.0,18.33333333333333,61.03333333333333,631.3333333333334,573.6666666666666,51.9,1.1,456.3333333333333,431.0,51.03333333333333,-0.3,8.0,91.5,99.46666666666664,50.9,49.1,15.0,14.666666666666666,185.0,53.36666666666667,0.0,0.0,0.0,0.0,3,2400000.0
1419,Richard Panik,2015,24.0,0,1,1,50.333333333333336,6.333333333333333,6.666666666666667,13.0,0.2582781456953642,-6.333333333333333,11.894444444444446,10.727777777777776,24.666666666666668,0.8333333333333334,5.333333333333333,1.0,0.0,0.6666666666666666,59.0,10.9,28.666666666666668,69.66666666666667,2.0,4.0,33.13333333333333,464.0,490.6666666666667,48.96666666666667,0.5333333333333333,336.6666666666667,368.0,47.833333333333336,-1.2,7.533333333333334,90.93333333333334,98.46666666666664,46.13333333333333,53.86666666666667,19.666666666666668,16.666666666666668,107.33333333333331,55.66666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,1,975000.0
1420,Mark Arcobello,2015,26.0,1,0,1,39.66666666666666,7.0,9.333333333333334,16.333333333333332,0.41176470588235303,-5.666666666666667,16.038888888888888,13.522222222222224,9.333333333333334,1.5,6.333333333333333,0.6666666666666666,0.0,1.0,66.33333333333333,6.3,17.333333333333332,63.0,226.66666666666663,224.33333333333331,43.73333333333333,485.6666666666667,472.0,45.46666666666667,-3.5,357.6666666666667,356.3333333333333,48.8,-0.2333333333333334,4.9,94.2,99.1,54.76666666666667,45.23333333333333,19.0,19.0,123.33333333333331,36.06666666666667,0.0,0.0,0.0,0.0,1,1100000.0
1423,Gregory Campbell,2015,31.0,1,1,0,66.66666666666667,6.0,9.333333333333334,15.333333333333334,0.22999999999999998,1.3333333333333333,12.583333333333334,10.527777777777777,44.333333333333336,0.9666666666666668,5.0,0.0,1.0,1.3333333333333333,66.66666666666667,8.866666666666667,38.333333333333336,108.0,295.3333333333333,296.6666666666667,49.7,553.0,677.3333333333334,45.16666666666666,-10.833333333333334,411.6666666666667,496.3333333333333,45.5,-9.766666666666667,7.266666666666667,93.86666666666667,101.13333333333333,45.06666666666666,54.93333333333334,18.0,10.0,119.33333333333331,55.66666666666666,0.0,0.0,0.0,0.0,2,1500000.0
1425,Antoine Vermette,2015,32.0,1,1,0,70.66666666666667,16.666666666666668,18.0,34.666666666666664,0.490566037735849,-9.333333333333334,18.438888888888886,14.15,40.0,3.1666666666666665,10.333333333333334,5.333333333333333,1.0,2.6666666666666665,120.0,13.733333333333334,52.0,77.66666666666667,786.3333333333334,609.0,56.53333333333333,916.0,971.0,48.7,-3.3666666666666667,685.3333333333334,730.6666666666666,48.66666666666666,-3.266666666666667,7.399999999999999,91.6,98.96666666666664,49.93333333333334,50.06666666666666,32.0,21.666666666666668,197.33333333333331,60.26666666666667,4.0,1.3333333333333333,2.6666666666666665,14.8,2,3750000.0
1428,Brad Richards,2015,35.0,1,1,0,68.0,14.333333333333334,26.33333333333333,40.66666666666666,0.5980392156862744,1.0,17.455555555555556,14.355555555555554,14.666666666666666,4.4,11.0,3.333333333333333,0.0,2.0,189.33333333333331,7.899999999999999,37.66666666666666,27.0,434.0,441.6666666666667,49.6,1043.6666666666667,871.0,54.46666666666667,2.1333333333333333,768.3333333333334,644.0,54.5,2.1,7.733333333333334,92.33333333333331,100.1,66.63333333333334,33.36666666666667,28.666666666666668,33.666666666666664,344.6666666666667,54.76666666666667,3.0,1.0,2.0,20.0,1,3000000.0
1429,Shawn Horcoff,2015,36.0,1,0,0,61.333333333333336,8.333333333333334,12.0,20.33333333333333,0.3315217391304347,6.0,14.244444444444444,10.894444444444444,34.333333333333336,1.9666666666666668,4.333333333333333,3.6666666666666665,0.3333333333333333,0.6666666666666666,63.66666666666666,13.6,24.33333333333333,55.333333333333336,230.33333333333331,232.66666666666663,49.76666666666667,608.0,620.3333333333334,48.5,-1.8,443.6666666666667,472.3333333333333,47.5,-3.1666666666666665,8.6,94.33333333333331,102.9,48.7,51.3,20.0,19.33333333333333,106.33333333333331,61.8,1.0,0.3333333333333333,0.6666666666666666,16.666666666666668,1,1750000.0
1430,Mike Ribeiro,2015,35.0,1,0,0,70.0,14.666666666666666,38.0,52.66666666666666,0.7523809523809523,-2.0,18.194444444444443,14.794444444444444,52.333333333333336,5.2,11.0,3.6666666666666665,0.0,2.333333333333333,89.66666666666667,16.900000000000002,22.0,56.333333333333336,399.6666666666667,519.0,43.76666666666667,1098.3333333333333,957.6666666666666,52.1,1.4333333333333331,791.3333333333334,730.6666666666666,50.8,-0.2333333333333331,8.533333333333333,91.16666666666669,99.73333333333332,64.33333333333333,35.666666666666664,26.0,38.333333333333336,148.0,60.96666666666667,2.6666666666666665,0.3333333333333333,2.333333333333333,5.566666666666666,2,3500000.0
1431,Viktor Stalberg,2015,29.0,0,1,1,47.333333333333336,6.333333333333333,10.666666666666666,17.0,0.35915492957746475,0.6666666666666666,12.861111111111112,11.922222222222222,25.0,1.5666666666666669,6.333333333333333,0.0,0.0,1.0,84.66666666666667,7.466666666666666,16.333333333333332,50.66666666666666,0.6666666666666666,1.0,44.43333333333334,508.3333333333333,487.0,51.7,-0.2333333333333334,375.0,353.6666666666667,52.23333333333333,-0.6333333333333334,8.6,91.83333333333331,100.43333333333334,52.86666666666667,47.13333333333333,20.33333333333333,13.0,146.0,56.6,0.0,0.0,0.0,0.0,1,1100000.0
1432,Cody Hodgson,2015,25.0,1,0,1,66.0,13.666666666666666,16.666666666666668,30.33333333333333,0.4595959595959595,-19.33333333333333,16.466666666666665,13.483333333333334,17.333333333333332,2.5333333333333337,9.333333333333334,4.0,0.3333333333333333,0.3333333333333333,141.0,9.633333333333333,22.33333333333333,36.0,335.3333333333333,384.0,46.46666666666667,728.0,967.0,43.06666666666666,0.0666666666666666,531.3333333333334,740.3333333333334,41.9,-1.5333333333333332,7.133333333333334,91.1,98.23333333333336,45.3,54.7,22.33333333333333,27.0,247.66666666666663,57.1,3.6666666666666665,1.0,2.6666666666666665,25.0,1,1050000.0
1433,Ryan Spooner,2015,23.0,1,1,0,18.666666666666668,2.6666666666666665,7.0,9.666666666666666,0.5178571428571428,0.6666666666666666,12.155555555555557,9.866666666666667,2.6666666666666665,0.9666666666666668,1.6666666666666667,1.0,0.0,0.3333333333333333,39.66666666666666,3.6666666666666665,4.333333333333333,9.333333333333334,56.66666666666666,73.0,44.0,207.66666666666663,191.66666666666663,50.76666666666667,-1.6666666666666667,155.33333333333334,148.33333333333334,51.53333333333333,-1.7666666666666668,4.966666666666667,95.96666666666664,100.9,58.13333333333333,41.86666666666667,5.333333333333333,5.0,61.333333333333336,59.96666666666666,1.6666666666666667,0.0,1.6666666666666667,0.0,2,950000.0
1435,Artem Anisimov,2015,27.0,1,1,0,56.0,13.333333333333334,14.666666666666666,28.0,0.5,-4.666666666666667,16.46666666666667,12.738888888888887,13.333333333333334,2.9,11.333333333333334,1.3333333333333333,0.6666666666666666,3.333333333333333,106.0,12.6,34.666666666666664,25.666666666666668,275.0,290.6666666666667,47.6,622.3333333333334,623.3333333333334,49.6,0.1333333333333334,455.6666666666667,463.0,49.36666666666667,0.0999999999999999,8.9,90.16666666666669,99.06666666666666,45.36666666666667,54.63333333333333,30.666666666666668,14.666666666666666,202.66666666666663,52.13333333333333,4.333333333333333,1.6666666666666667,2.6666666666666665,30.566666666666663,5,4550000.0
1436,Matt Beleskey,2015,27.0,0,1,0,54.0,13.0,10.0,23.0,0.42592592592592593,7.666666666666667,12.97777777777778,11.35,53.0,3.0666666666666664,11.0,2.0,0.0,3.6666666666666665,106.0,12.1,21.666666666666668,131.33333333333334,7.333333333333333,11.333333333333334,39.36666666666667,579.3333333333334,591.0,48.4,-1.5333333333333332,427.6666666666667,435.3333333333333,48.6,-2.2,9.666666666666666,92.93333333333334,102.63333333333333,51.56666666666666,48.43333333333334,10.333333333333334,18.666666666666668,210.66666666666663,51.7,0.3333333333333333,0.0,0.3333333333333333,0.0,5,3800000.0
1437,Mikael Granlund,2015,23.0,1,0,1,52.66666666666666,6.0,23.33333333333333,29.33333333333333,0.5569620253164557,3.333333333333333,16.133333333333333,13.611111111111107,16.0,2.6666666666666665,5.333333333333333,0.6666666666666666,0.0,1.3333333333333333,79.66666666666667,7.133333333333333,33.0,33.333333333333336,329.3333333333333,330.3333333333333,49.36666666666667,676.3333333333334,702.0,47.16666666666666,-4.433333333333333,505.3333333333333,510.6666666666667,47.76666666666667,-4.633333333333334,8.433333333333332,91.83333333333331,100.3,56.06666666666666,43.96666666666667,23.0,19.33333333333333,140.33333333333334,58.36666666666667,1.0,0.0,1.0,0.0,2,3000000.0
1440,Pierre-Alexandre Parenteau,2015,32.0,0,0,1,53.0,13.333333333333334,19.33333333333333,32.666666666666664,0.6163522012578616,-2.6666666666666665,17.027777777777775,14.438888888888888,32.666666666666664,3.4333333333333336,10.0,3.333333333333333,0.0,1.0,104.0,12.666666666666666,16.333333333333332,39.0,4.333333333333333,13.333333333333334,20.166666666666668,736.3333333333334,717.0,50.66666666666666,2.0,540.0,524.3333333333334,50.8,1.8666666666666665,8.9,90.46666666666664,99.36666666666667,55.66666666666666,44.333333333333336,26.33333333333333,21.0,177.66666666666666,58.5,4.666666666666667,2.6666666666666665,2.0,60.7,1,1500000.0
1442,Riley Nash,2015,26.0,1,0,1,57.66666666666666,7.333333333333333,12.0,19.33333333333333,0.3352601156069364,-4.666666666666667,13.927777777777775,11.855555555555554,16.333333333333332,1.6333333333333335,6.666666666666667,0.6666666666666666,0.0,1.0,72.0,10.4,26.0,68.33333333333333,307.3333333333333,330.3333333333333,47.03333333333333,648.0,615.3333333333334,51.26666666666667,-0.1666666666666666,468.3333333333333,463.0,50.2,-0.4666666666666666,6.6000000000000005,91.23333333333332,97.83333333333331,54.23333333333333,45.76666666666667,45.66666666666666,16.666666666666668,126.66666666666669,56.8,1.6666666666666667,0.6666666666666666,1.0,44.43333333333334,1,1150000.0
1443,Jori Lehtera,2015,27.0,1,1,0,75.0,14.0,30.0,44.0,0.5866666666666667,21.0,16.216666666666665,13.483333333333333,48.0,5.3,11.0,2.0,1.0,2.0,103.0,13.6,34.0,42.0,541.0,513.0,51.3,923.0,847.0,52.1,0.2,672.0,593.0,53.1,-0.2,11.3,92.2,103.5,58.6,41.4,40.0,16.0,173.0,59.5,1.0,1.0,0.0,100.0,3,4700000.0
1445,Justin Williams,2015,33.0,0,0,1,70.33333333333333,16.0,23.0,39.0,0.5545023696682465,12.333333333333334,16.583333333333332,14.155555555555557,33.0,4.866666666666667,13.0,3.0,0.0,2.0,185.0,8.633333333333335,19.0,34.0,2.333333333333333,5.0,34.43333333333333,1081.0,731.0,60.1,5.3,812.6666666666666,571.0,59.23333333333333,4.966666666666666,7.866666666666667,92.26666666666668,100.13333333333333,55.96666666666667,44.03333333333333,21.666666666666668,53.333333333333336,320.3333333333333,57.56666666666666,2.0,0.3333333333333333,1.6666666666666667,8.333333333333334,2,3250000.0
1448,Daniel Winnik,2015,30.0,1,0,0,67.66666666666667,7.0,20.666666666666668,27.666666666666668,0.4088669950738916,14.0,16.288888888888888,13.322222222222225,22.0,2.5,6.333333333333333,0.0,0.6666666666666666,1.3333333333333333,102.33333333333331,6.933333333333334,56.0,82.66666666666667,69.33333333333333,89.66666666666667,40.16666666666666,790.0,831.6666666666666,48.73333333333333,-1.0000000000000002,588.3333333333334,610.3333333333334,49.1,-1.0666666666666669,8.866666666666667,94.0,102.83333333333331,45.13333333333333,54.86666666666667,34.0,21.666666666666668,173.33333333333334,59.36666666666667,0.0,0.0,0.0,0.0,2,2250000.0
1450,Erik Condra,2015,28.0,0,0,1,64.0,6.333333333333333,10.666666666666666,17.0,0.265625,5.333333333333333,13.088888888888889,10.716666666666669,31.33333333333333,1.3666666666666665,5.666666666666667,0.0,0.6666666666666666,0.3333333333333333,88.0,7.033333333333334,43.0,24.33333333333333,3.6666666666666665,11.333333333333334,22.33333333333333,685.6666666666666,612.6666666666666,53.13333333333333,0.4000000000000001,499.0,468.3333333333333,51.93333333333334,0.6000000000000001,6.6000000000000005,93.73333333333332,100.33333333333331,48.2,51.8,33.666666666666664,21.0,166.66666666666666,53.2,0.3333333333333333,0.0,0.3333333333333333,0.0,3,1250000.0
1458,Ryan Carter,2015,31.0,1,1,0,53.0,5.333333333333333,7.333333333333333,12.666666666666666,0.2389937106918239,-1.6666666666666667,11.488888888888887,10.205555555555556,40.333333333333336,1.0666666666666669,4.666666666666667,0.0,0.6666666666666666,1.0,59.66666666666666,8.666666666666666,23.0,66.33333333333333,29.33333333333333,33.333333333333336,46.06666666666666,409.3333333333333,392.0,51.03333333333333,-4.266666666666667,313.3333333333333,293.6666666666667,51.5,-4.133333333333334,6.433333333333334,91.93333333333334,98.33333333333331,42.13333333333333,57.86666666666667,15.0,6.666666666666667,101.66666666666669,58.46666666666667,0.0,0.0,0.0,0.0,1,625000.0
1461,Patrick Eaves,2015,31.0,0,1,1,37.0,6.0,7.333333333333333,13.333333333333334,0.3603603603603604,1.3333333333333333,11.855555555555556,10.016666666666667,4.666666666666667,1.4333333333333331,3.6666666666666665,2.333333333333333,0.0,1.0,62.0,8.0,14.333333333333334,50.66666666666666,5.333333333333333,5.0,50.1,374.6666666666667,328.0,52.96666666666667,0.0999999999999999,284.3333333333333,243.66666666666663,52.96666666666667,0.4333333333333333,7.733333333333333,91.36666666666667,99.06666666666666,53.53333333333334,46.46666666666666,11.0,5.666666666666667,116.66666666666669,54.333333333333336,1.3333333333333333,0.6666666666666666,0.6666666666666666,22.23333333333333,1,1150000.0
1462,Brad Richardson,2015,30.0,1,0,0,44.66666666666666,6.666666666666667,10.0,16.666666666666668,0.3731343283582091,1.0,13.422222222222222,11.744444444444444,27.666666666666668,1.6666666666666667,5.333333333333333,0.3333333333333333,1.0,1.0,59.333333333333336,9.566666666666666,25.0,47.333333333333336,277.3333333333333,253.33333333333331,50.366666666666674,493.0,526.6666666666666,50.43333333333334,-2.4333333333333336,357.6666666666667,377.3333333333333,50.2,-3.2000000000000006,8.466666666666667,92.43333333333334,100.86666666666667,46.36666666666667,53.63333333333333,15.0,9.333333333333334,111.66666666666669,53.26666666666667,0.0,0.0,0.0,0.0,3,2083333.0
1465,Drew Stafford,2015,29.0,0,1,1,64.0,13.333333333333334,18.33333333333333,31.666666666666668,0.4947916666666667,-15.666666666666666,17.383333333333333,13.9,35.666666666666664,2.733333333333334,11.0,2.0,0.3333333333333333,0.6666666666666666,151.0,8.6,16.333333333333332,68.33333333333333,76.66666666666667,74.66666666666667,49.36666666666667,711.3333333333334,930.0,43.76666666666667,-0.7000000000000001,529.0,709.0,43.0,-1.6333333333333335,7.7,91.0,98.73333333333332,49.2,50.8,22.0,22.0,243.0,62.833333333333336,3.0,1.0,2.0,23.33333333333333,2,4350000.0
1468,Brendan Smith,2015,26.0,0,1,0,60.333333333333336,3.0,10.333333333333334,13.333333333333334,0.22099447513812154,-1.0,18.22222222222222,16.57777777777778,57.333333333333336,2.766666666666667,2.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,70.33333333333333,3.3666666666666667,57.333333333333336,45.66666666666666,0.0,0.0,0.0,909.0,751.3333333333334,55.06666666666666,2.0,683.0,583.0,54.4,1.1666666666666667,6.366666666666667,92.2,98.56666666666666,56.76666666666667,43.23333333333333,15.666666666666666,41.0,155.66666666666666,43.86666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,2,2750000.0
