,Player,Season,AGE,Pos_C,Pos_LW,Pos_RW,Pos_D,Pos_G,GP,G,A,PTS,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,GS,W,L,TplusOTL,GA,SA,SV,SV_Pct,GAA,SUT,GPS,MIN,QS,RBS,TYPE,LENGTH,AAV
1157,Pierre-Alexandre Parenteau,2016,33,0,0,1,0,0,62.666666666666664,14.0,18.0,32.0,1.0,16.066666666666666,13.5,42.666666666666664,3.4333333333333336,10.333333333333334,3.6666666666666665,0.0,1.6666666666666667,125.0,10.933333333333332,20.333333333333332,38.333333333333336,5.333333333333333,14.0,25.0,852.3333333333334,779.3333333333334,51.9,2.9,625.0,582.3333333333334,51.63333333333333,3.233333333333333,8.733333333333334,91.5,100.23333333333333,56.866666666666674,43.133333333333326,22.666666666666668,20.333333333333332,224.0,56.29999999999999,7.333333333333333,3.0,4.333333333333333,39.5,,,,,,,,,,,,,,,Standard,1,1250000
1158,Roman Polak,2016,30,0,0,0,1,0,69.0,3.3333333333333335,9.333333333333334,12.666666666666666,-4.333333333333333,19.188888888888886,16.400000000000002,63.666666666666664,2.6999999999999997,3.3333333333333335,0.0,0.0,0.3333333333333333,78.33333333333333,4.7,135.0,226.33333333333334,0.6666666666666666,0.0,66.66666666666667,968.6666666666666,1046.0,48.0,-4.7,711.6666666666666,760.3333333333334,48.36666666666667,-3.5666666666666664,7.533333333333334,91.83333333333333,99.40000000000002,44.73333333333333,55.26666666666667,16.666666666666668,27.333333333333332,169.0,46.93333333333334,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,2250000
1159,Anders Nilsson,2016,26,0,0,0,0,1,19.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,8.0,72.7,17.0,8.0,7.0,2.0,57.0,548.0,491.0,0.8959999999999999,3.11,0.0,2.1,1101.0,6.0,4.0,Standard,1,1000000
1160,Darren Helm,2016,29,1,1,1,0,0,64.66666666666667,13.333333333333334,13.0,26.333333333333332,2.3333333333333335,15.355555555555554,12.549999999999999,19.333333333333332,2.9000000000000004,10.666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,136.0,10.6,22.333333333333332,106.66666666666667,177.0,169.66666666666666,51.13333333333333,773.0,654.6666666666666,53.833333333333336,1.1666666666666667,567.6666666666666,527.3333333333334,51.73333333333333,-0.5,9.033333333333333,91.03333333333332,100.06666666666666,51.0,49.0,24.0,17.0,237.66666666666666,57.03333333333334,1.6666666666666667,0.6666666666666666,1.0,33.333333333333336,,,,,,,,,,,,,,,Standard,5,3850000
1161,David Schlemko,2016,29,0,0,0,1,0,53.0,2.6666666666666665,8.0,10.666666666666666,-6.333333333333333,16.794444444444444,13.994444444444445,15.333333333333334,2.1999999999999997,2.3333333333333335,0.3333333333333333,0.0,1.0,70.0,3.1999999999999997,84.0,51.0,0.0,0.0,0.0,667.3333333333334,651.6666666666666,50.699999999999996,3.866666666666667,501.6666666666667,482.3333333333333,51.13333333333333,3.6999999999999997,7.6000000000000005,90.56666666666666,98.2,53.1,46.9,10.0,20.0,135.33333333333334,51.666666666666664,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,Standard,4,2100000
1162,Justin Falk,2016,27,0,0,0,1,0,21.0,0.3333333333333333,2.3333333333333335,2.6666666666666665,-4.0,12.344444444444443,11.399999999999999,17.0,0.23333333333333336,0.3333333333333333,0.0,0.0,0.0,14.666666666666666,1.8666666666666665,28.333333333333332,29.333333333333332,0.0,0.0,0.0,206.66666666666666,251.0,45.0,-7.800000000000001,149.66666666666666,173.33333333333334,45.93333333333334,-6.733333333333333,7.633333333333333,89.10000000000001,96.73333333333335,53.20000000000001,46.79999999999999,1.3333333333333333,8.333333333333334,33.333333333333336,44.800000000000004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,650000
1163,Alexey Marchenko,2016,24,0,0,0,1,0,26.666666666666668,1.0,3.3333333333333335,4.333333333333333,-0.6666666666666666,15.205555555555554,13.894444444444446,4.666666666666667,1.0333333333333332,1.0,0.0,0.0,0.0,15.666666666666666,6.433333333333334,36.666666666666664,18.666666666666668,0.0,0.0,0.0,345.6666666666667,325.6666666666667,52.9,2.1,253.66666666666666,253.33333333333334,51.23333333333333,2.0333333333333337,12.1,94.7,106.8,53.666666666666664,46.333333333333336,3.6666666666666665,12.333333333333334,42.0,24.73333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1450000
1164,Nathan Gerbe,2016,28,0,1,1,0,0,68.66666666666667,9.666666666666666,12.333333333333334,22.0,-11.666666666666666,15.438888888888888,12.9,28.0,1.5666666666666664,7.333333333333333,1.6666666666666667,0.6666666666666666,1.0,176.33333333333334,5.2,16.0,60.0,4.333333333333333,4.333333333333333,44.43333333333334,882.3333333333334,809.6666666666666,51.5,-0.03333333333333336,662.3333333333334,615.0,51.06666666666667,0.20000000000000018,5.5,91.26666666666667,96.76666666666667,48.4,51.6,37.333333333333336,31.666666666666668,296.6666666666667,57.9,2.3333333333333335,0.3333333333333333,2.0,8.333333333333334,,,,,,,,,,,,,,,Standard,1,600000
1165,Devante Smith-Pelly,2016,24,0,1,1,0,0,52.333333333333336,7.333333333333333,11.0,18.333333333333332,0.3333333333333333,13.077777777777778,11.616666666666667,18.666666666666668,1.7333333333333334,7.0,0.0,0.3333333333333333,2.0,73.66666666666667,9.799999999999999,28.333333333333332,120.0,8.333333333333334,22.333333333333332,22.566666666666666,495.6666666666667,569.0,45.79999999999999,-5.166666666666666,369.6666666666667,420.6666666666667,46.5,-4.966666666666667,9.866666666666667,92.13333333333333,102.0,49.333333333333336,50.666666666666664,9.0,17.0,123.0,58.76666666666667,0.3333333333333333,0.3333333333333333,0.0,33.333333333333336,,,,,,,,,,,,,,,Standard,2,1300000
1166,Troy Brouwer,2016,30,0,1,1,0,0,82.0,21.333333333333332,20.333333333333332,41.666666666666664,2.3333333333333335,17.788888888888888,13.1,69.0,4.733333333333333,11.666666666666666,9.0,0.6666666666666666,3.3333333333333335,149.33333333333334,14.233333333333334,43.333333333333336,205.33333333333334,179.66666666666666,150.66666666666666,55.0,959.3333333333334,988.0,49.29999999999999,-1.5,708.3333333333334,726.0,49.43333333333334,-1.4666666666666668,8.499999999999998,92.73333333333333,101.23333333333335,48.26666666666667,51.73333333333333,39.333333333333336,29.666666666666668,276.3333333333333,54.46666666666667,4.666666666666667,1.6666666666666667,3.0,38.86666666666667,,,,,,,,,,,,,,,Standard,4,4500000
1167,Frans Nielsen,2016,32,1,1,0,0,0,79.66666666666667,19.666666666666668,31.333333333333332,51.0,-0.6666666666666666,17.54444444444444,12.511111111111111,10.666666666666666,5.5,12.666666666666666,5.333333333333333,1.6666666666666667,2.0,168.33333333333334,11.633333333333333,73.0,40.666666666666664,542.0,558.6666666666666,49.199999999999996,984.6666666666666,926.3333333333334,51.53333333333333,0.6666666666666666,708.3333333333334,653.0,52.1,0.8000000000000002,8.299999999999999,91.10000000000001,99.43333333333332,47.5,52.5,45.333333333333336,34.333333333333336,304.3333333333333,55.300000000000004,11.666666666666666,5.666666666666667,6.0,47.73333333333333,,,,,,,,,,,,,,,Standard,6,5250000
1168,John-Michael Liles,2016,35,0,0,0,1,0,59.666666666666664,3.3333333333333335,14.0,17.333333333333332,-4.666666666666667,19.7,16.916666666666668,13.333333333333334,3.5666666666666664,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.3333333333333333,85.66666666666667,3.733333333333334,93.66666666666667,67.33333333333333,0.3333333333333333,0.0,33.333333333333336,951.3333333333334,873.6666666666666,52.06666666666666,0.3999999999999999,709.3333333333334,651.0,52.23333333333333,1.6666666666666667,6.733333333333333,91.86666666666667,98.60000000000001,52.400000000000006,47.599999999999994,19.666666666666668,33.333333333333336,180.0,47.76666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,35+,1,2000000
1169,Daniel Carr,2016,24,0,1,0,0,0,23.0,6.0,3.0,9.0,0.0,12.066666666666666,11.116666666666667,8.0,1.2,5.0,1.0,0.0,1.0,39.0,15.4,5.0,25.0,0.0,0.0,0.0,261.0,202.0,56.4,2.7,195.0,150.0,56.5,3.6,7.0,90.2,97.2,59.8,40.2,7.0,4.0,76.0,51.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,725000
1170,Shane Prince,2016,23,0,1,0,0,0,32.0,3.0,6.0,9.0,3.0,10.858333333333333,10.733333333333333,5.0,0.8500000000000001,3.0,0.0,0.0,0.5,45.0,3.4,7.0,13.0,2.0,0.5,40.0,336.0,334.0,56.349999999999994,6.1,243.5,245.5,54.4,5.95,8.85,96.4,105.3,46.3,53.7,9.5,12.0,80.5,45.05,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,850000
1171,Eric Staal,2016,31,1,0,0,0,0,79.66666666666667,19.0,32.333333333333336,51.333333333333336,-9.666666666666666,19.227777777777778,15.872222222222222,49.666666666666664,5.333333333333333,15.333333333333334,3.0,0.6666666666666666,1.3333333333333333,224.33333333333334,8.333333333333334,29.333333333333332,68.66666666666667,514.3333333333334,466.0,52.333333333333336,1385.6666666666667,1136.3333333333333,55.0,5.2,1001.3333333333334,864.6666666666666,53.699999999999996,4.166666666666667,7.3999999999999995,90.13333333333334,97.53333333333335,58.4,41.6,59.0,49.0,410.3333333333333,54.63333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,44.43333333333334,,,,,,,,,,,,,,,Standard,3,3500000
1172,Dan Hamhuis,2016,33,0,0,0,1,0,65.33333333333333,3.0,16.333333333333332,19.333333333333332,3.6666666666666665,22.3,17.916666666666668,32.666666666666664,4.5,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,101.33333333333333,2.9,91.0,77.66666666666667,0.0,0.0,0.0,1075.0,1038.6666666666667,50.73333333333333,0.9333333333333332,807.6666666666666,783.3333333333334,50.56666666666666,0.7666666666666666,8.700000000000001,91.5,100.23333333333333,47.86666666666667,52.13333333333333,30.0,54.333333333333336,216.66666666666666,46.23333333333334,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,3750000
1173,Loui Eriksson,2016,30,0,1,1,0,0,74.66666666666667,20.666666666666668,28.333333333333332,49.0,9.333333333333334,18.166666666666668,14.066666666666668,10.666666666666666,5.8,14.0,6.0,0.6666666666666666,3.6666666666666665,156.0,12.666666666666666,23.333333333333332,21.0,5.333333333333333,5.666666666666667,30.133333333333336,1047.3333333333333,893.6666666666666,54.46666666666667,2.6333333333333333,778.6666666666666,679.0,53.76666666666667,2.466666666666667,8.500000000000002,92.26666666666665,100.83333333333333,53.53333333333333,46.46666666666667,41.333333333333336,22.666666666666668,237.0,65.69999999999999,2.3333333333333335,0.0,2.3333333333333335,0.0,,,,,,,,,,,,,,,Standard,6,6000000
1174,David Backes,2016,32,1,0,1,0,0,77.66666666666667,24.666666666666668,28.666666666666668,53.333333333333336,8.333333333333334,19.13888888888889,14.77222222222222,102.0,6.666666666666667,15.333333333333334,9.333333333333334,0.0,3.6666666666666665,172.0,14.366666666666665,68.66666666666667,246.33333333333334,618.6666666666666,553.0,52.833333333333336,1091.0,1004.6666666666666,52.166666666666664,-0.9666666666666667,833.0,713.3333333333334,53.9,0.7333333333333334,9.033333333333333,91.66666666666667,100.69999999999999,42.599999999999994,57.400000000000006,36.333333333333336,25.0,282.3333333333333,60.93333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,16.666666666666668,,,,,,,,,,,,,,,Standard,5,6000000
1175,Jamie McGinn,2016,27,0,1,1,0,0,60.666666666666664,15.0,12.666666666666666,27.666666666666668,-6.333333333333333,14.950000000000001,12.738888888888889,23.0,3.033333333333333,10.0,5.0,0.0,2.6666666666666665,119.66666666666667,12.200000000000001,23.0,111.0,2.0,1.3333333333333333,69.03333333333333,667.6666666666666,758.6666666666666,45.06666666666666,-2.2333333333333334,499.0,575.6666666666666,45.06666666666667,-2.3333333333333335,8.700000000000001,90.16666666666667,98.86666666666667,48.26666666666667,51.73333333333333,21.0,14.333333333333334,202.0,62.73333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,3,3333333
1176,Jason Chimera,2016,37,0,1,1,0,0,80.33333333333333,14.0,19.666666666666668,33.666666666666664,1.0,14.133333333333335,11.905555555555557,36.333333333333336,3.4,11.666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,142.66666666666666,9.466666666666667,20.333333333333332,125.0,29.666666666666668,34.0,42.96666666666667,827.6666666666666,929.6666666666666,47.13333333333333,-4.233333333333333,611.3333333333334,685.6666666666666,47.1,-4.266666666666667,8.566666666666668,92.39999999999999,100.96666666666668,45.76666666666667,54.23333333333333,22.333333333333332,25.666666666666668,228.66666666666666,61.5,1.3333333333333333,0.0,1.3333333333333333,0.0,,,,,,,,,,,,,,,35+,2,2250000
1177,Thomas Vanek,2016,32,0,1,1,0,0,77.33333333333333,22.0,31.666666666666668,53.666666666666664,-3.0,17.06111111111111,13.705555555555556,35.0,6.333333333333333,15.666666666666666,6.333333333333333,0.0,3.6666666666666665,188.33333333333334,11.833333333333334,15.666666666666666,26.666666666666668,14.0,20.666666666666668,41.699999999999996,973.6666666666666,1068.3333333333333,47.73333333333333,-2.3000000000000003,709.3333333333334,804.0,46.96666666666667,-4.033333333333333,9.533333333333333,91.43333333333334,100.96666666666668,61.333333333333336,38.666666666666664,27.0,51.0,321.3333333333333,58.76666666666667,3.0,1.3333333333333333,1.6666666666666667,45.833333333333336,,,,,,,,,,,,,,,Standard,1,2600000
1178,Patrick Wiercioch,2016,25,0,0,0,1,0,53.666666666666664,2.3333333333333335,11.333333333333334,13.666666666666666,1.3333333333333333,17.25,15.066666666666665,24.0,2.3333333333333335,1.0,1.3333333333333333,0.0,0.6666666666666666,77.33333333333333,2.6333333333333333,49.333333333333336,52.333333333333336,0.0,0.6666666666666666,0.0,815.6666666666666,750.0,52.1,2.3333333333333335,600.0,583.3333333333334,50.666666666666664,2.3000000000000003,7.1000000000000005,92.93333333333332,100.03333333333335,54.96666666666666,45.03333333333334,7.0,35.666666666666664,177.66666666666666,43.23333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,Standard,1,800000
1179,Kenny Agostino,2016,24,0,1,0,0,0,5.0,0.5,0.5,1.0,-2.0,12.325,11.508333333333333,0.0,0.0,0.5,0.0,0.0,0.0,7.5,4.15,1.5,6.0,0.0,0.0,0.0,47.5,57.0,48.95,3.7499999999999996,37.5,42.0,48.75,3.9499999999999997,2.45,88.4,90.8,44.55,55.5,2.5,4.0,11.5,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,625000
1180,Zach Trotman,2016,25,0,0,0,1,0,22.333333333333332,1.0,3.0,4.0,0.3333333333333333,16.650000000000002,14.916666666666666,7.333333333333333,0.8666666666666667,1.0,0.0,0.0,0.3333333333333333,36.666666666666664,1.8333333333333333,27.333333333333332,39.0,0.0,0.0,0.0,334.6666666666667,326.6666666666667,52.53333333333333,3.733333333333333,252.33333333333334,251.66666666666666,53.86666666666667,5.900000000000001,5.166666666666667,94.39999999999999,99.53333333333335,54.96666666666667,45.03333333333333,1.3333333333333333,7.666666666666667,79.66666666666667,49.366666666666674,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,650000
1181,Michael Latta,2016,25,1,0,0,0,0,37.666666666666664,1.3333333333333333,4.333333333333333,5.666666666666667,1.3333333333333333,8.061111111111112,7.522222222222222,43.333333333333336,0.3,1.3333333333333333,0.0,0.0,0.0,19.666666666666668,9.0,8.666666666666666,54.333333333333336,107.33333333333333,108.66666666666667,50.5,242.33333333333334,236.33333333333334,50.1,0.3333333333333333,176.0,170.66666666666666,49.6,-0.4333333333333334,7.466666666666666,94.3,101.76666666666665,49.199999999999996,50.800000000000004,8.666666666666666,5.666666666666667,38.0,51.333333333333336,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,Standard,1,600000
1182,Brett Connolly,2016,24,0,1,1,0,0,45.666666666666664,7.333333333333333,7.0,14.333333333333334,-1.0,12.377777777777778,10.988888888888889,24.0,1.366666666666667,6.0,1.3333333333333333,0.0,1.6666666666666667,63.333333333333336,10.766666666666666,16.666666666666668,78.66666666666667,19.0,23.0,45.06666666666666,486.0,433.6666666666667,52.6,1.3666666666666665,364.6666666666667,325.0,53.03333333333334,2.1666666666666665,8.066666666666666,89.43333333333334,97.46666666666668,56.166666666666664,43.833333333333336,7.666666666666667,9.0,110.66666666666667,60.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,850000
1183,Fedor Tyutin,2016,32,0,0,0,1,0,65.66666666666667,2.6666666666666665,12.0,14.666666666666666,2.6666666666666665,19.63888888888889,16.294444444444448,37.333333333333336,3.233333333333334,2.3333333333333335,0.3333333333333333,0.0,0.0,56.0,4.666666666666667,90.33333333333333,107.66666666666667,0.0,0.0,0.0,884.0,933.3333333333334,48.73333333333333,-1.3,662.6666666666666,703.0,48.6,-1.1999999999999997,8.533333333333333,91.63333333333333,100.16666666666667,47.43333333333334,52.56666666666666,11.0,19.666666666666668,130.33333333333334,40.86666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,2000000
1184,Viktor Stalberg,2016,30,0,1,1,0,0,56.666666666666664,6.333333333333333,9.666666666666666,16.0,-2.6666666666666665,12.222222222222223,11.622222222222222,24.0,1.1333333333333335,6.333333333333333,0.0,0.0,0.6666666666666666,88.66666666666667,7.2,22.666666666666668,84.33333333333333,1.3333333333333333,2.0,55.53333333333334,567.6666666666666,608.6666666666666,48.96666666666667,-0.3666666666666667,425.6666666666667,443.3333333333333,49.800000000000004,-0.20000000000000007,8.166666666666668,91.06666666666668,99.2,46.866666666666674,53.133333333333326,22.666666666666668,16.666666666666668,153.33333333333334,56.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,1500000
1185,Beau Bennett,2016,24,0,1,1,0,0,34.333333333333336,4.333333333333333,6.0,10.333333333333334,-1.3333333333333333,12.744444444444445,11.555555555555555,8.666666666666666,0.9,4.0,0.3333333333333333,0.0,0.6666666666666666,53.333333333333336,9.166666666666666,8.666666666666666,55.0,1.3333333333333333,2.0,44.43333333333334,370.3333333333333,322.3333333333333,53.86666666666667,2.5666666666666664,271.3333333333333,238.66666666666666,53.06666666666666,1.2,7.466666666666666,90.5,97.96666666666665,54.099999999999994,45.900000000000006,5.333333333333333,10.333333333333334,96.66666666666667,54.56666666666666,1.0,0.3333333333333333,0.6666666666666666,16.666666666666668,,,,,,,,,,,,,,,Standard,1,725000
1186,Brian Campbell,2016,37,0,0,0,1,0,82.0,5.333333333333333,26.333333333333332,31.666666666666668,9.666666666666666,24.150000000000002,19.322222222222223,22.666666666666668,6.566666666666666,4.0,1.0,0.3333333333333333,1.0,111.0,4.866666666666666,91.0,40.333333333333336,0.0,0.3333333333333333,0.0,1435.3333333333333,1258.6666666666667,53.300000000000004,4.133333333333334,1104.3333333333333,983.3333333333334,52.93333333333334,3.466666666666667,8.333333333333334,92.3,100.63333333333333,54.13333333333333,45.86666666666667,27.333333333333332,44.333333333333336,232.33333333333334,48.4,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,35+,1,1500000
1187,Victor Hedman,2016,25,0,0,0,1,0,70.66666666666667,11.0,35.666666666666664,46.666666666666664,12.666666666666666,22.727777777777778,17.977777777777778,46.333333333333336,8.700000000000001,8.666666666666666,2.3333333333333335,0.0,1.3333333333333333,155.0,7.3,114.66666666666667,66.33333333333333,0.0,0.0,0.0,1283.0,1062.3333333333333,54.56666666666666,4.233333333333333,956.0,800.3333333333334,54.26666666666666,3.766666666666667,9.966666666666667,90.33333333333333,100.3,57.199999999999996,42.800000000000004,37.0,57.666666666666664,329.3333333333333,47.26666666666667,2.3333333333333335,0.3333333333333333,2.0,33.333333333333336,,,,,,,,,,,,,,,Standard,8,7875000
1188,David Perron,2016,28,0,1,1,0,0,76.66666666666667,19.0,25.666666666666668,44.666666666666664,-14.0,17.227777777777778,14.533333333333333,71.33333333333333,4.433333333333333,13.666666666666666,5.0,0.3333333333333333,1.6666666666666667,187.66666666666666,9.866666666666665,21.333333333333332,143.0,6.0,14.333333333333334,26.099999999999998,1055.3333333333333,1002.3333333333334,51.43333333333334,2.6,780.6666666666666,748.6666666666666,51.199999999999996,2.533333333333333,8.2,90.03333333333335,98.2,55.866666666666674,44.133333333333326,36.333333333333336,32.333333333333336,315.3333333333333,59.79999999999999,2.3333333333333335,1.0,1.3333333333333333,14.299999999999999,,,,,,,,,,,,,,,Standard,2,3750000
1189,Andrew Ladd,2016,30,0,1,0,0,0,79.0,24.0,30.0,54.0,1.3333333333333333,19.572222222222223,14.744444444444445,58.0,6.166666666666667,15.666666666666666,7.666666666666667,0.6666666666666666,3.6666666666666665,198.0,12.233333333333334,40.666666666666664,173.66666666666666,13.0,18.666666666666668,45.06666666666666,1192.3333333333333,1048.3333333333333,53.166666666666664,1.5333333333333334,856.6666666666666,783.3333333333334,52.166666666666664,0.5333333333333333,8.4,91.3,99.7,52.86666666666667,47.13333333333333,30.666666666666668,42.666666666666664,360.3333333333333,54.73333333333333,8.0,3.0,5.0,23.333333333333332,,,,,,,,,,,,,,,Standard,7,5500000
1190,Aaron Ekblad,2016,20,0,0,0,1,0,79.5,13.5,24.0,37.5,15.0,21.75,18.316666666666666,36.5,8.35,9.0,4.5,0.0,4.0,176.0,7.6499999999999995,69.5,98.0,0.0,0.0,0.0,1296.0,1153.0,52.849999999999994,4.1,1006.0,905.5,52.6,3.75,9.0,92.25,101.2,58.400000000000006,41.599999999999994,25.0,41.0,337.5,52.3,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,Standard,8,7500000
1191,Milan Lucic,2016,28,0,1,0,0,0,80.66666666666667,20.666666666666668,32.0,52.666666666666664,23.0,16.98888888888889,14.805555555555557,83.66666666666667,6.8,18.333333333333332,2.3333333333333335,0.0,4.666666666666667,139.33333333333334,14.866666666666667,22.333333333333332,247.66666666666666,34.0,41.0,42.5,1277.3333333333333,1054.6666666666667,54.699999999999996,0.9333333333333335,937.0,819.0,53.333333333333336,-0.3999999999999999,9.933333333333332,93.23333333333333,103.2,57.833333333333336,42.166666666666664,28.666666666666668,55.0,274.3333333333333,50.73333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,,,,,,,,,,,,,,,Standard,7,6000000
1192,Kyle Okposo,2016,28,0,0,1,0,0,70.0,22.333333333333332,39.0,61.333333333333336,-7.0,19.394444444444446,15.644444444444444,38.0,6.8,16.333333333333332,6.0,0.0,3.3333333333333335,197.33333333333334,11.299999999999999,32.333333333333336,62.0,66.66666666666667,76.0,44.56666666666666,1128.3333333333333,1053.6666666666667,51.9,1.8333333333333333,820.3333333333334,762.3333333333334,52.03333333333333,1.4666666666666668,8.966666666666667,89.7,98.66666666666667,60.9,39.099999999999994,38.666666666666664,46.0,368.6666666666667,53.6,7.666666666666667,4.0,3.6666666666666665,55.56666666666666,,,,,,,,,,,,,,,Standard,7,6000000
1193,Klas Dahlbeck,2016,24,0,0,0,1,0,47.0,1.5,4.5,6.0,-6.5,16.7,13.875,18.0,0.95,1.5,0.0,0.0,0.0,42.0,4.05,61.0,121.0,0.0,0.0,0.0,513.0,635.0,44.25,-3.8,371.5,476.0,43.45,-3.4,7.949999999999999,91.35,99.3,45.6,54.4,9.5,9.0,95.0,42.05,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,750000
1194,Philip Larsen,2016,26,0,0,0,1,0,30.0,3.0,9.0,12.0,-4.0,17.166666666666668,14.616666666666667,8.0,1.9,2.0,1.0,0.0,0.0,47.0,6.4,31.0,44.0,0.0,0.0,0.0,359.0,450.0,44.4,-0.1,267.0,330.0,44.7,2.2,8.0,91.9,99.9,51.4,48.6,4.0,15.0,98.0,48.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,1025000
1195,Michael Grabner,2016,28,0,1,1,0,0,59.333333333333336,9.666666666666666,9.333333333333334,19.0,-3.3333333333333335,13.866666666666667,11.516666666666667,9.333333333333334,1.6666666666666667,8.333333333333334,0.0,1.3333333333333333,1.3333333333333333,105.33333333333333,9.766666666666667,33.666666666666664,57.0,3.3333333333333335,6.666666666666667,23.26666666666667,649.6666666666666,654.0,49.93333333333334,-1.5,471.6666666666667,481.3333333333333,50.166666666666664,-0.8333333333333334,7.633333333333333,91.39999999999999,99.03333333333335,40.53333333333333,59.46666666666667,48.333333333333336,21.333333333333332,172.33333333333334,59.43333333333334,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1650000
1196,Teddy Purcell,2016,30,0,1,1,0,0,79.66666666666667,12.666666666666666,27.0,39.666666666666664,-15.666666666666666,16.822222222222223,13.594444444444443,16.666666666666668,3.0,9.333333333333334,3.3333333333333335,0.0,2.0,150.66666666666666,8.4,15.333333333333334,22.666666666666668,3.3333333333333335,6.333333333333333,38.46666666666666,1038.6666666666667,971.3333333333334,51.73333333333333,2.9,773.3333333333334,732.3333333333334,51.4,2.6666666666666665,7.366666666666667,89.53333333333335,96.93333333333334,56.46666666666666,43.53333333333334,37.666666666666664,36.333333333333336,276.6666666666667,54.5,4.333333333333333,1.0,3.3333333333333335,15.866666666666665,,,,,,,,,,,,,,,Standard,1,1600000
1197,Mikkel Boedker,2016,26,0,1,1,0,0,69.0,16.666666666666668,26.666666666666668,43.333333333333336,-17.333333333333332,17.8,14.616666666666667,12.666666666666666,4.0,13.0,3.6666666666666665,0.0,2.6666666666666665,137.0,13.1,18.666666666666668,73.66666666666667,1.3333333333333333,2.6666666666666665,25.399999999999995,896.3333333333334,983.0,47.73333333333333,-2.033333333333333,647.6666666666666,753.3333333333334,46.199999999999996,-3.3000000000000003,7.966666666666666,90.26666666666667,98.26666666666667,54.36666666666667,45.63333333333333,31.666666666666668,21.333333333333332,247.66666666666666,54.96666666666667,6.0,2.0,4.0,19.5,,,,,,,,,,,,,,,Standard,4,4000000
1198,Anton Khudobin,2016,30,0,0,0,0,1,34.666666666666664,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.3333333333333333,7.666666666666667,88.86666666666667,32.666666666666664,11.666666666666666,16.0,4.333333333333333,84.66666666666667,941.3333333333334,856.6666666666666,0.9086666666666666,2.58,1.0,5.2,1974.6666666666667,18.0,6.666666666666667,Standard,2,1200000
1199,Jake Allen,2016,25,0,0,0,0,1,37.0,0.0,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,4.0,11.0,73.3,32.0,22.0,7.0,4.0,79.0,909.0,830.0,0.9129999999999999,2.28,4.0,5.3,2077.0,17.0,6.0,Standard,4,4350000
