,Player,Season,AGE,GP,G,A,PTS,PPG,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,LENGTH,AAV
1183,Fedor Tyutin,2016,32.0,65.66666666666667,2.6666666666666665,12.0,14.666666666666666,0.22335025380710657,2.6666666666666665,19.63888888888889,16.294444444444444,37.333333333333336,3.233333333333334,2.333333333333333,0.3333333333333333,0.0,0.0,56.0,4.666666666666667,90.33333333333331,107.66666666666669,0.0,0.0,0.0,884.0,933.3333333333334,48.73333333333333,-1.3,662.6666666666666,703.0,48.6,-1.2,8.533333333333333,91.63333333333333,100.16666666666669,47.43333333333334,52.56666666666666,11.0,19.666666666666668,130.33333333333334,40.86666666666667,0.0,0.0,0.0,0.0,1,2000000.0
1186,Brian Campbell,2016,37.0,82.0,5.333333333333333,26.33333333333333,31.666666666666668,0.3861788617886179,9.666666666666666,24.15,19.322222222222223,22.666666666666668,6.566666666666666,4.0,1.0,0.3333333333333333,1.0,111.0,4.866666666666666,91.0,40.333333333333336,0.0,0.3333333333333333,0.0,1435.3333333333333,1258.6666666666667,53.3,4.133333333333334,1104.3333333333333,983.3333333333334,52.93333333333334,3.466666666666667,8.333333333333334,92.3,100.63333333333333,54.13333333333333,45.86666666666667,27.33333333333333,44.333333333333336,232.33333333333331,48.4,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1500000.0
1187,Victor Hedman,2016,25.0,70.66666666666667,11.0,35.666666666666664,46.66666666666666,0.6603773584905659,12.666666666666666,22.727777777777774,17.977777777777778,46.333333333333336,8.700000000000001,8.666666666666666,2.333333333333333,0.0,1.3333333333333333,155.0,7.3,114.66666666666669,66.33333333333333,0.0,0.0,0.0,1283.0,1062.3333333333333,54.56666666666666,4.233333333333333,956.0,800.3333333333334,54.26666666666667,3.766666666666667,9.966666666666669,90.33333333333331,100.3,57.2,42.8,37.0,57.66666666666666,329.3333333333333,47.26666666666667,2.333333333333333,0.3333333333333333,2.0,33.333333333333336,8,7875000.0
1190,Aaron Ekblad,2016,20.0,79.5,13.5,24.0,37.5,0.4716981132075472,15.0,21.75,18.316666666666663,36.5,8.35,9.0,4.5,0.0,4.0,176.0,7.649999999999999,69.5,98.0,0.0,0.0,0.0,1296.0,1153.0,52.85,4.1,1006.0,905.5,52.6,3.75,9.0,92.25,101.2,58.400000000000006,41.6,25.0,41.0,337.5,52.3,0.5,0.0,0.5,0.0,8,7500000.0
1193,Klas Dahlbeck,2016,24.0,47.0,1.5,4.5,6.0,0.1276595744680851,-6.5,16.7,13.875,18.0,0.95,1.5,0.0,0.0,0.0,42.0,4.05,61.0,121.0,0.0,0.0,0.0,513.0,635.0,44.25,-3.8,371.5,476.0,43.45,-3.4,7.949999999999999,91.35,99.3,45.6,54.4,9.5,9.0,95.0,42.05,0.0,0.0,0.0,0.0,1,750000.0
1194,Philip Larsen,2016,26.0,30.0,3.0,9.0,12.0,0.4,-4.0,17.166666666666668,14.616666666666667,8.0,1.9,2.0,1.0,0.0,0.0,47.0,6.4,31.0,44.0,0.0,0.0,0.0,359.0,450.0,44.4,-0.1,267.0,330.0,44.7,2.2,8.0,91.9,99.9,51.4,48.6,4.0,15.0,98.0,48.0,0.0,0.0,0.0,0.0,1,1025000.0
1205,Ben Lovejoy,2016,32.0,68.0,3.6666666666666665,10.333333333333334,14.0,0.20588235294117646,8.666666666666666,19.23333333333333,16.844444444444445,31.33333333333333,3.266666666666667,3.6666666666666665,0.0,0.0,0.6666666666666666,94.33333333333331,3.8,119.66666666666669,179.66666666666666,0.0,0.0,0.0,1045.6666666666667,1042.6666666666667,50.23333333333333,-1.8,789.6666666666666,760.0,51.1,-1.0666666666666669,7.5,92.83333333333331,100.4,46.23333333333333,53.76666666666667,17.333333333333332,24.0,188.66666666666663,50.1,0.0,0.0,0.0,0.0,3,2666667.0
1206,Zach Redmond,2016,27.0,35.333333333333336,2.6666666666666665,7.0,9.666666666666666,0.2735849056603773,1.6666666666666667,14.755555555555556,13.71111111111111,11.333333333333334,2.0333333333333337,2.0,0.6666666666666666,0.0,0.3333333333333333,41.66666666666666,8.166666666666666,42.0,37.66666666666666,0.0,0.0,0.0,428.0,480.3333333333333,48.333333333333336,0.0666666666666666,308.6666666666667,343.6666666666667,48.4,0.5333333333333334,9.033333333333331,91.93333333333332,100.96666666666664,55.16666666666666,44.833333333333336,9.333333333333334,11.0,89.66666666666667,40.43333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,2,612500.0
1208,Tom Gilbert,2016,33.0,63.333333333333336,2.6666666666666665,11.333333333333334,14.0,0.22105263157894736,2.6666666666666665,19.177777777777777,16.505555555555556,20.0,3.233333333333334,2.0,0.6666666666666666,0.0,0.3333333333333333,66.33333333333333,3.9,115.66666666666669,47.66666666666666,0.0,0.0,0.0,941.0,988.3333333333334,48.76666666666667,-2.466666666666667,701.0,718.6666666666666,49.4,-1.7333333333333334,7.7,92.3,100.03333333333336,46.73333333333333,53.26666666666667,11.0,41.333333333333336,150.33333333333334,44.23333333333333,0.0,0.0,0.0,0.0,1,1400000.0
1211,Yannick Weber,2016,27.0,53.0,5.666666666666667,7.0,12.666666666666666,0.2389937106918239,-6.666666666666667,15.977777777777776,13.627777777777778,23.33333333333333,2.4,3.0,2.6666666666666665,0.0,1.0,84.0,6.0,45.333333333333336,51.333333333333336,0.0,0.0,0.0,646.3333333333334,661.3333333333334,49.5,-0.6333333333333334,486.3333333333333,503.6666666666667,49.06666666666666,-1.1,7.666666666666667,91.06666666666666,98.73333333333332,53.4,46.6,11.0,19.666666666666668,185.0,45.1,0.6666666666666666,0.3333333333333333,0.3333333333333333,16.666666666666668,1,575000.0
1213,Brian Strait,2016,28.0,50.333333333333336,2.0,5.333333333333333,7.333333333333333,0.1456953642384106,-4.666666666666667,17.25,15.072222222222225,25.666666666666668,1.2666666666666666,2.0,0.0,0.0,0.0,47.333333333333336,4.4,78.66666666666667,98.33333333333331,0.0,0.3333333333333333,0.0,658.0,776.0,45.833333333333336,-6.733333333333333,486.6666666666667,565.6666666666666,46.1,-6.866666666666667,8.066666666666668,91.1,99.2,50.23333333333333,49.76666666666667,13.0,23.666666666666668,100.33333333333331,47.46666666666667,0.0,0.0,0.0,0.0,1,600000.0
1223,Kevin Connauton,2016,26.0,54.333333333333336,5.0,10.333333333333334,15.333333333333334,0.2822085889570552,2.0,16.094444444444445,14.683333333333332,37.0,3.066666666666667,5.0,0.0,0.0,1.3333333333333333,87.0,5.266666666666667,45.0,75.33333333333333,0.0,0.0,0.0,752.0,805.0,48.56666666666666,0.3,557.0,609.3333333333334,47.96666666666667,-0.6666666666666666,8.433333333333334,92.23333333333332,100.66666666666669,53.76666666666667,46.23333333333333,11.666666666666666,22.666666666666668,183.0,47.43333333333334,0.0,0.0,0.0,0.0,2,1000000.0
1228,Torey Krug,2016,25.0,79.33333333333333,10.0,31.0,41.0,0.5168067226890757,13.333333333333334,19.57777777777778,16.333333333333332,27.0,7.833333333333333,7.0,3.0,0.0,1.0,210.66666666666663,5.066666666666667,79.66666666666667,62.0,1.0,0.3333333333333333,50.0,1323.0,1135.3333333333333,53.93333333333334,2.7,976.6666666666666,860.3333333333334,53.26666666666667,2.333333333333333,8.200000000000001,93.13333333333333,101.36666666666667,60.26666666666667,39.73333333333333,19.666666666666668,41.0,420.6666666666667,49.96666666666667,2.6666666666666665,0.6666666666666666,2.0,22.23333333333333,4,5250000.0
1229,Michal Rozsival,2016,37.0,52.66666666666666,1.0,10.333333333333334,11.333333333333334,0.21518987341772156,3.333333333333333,16.61111111111111,15.46111111111111,29.0,2.333333333333333,1.0,0.0,0.0,0.0,45.333333333333336,2.2666666666666666,64.33333333333333,83.66666666666667,0.0,0.0,0.0,796.0,676.0,54.43333333333334,0.8666666666666667,574.3333333333334,516.0,53.13333333333333,-0.5333333333333333,8.1,91.33333333333331,99.53333333333336,59.13333333333333,40.86666666666667,12.666666666666666,28.0,100.33333333333331,46.26666666666667,0.0,0.0,0.0,0.0,1,600000.0
1231,Jake McCabe,2016,22.0,28.666666666666668,1.3333333333333333,3.6666666666666665,5.0,0.1744186046511628,1.0,15.155555555555557,13.988888888888887,22.0,1.5,1.3333333333333333,0.0,0.0,0.0,21.666666666666668,2.1666666666666665,40.0,41.0,0.0,0.6666666666666666,0.0,399.0,457.0,42.93333333333334,2.5666666666666664,310.3333333333333,345.6666666666667,41.36666666666667,-2.8666666666666667,4.066666666666666,94.9,98.96666666666664,45.2,54.8,6.333333333333333,11.333333333333334,51.333333333333336,43.06666666666666,0.0,0.0,0.0,0.0,3,1600000.0
1233,Seth Jones,2016,21.0,80.0,5.666666666666667,22.0,27.666666666666668,0.3458333333333333,-11.333333333333334,20.52777777777777,16.461111111111112,22.0,4.2,3.6666666666666665,1.6666666666666667,0.3333333333333333,0.6666666666666666,126.66666666666669,4.8,102.33333333333331,71.0,0.0,0.0,0.0,1263.6666666666667,1147.3333333333333,52.3,2.1333333333333333,932.6666666666666,832.3333333333334,52.73333333333333,1.7333333333333332,6.766666666666667,90.8,97.5,52.93333333333334,47.06666666666666,30.33333333333333,57.333333333333336,277.6666666666667,45.53333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,6,5400000.0
1247,Jordie Benn,2016,28.0,71.66666666666667,2.6666666666666665,13.333333333333334,16.0,0.22325581395348837,4.333333333333333,17.622222222222224,15.194444444444445,28.33333333333333,3.066666666666667,2.0,0.6666666666666666,0.0,0.6666666666666666,73.0,3.8,112.0,99.66666666666669,0.3333333333333333,0.3333333333333333,33.333333333333336,1058.0,1012.0,50.96666666666666,-1.1666666666666667,781.3333333333334,731.0,51.56666666666666,-0.3,8.299999999999999,91.43333333333334,99.76666666666668,50.86666666666667,49.13333333333333,17.666666666666668,40.333333333333336,173.33333333333334,42.5,1.6666666666666667,0.3333333333333333,1.3333333333333333,11.1,3,1100000.0
1249,Keith Yandle,2016,29.0,82.66666666666667,6.333333333333333,44.333333333333336,50.66666666666666,0.6129032258064515,-17.666666666666668,22.344444444444445,18.4,47.66666666666666,6.566666666666666,4.0,2.333333333333333,0.0,1.6666666666666667,211.0,3.0,91.33333333333331,39.333333333333336,0.0,0.0,0.0,1488.6666666666667,1459.6666666666667,50.46666666666667,1.9,1104.0,1109.6666666666667,49.833333333333336,1.1666666666666667,7.433333333333334,91.1,98.53333333333336,60.03333333333334,39.96666666666666,31.0,74.0,442.0,47.333333333333336,0.0,0.0,0.0,0.0,7,6350000.0
1250,Radko Gudas,2016,26.0,60.0,3.333333333333333,10.333333333333334,13.666666666666666,0.22777777777777777,-2.0,18.66111111111111,16.505555555555556,100.66666666666669,2.533333333333333,3.0,0.3333333333333333,0.0,1.0,109.0,3.033333333333333,119.33333333333331,230.66666666666663,0.0,0.0,0.0,991.6666666666666,945.0,51.16666666666666,-1.2666666666666666,730.3333333333334,695.0,51.53333333333333,-1.2666666666666668,7.066666666666666,92.36666666666667,99.43333333333334,51.833333333333336,48.16666666666666,11.0,35.0,241.0,45.73333333333333,0.0,0.0,0.0,0.0,4,3350000.0
1254,Alex Goligoski,2016,30.0,81.33333333333333,5.0,33.333333333333336,38.333333333333336,0.47131147540983614,10.0,23.98888888888889,18.844444444444445,28.666666666666668,6.6000000000000005,3.6666666666666665,1.3333333333333333,0.0,0.3333333333333333,130.0,3.8333333333333335,156.33333333333334,97.33333333333331,0.0,0.3333333333333333,0.0,1614.0,1473.3333333333333,52.2,0.8333333333333334,1184.3333333333333,1078.6666666666667,52.26666666666667,0.9,9.666666666666666,90.8,100.5,49.333333333333336,50.66666666666666,22.0,80.66666666666667,290.6666666666667,44.5,0.0,0.0,0.0,0.0,5,5475000.0
1258,Sami Vatanen,2016,25.0,62.0,9.0,23.0,32.0,0.5161290322580645,7.333333333333333,20.07777777777778,15.755555555555556,26.0,6.2,4.333333333333333,4.333333333333333,0.3333333333333333,1.0,111.66666666666669,8.133333333333333,91.66666666666669,75.33333333333333,0.3333333333333333,0.3333333333333333,16.666666666666668,961.3333333333334,881.3333333333334,52.36666666666667,0.8666666666666668,729.0,650.0,52.93333333333334,0.8000000000000002,9.333333333333334,91.59999999999998,100.93333333333334,53.06666666666666,46.93333333333334,25.33333333333333,41.333333333333336,235.33333333333331,47.13333333333333,0.3333333333333333,0.3333333333333333,0.0,33.333333333333336,4,4875000.0
1264,Mark Barberio,2016,26.0,43.66666666666666,2.6666666666666665,6.333333333333333,9.0,0.20610687022900767,2.0,15.455555555555556,14.566666666666668,16.666666666666668,1.8666666666666665,2.333333333333333,0.3333333333333333,0.0,0.0,46.333333333333336,5.833333333333333,34.0,25.0,0.0,0.0,0.0,615.3333333333334,550.0,52.866666666666674,2.066666666666667,456.6666666666667,408.3333333333333,52.93333333333334,2.333333333333333,8.133333333333333,91.46666666666664,99.6,52.9,47.1,11.333333333333334,22.0,110.33333333333331,41.46666666666667,0.0,0.0,0.0,0.0,2,750000.0
1267,Brayden McNabb,2016,25.0,54.66666666666666,1.3333333333333333,11.333333333333334,12.666666666666666,0.23170731707317077,7.666666666666667,17.316666666666666,15.05,50.0,3.2000000000000006,1.3333333333333333,0.0,0.0,0.6666666666666666,58.333333333333336,1.6333333333333335,54.333333333333336,135.33333333333334,0.3333333333333333,0.0,33.333333333333336,853.0,653.6666666666666,53.16666666666666,2.6666666666666665,646.0,501.3333333333333,52.833333333333336,2.1,6.533333333333334,94.46666666666664,101.0,52.36666666666667,47.63333333333333,11.0,35.333333333333336,149.66666666666666,39.4,0.0,0.0,0.0,0.0,2,1700000.0
1268,Kevan Miller,2016,28.0,53.0,2.6666666666666665,7.666666666666667,10.333333333333334,0.1949685534591195,18.33333333333333,18.188888888888886,15.68888888888889,35.333333333333336,3.6,2.6666666666666665,0.0,0.0,0.6666666666666666,47.333333333333336,5.2,89.33333333333333,118.0,0.0,0.0,0.0,733.3333333333334,743.6666666666666,49.73333333333333,-4.0,544.6666666666666,552.6666666666666,49.73333333333333,-3.966666666666667,9.333333333333334,94.93333333333334,104.23333333333332,53.9,46.1,11.333333333333334,18.666666666666668,111.0,42.4,0.0,0.0,0.0,0.0,4,2500000.0
1270,Erik Gudbranson,2016,24.0,68.33333333333333,3.0,7.333333333333333,10.333333333333334,0.15121951219512197,-2.6666666666666665,18.9,15.68888888888889,73.66666666666667,2.2333333333333334,3.0,0.0,0.0,0.0,91.66666666666669,3.2,79.66666666666667,173.33333333333334,0.0,0.0,0.0,937.0,978.0,48.86666666666667,-2.8666666666666667,721.6666666666666,755.3333333333334,48.833333333333336,-3.1333333333333333,7.566666666666666,92.43333333333334,100.03333333333336,44.5,55.5,10.333333333333334,26.666666666666668,198.0,46.26666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3500000.0
1277,Morgan Rielly,2016,22.0,78.66666666666667,6.333333333333333,24.33333333333333,30.666666666666668,0.3898305084745763,-15.333333333333334,20.39444444444445,17.227777777777778,18.0,4.4,4.666666666666667,1.3333333333333333,0.3333333333333333,0.0,137.0,4.3,105.66666666666669,84.0,0.0,0.0,0.0,1318.6666666666667,1406.3333333333333,48.1,1.0666666666666669,973.0,1094.6666666666667,46.73333333333333,0.3666666666666665,8.333333333333334,91.3,99.63333333333333,47.43333333333334,52.56666666666666,38.0,68.66666666666667,313.3333333333333,44.2,0.3333333333333333,0.0,0.3333333333333333,0.0,6,5000000.0
1278,Joel Edmundson,2016,22.0,67.0,1.0,8.0,9.0,0.13432835820895522,0.0,14.933333333333334,13.816666666666666,63.0,2.2,1.0,0.0,0.0,0.0,90.0,1.1,62.0,165.0,0.0,0.0,0.0,893.0,782.0,53.3,2.2,667.0,593.0,52.9,0.9,6.3,93.2,99.5,49.0,51.0,7.0,19.0,187.0,48.1,0.0,0.0,0.0,0.0,2,1050000.0
1281,Dalton Prout,2016,26.0,58.66666666666666,1.6666666666666667,6.0,7.666666666666667,0.1306818181818182,-9.0,17.26111111111111,15.483333333333334,74.66666666666667,1.0333333333333334,1.6666666666666667,0.0,0.0,0.0,63.0,2.6333333333333333,73.0,134.66666666666666,0.0,0.6666666666666666,0.0,745.6666666666666,796.3333333333334,48.46666666666667,-0.3666666666666667,568.0,596.3333333333334,48.9,0.6,6.8,91.63333333333333,98.4,48.36666666666667,51.63333333333333,7.666666666666667,18.0,130.33333333333334,48.6,0.0,0.0,0.0,0.0,2,1575000.0
1282,Stephen Johns,2016,23.0,14.0,1.0,2.0,3.0,0.21428571428571427,-6.0,17.833333333333332,17.183333333333334,6.0,0.0,1.0,0.0,0.0,0.0,13.0,7.7,21.0,55.0,0.0,0.0,0.0,215.0,223.0,49.1,0.9,151.0,155.0,49.3,-1.2,6.1,89.9,96.0,45.3,54.7,6.0,11.0,30.0,43.3,0.0,0.0,0.0,0.0,2,725000.0
1286,Viktor Svedberg,2016,24.0,27.0,2.0,2.0,4.0,0.14814814814814814,-5.0,15.75,14.6,4.0,0.6,2.0,0.0,0.0,0.0,40.0,5.0,28.0,11.0,0.0,0.0,0.0,354.0,388.0,47.7,-4.2,253.0,299.0,45.8,-5.4,6.2,92.4,98.7,50.4,49.6,7.0,10.0,89.0,44.9,0.0,0.0,0.0,0.0,2,750000.0
1291,Brandon Davidson,2016,24.0,31.5,2.5,3.5,6.0,0.19047619047619047,1.0,17.166666666666664,14.791666666666666,10.0,1.7,1.5,1.0,0.0,0.0,35.0,10.3,57.0,46.0,0.0,0.0,0.0,450.0,435.5,48.400000000000006,0.1500000000000001,326.0,312.0,49.900000000000006,2.65,8.8,89.7,98.6,48.15,51.85,9.5,24.5,93.0,36.5,0.0,0.0,0.0,0.0,2,1425000.0
1295,Olli Maatta,2016,21.0,55.0,5.333333333333333,13.666666666666666,19.0,0.34545454545454546,12.0,19.727777777777774,16.916666666666668,15.333333333333334,4.7,4.0,1.0,0.3333333333333333,1.0,80.33333333333333,5.866666666666667,77.33333333333333,46.66666666666666,0.0,0.0,0.0,859.0,820.0,51.20000000000001,1.3,640.0,607.3333333333334,51.23333333333333,0.7666666666666667,9.2,92.0,101.2,52.43333333333334,47.56666666666666,7.0,26.666666666666668,162.33333333333334,49.06666666666666,0.0,0.0,0.0,0.0,6,4083333.0
1296,Anthony Bitetto,2016,25.0,17.5,0.5,2.5,3.0,0.17142857142857143,-0.5,11.958333333333332,11.858333333333334,13.0,0.55,0.5,0.0,0.0,0.0,10.5,2.65,22.0,35.5,0.5,0.0,50.0,175.5,204.0,46.65,-5.85,130.5,146.0,47.15,-5.85,4.95,94.25,99.15,57.85,42.150000000000006,1.5,5.5,24.0,37.45,0.0,0.0,0.0,0.0,2,612500.0
1297,Braydon Coburn,2016,30.0,68.33333333333333,2.333333333333333,10.333333333333334,12.666666666666666,0.18536585365853658,2.6666666666666665,19.711111111111112,16.505555555555556,47.0,3.033333333333333,2.0,0.0,0.3333333333333333,0.6666666666666666,86.66666666666667,2.466666666666667,89.66666666666667,94.0,0.0,0.0,0.0,1007.6666666666666,989.3333333333334,50.43333333333334,-1.4666666666666668,746.6666666666666,746.0,50.23333333333333,-1.0333333333333332,8.366666666666667,91.86666666666667,100.23333333333332,47.23333333333333,52.76666666666667,17.666666666666668,32.333333333333336,192.33333333333331,44.3,0.0,0.0,0.0,0.0,3,3700000.0
1299,Chris Wideman,2016,26.0,64.0,6.0,7.0,13.0,0.203125,4.0,13.95,13.15,34.0,2.7,5.0,1.0,0.0,2.0,87.0,6.9,71.0,57.0,0.0,0.0,0.0,748.0,881.0,45.9,-2.3,539.0,645.0,45.5,-2.0,8.4,93.5,101.9,48.8,51.2,5.0,29.0,177.0,49.2,1.0,0.0,1.0,0.0,2,800000.0
1301,Taylor Chorney,2016,28.0,31.0,0.5,2.5,3.0,0.0967741935483871,3.5,12.675,11.641666666666666,10.5,1.0,0.5,0.0,0.0,0.0,16.0,1.8,30.5,30.5,0.0,0.0,0.0,321.0,341.0,49.900000000000006,-2.6500000000000004,242.5,255.0,51.95,0.6499999999999999,5.5,94.95,100.45,67.25,32.75,4.0,15.5,45.5,33.35,0.0,0.0,0.0,0.0,2,800000.0
1302,Ryan Murray,2016,22.0,53.333333333333336,3.0,13.333333333333334,16.333333333333332,0.30624999999999997,-1.6666666666666667,20.544444444444448,16.77777777777778,19.33333333333333,3.0,1.3333333333333333,1.6666666666666667,0.0,0.0,53.333333333333336,7.8,92.0,27.0,0.0,0.0,0.0,810.0,841.0,49.7,0.9333333333333332,605.6666666666666,617.3333333333334,50.333333333333336,1.6000000000000003,8.4,91.23333333333332,99.63333333333333,49.86666666666667,50.13333333333333,11.333333333333334,22.33333333333333,117.0,45.56666666666666,0.0,0.0,0.0,0.0,2,2825000.0
1303,Dustin Byfuglien,2016,31.0,76.0,19.0,32.333333333333336,51.333333333333336,0.6754385964912281,-3.6666666666666665,23.655555555555555,18.444444444444443,109.66666666666669,8.933333333333334,13.333333333333334,5.333333333333333,0.3333333333333333,3.333333333333333,237.33333333333331,8.033333333333333,81.66666666666667,213.0,0.0,1.6666666666666667,0.0,1411.0,1252.0,52.93333333333334,1.6666666666666667,1053.0,943.3333333333334,52.7,1.6,8.6,90.26666666666668,98.86666666666667,52.333333333333336,47.66666666666666,62.66666666666666,73.66666666666667,466.3333333333333,51.03333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,5,7600000.0
1304,Alex Biega,2016,27.0,29.0,0.5,3.5,4.0,0.13793103448275862,-6.5,16.28333333333333,15.391666666666666,11.0,0.5,0.5,0.0,0.0,0.5,34.0,7.15,24.5,79.0,0.0,0.0,0.0,370.5,434.0,44.45,-2.75,270.5,356.5,42.900000000000006,-4.5,9.85,90.0,99.85,53.55,46.45,4.5,10.5,67.5,44.7,0.0,0.0,0.0,0.0,2,750000.0
1309,Jared Spurgeon,2015,26.0,57.333333333333336,6.333333333333333,15.666666666666666,22.0,0.3837209302325581,6.333333333333333,22.266666666666666,17.833333333333332,8.666666666666666,5.133333333333333,3.333333333333333,3.0,0.0,1.6666666666666667,95.33333333333331,6.666666666666667,95.33333333333331,58.0,0.0,0.0,0.0,982.0,909.3333333333334,51.66666666666666,1.8,733.6666666666666,669.6666666666666,52.03333333333333,1.2666666666666666,8.466666666666667,91.9,100.36666666666667,52.06666666666666,47.93333333333334,20.0,22.0,205.33333333333331,46.43333333333334,0.0,0.0,0.0,0.0,4,5187500.0
1315,Simon Despres,2015,24.0,47.333333333333336,1.6666666666666667,10.0,11.666666666666666,0.2464788732394366,8.0,16.244444444444444,14.883333333333333,44.0,2.833333333333333,1.6666666666666667,0.0,0.0,0.3333333333333333,59.0,3.0,59.333333333333336,117.66666666666669,0.0,0.3333333333333333,0.0,644.3333333333334,579.6666666666666,52.56666666666666,2.566666666666667,477.6666666666667,429.3333333333333,52.3,1.4333333333333331,8.933333333333334,92.63333333333333,101.6,52.06666666666666,47.93333333333334,8.333333333333334,20.33333333333333,120.0,50.16666666666666,0.0,0.0,0.0,0.0,5,3700000.0
1321,Brent Seabrook,2015,31.0,70.33333333333333,7.666666666666667,23.0,30.666666666666668,0.4360189573459716,10.666666666666666,22.15,17.83888888888889,24.0,6.233333333333333,4.0,3.333333333333333,0.3333333333333333,1.0,131.66666666666666,7.133333333333334,128.66666666666666,137.33333333333334,0.0,0.0,0.0,1308.0,1102.3333333333333,53.9,-2.2,968.3333333333334,829.3333333333334,53.6,-3.1666666666666665,8.4,92.2,100.56666666666666,56.03333333333333,43.96666666666667,25.666666666666668,57.66666666666666,281.3333333333333,46.23333333333333,0.0,0.0,0.0,0.0,8,6875000.0
1322,Erik Johnson,2015,27.0,52.66666666666666,7.0,15.0,22.0,0.41772151898734183,1.3333333333333333,22.722222222222225,18.344444444444445,37.333333333333336,4.133333333333334,5.333333333333333,1.6666666666666667,0.0,1.3333333333333333,112.0,5.366666666666667,98.33333333333331,91.0,0.0,0.0,0.0,902.0,986.0,48.333333333333336,0.8666666666666667,684.6666666666666,739.0,48.833333333333336,1.3333333333333333,7.933333333333334,91.56666666666666,99.46666666666664,46.76666666666667,53.23333333333333,31.33333333333333,35.333333333333336,218.66666666666663,51.73333333333333,0.0,0.0,0.0,0.0,7,6000000.0
1324,Michal Rozsival,2015,36.0,44.66666666666666,0.6666666666666666,10.333333333333334,11.0,0.24626865671641796,8.333333333333334,17.26111111111111,15.916666666666666,22.666666666666668,2.566666666666667,0.6666666666666666,0.0,0.0,0.0,36.0,1.4666666666666668,52.66666666666666,71.33333333333333,0.0,0.6666666666666666,0.0,711.6666666666666,544.6666666666666,57.76666666666667,3.1333333333333333,523.6666666666666,413.0,57.5,2.3666666666666667,9.166666666666666,91.26666666666668,100.46666666666664,61.0,39.0,14.0,24.33333333333333,84.66666666666667,41.13333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,16.666666666666668,1,600000.0
1325,Oscar Klefbom,2015,22.0,38.5,1.5,10.0,11.5,0.2987012987012987,-13.5,18.9,17.400000000000002,2.0,1.15,1.5,0.0,0.0,0.0,56.0,4.55,63.5,25.5,0.0,0.0,0.0,636.0,660.0,47.45,3.2,472.0,492.5,46.6,3.15,7.35,88.3,95.6,47.15,52.85,25.5,28.5,130.0,42.8,0.5,0.0,0.5,0.0,7,4167000.0
1326,Marek Zidlicky,2015,38.0,71.0,7.666666666666667,24.0,31.666666666666668,0.4460093896713615,-8.0,21.2,17.877777777777776,51.333333333333336,5.766666666666667,2.6666666666666665,5.0,0.0,1.0,119.66666666666669,6.266666666666667,71.66666666666667,90.33333333333331,0.0,0.3333333333333333,0.0,1085.3333333333333,958.0,53.8,1.3,811.3333333333334,744.3333333333334,52.86666666666667,0.6666666666666666,7.0,91.23333333333332,98.23333333333332,58.6,41.4,16.333333333333332,44.333333333333336,260.0,45.96666666666667,0.6666666666666666,0.0,0.6666666666666666,0.0,1,1500000.0
1332,Cody Franson,2015,27.0,67.33333333333333,5.333333333333333,27.33333333333333,32.666666666666664,0.48514851485148514,-7.666666666666667,19.70555555555556,15.538888888888886,22.0,4.666666666666667,2.333333333333333,3.0,0.0,0.0,104.0,5.166666666666667,100.66666666666669,194.33333333333331,0.0,0.0,0.0,963.3333333333334,1068.3333333333333,47.16666666666666,2.1,722.0,800.6666666666666,47.333333333333336,2.6333333333333333,10.166666666666666,90.6,100.73333333333332,44.833333333333336,55.16666666666666,39.0,59.0,219.66666666666663,48.1,0.3333333333333333,0.0,0.3333333333333333,0.0,2,3325000.0
1333,David Schlemko,2015,28.0,40.66666666666666,1.0,5.333333333333333,6.333333333333333,0.15573770491803282,3.6666666666666665,16.316666666666666,13.655555555555557,14.0,1.7666666666666666,1.0,0.0,0.0,0.0,47.0,2.2333333333333334,73.66666666666667,48.0,0.0,0.0,0.0,539.0,528.6666666666666,50.1,0.9333333333333336,402.3333333333333,385.6666666666667,50.73333333333333,1.3,8.466666666666667,92.63333333333333,101.1,52.333333333333336,47.66666666666666,6.333333333333333,12.333333333333334,101.66666666666669,46.76666666666667,0.3333333333333333,0.3333333333333333,0.0,33.333333333333336,1,625000.0
