Season,Player,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
2012,Eric Gryba,24,OTT,D,33,2,4,6,-3,26,1.6,2,0,0,0,4,0,0,51,3.9,669,20:17:00,37,89,0,0,,515,554,48.2,-7,384,420,47.8,-6.9,6.5,93.2,99.7,48.9,51.1,20:17:00,17:39:00,10,32,95,53.7,0,0,0,0.0
2012,Radko Gudas,22,TBL,D,22,2,3,5,3,38,1.1,2,0,0,1,3,0,0,31,6.5,374,17:00:00,28,87,0,0,,356,300,54.3,9.3,269,235,53.4,7.8,8.6,92.1,100.7,54.4,45.6,0.7083333333333334,15:59:00,5,17,62,50,0,0,0,0.0
2012,Erik Gudbranson,21,FLA,D,32,0,4,4,-22,47,-0.6,0,0,0,0,3,1,0,49,0,600,18:45:00,32,80,0,0,,447,507,46.9,-6.4,343,399,46.2,-6.9,4.5,89.1,93.6,54.1,45.9,18:45:00,16:28:00,2,16,94,52.1,0,0,0,0.0
2012,Carl Gunnarsson,26,TOR,D,37,1,14,15,5,14,2.7,1,0,0,0,14,0,0,28,3.6,787,21:17:00,71,78,0,0,,545,680,44.5,-0.6,402,491,45,-0.3,11,92.3,103.3,39,61,21:17:00,17:54:00,11,32,63,44.4,0,0,0,0.0
2012,Erik Gustafsson,24,PHI,D,27,3,5,8,-1,2,1.8,3,0,0,1,4,1,0,36,8.3,544,20:09:00,39,15,0,1,0,412,480,46.2,-2.2,295,349,45.8,-4,7.5,92.4,99.9,40.9,59.1,20:09:00,17:11:00,7,16,75,48,0,0,0,0.0
2012,Carl Hagelin,24,NYR,LW,48,10,14,24,10,18,2.9,9,1,0,1,14,0,0,132,7.6,831,17:18:00,28,49,7,10,41.2,820,679,54.7,3.4,603,493,55,2.1,7.7,93.8,101.5,50.8,49.2,17:18:00,15:34:00,13,20,212,62.3,1,0,1,0.0
2012,Ron Hainsey,31,WPG,D,47,0,13,13,-8,10,1.5,0,0,0,0,12,1,0,52,0,1074,22:52:00,123,36,0,0,,860,946,47.6,-4.2,628,666,48.5,-2.9,8.7,90.1,98.8,44.3,55.7,22:52:00,19:18:00,8,32,121,43,0,0,0,0.0
2012,Micheal Haley,26,NYR,C,9,0,0,0,-1,12,-0.1,0,0,0,0,0,0,0,4,0,60,06:38:00,5,21,2,1,66.7,30,47,39,-10.1,18,28,39.1,-12.8,0,94.4,94.4,43.5,56.5,06:38:00,06:37:00,0,1,5,80,0,0,0,0.0
2012,Matt Halischuk,24,NSH,RW,36,5,6,11,1,10,1.1,5,0,0,1,6,0,0,51,9.8,430,11:57:00,21,33,2,4,33.3,292,357,45,-2.8,225,250,47.4,-0.8,8.5,92.7,101.2,44.7,55.3,11:57:00,11:00:00,13,12,74,68.9,0,0,0,0.0
2012,Adam Hall,32,TOT,RW,37,0,4,4,0,23,-0.3,0,0,0,0,4,0,0,34,0,390,10:32:00,26,59,141,110,56.2,195,302,39.2,-7.1,159,210,43.1,-2.5,7,94.7,101.7,15.4,84.6,10:32:00,08:25:00,11,6,52,65.4,0,0,0,0.0
2012,Adam Hall,32,TBL,RW,20,0,4,4,3,23,0.1,0,0,0,0,4,0,0,16,0,206,10:18:00,11,28,93,72,56.4,195,302,39.2,-7.1,159,210,43.1,-2.5,7,94.7,101.7,15.4,84.6,10:32:00,08:25:00,11,6,52,65.4,0,0,0,0.0
2012,Adam Hall,32,PHI,RW,11,0,0,0,-1,0,-0.2,0,0,0,0,0,0,0,15,0,121,10:59:00,10,12,46,32,59,195,302,39.2,-7.1,159,210,43.1,-2.5,7,94.7,101.7,15.4,84.6,10:32:00,08:25:00,11,6,52,65.4,0,0,0,0.0
2012,Adam Hall,32,CAR,RW,6,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,3,0,63,10:31:00,5,19,2,6,25,195,302,39.2,-7.1,159,210,43.1,-2.5,7,94.7,101.7,15.4,84.6,10:32:00,08:25:00,11,6,52,65.4,0,0,0,0.0
2012,Taylor Hall,21,EDM,LW,45,16,34,50,5,33,6.1,12,4,0,4,24,10,0,154,10.4,838,18:37:00,20,24,29,24,54.7,700,666,51.2,8.4,545,516,51.4,8.3,9.3,91.1,100.4,55.2,44.8,18:37:00,15:19:00,31,29,257,59.5,0,0,0,0.0
2012,Jeff Halpern,36,TOT,C,46,1,2,3,-8,10,-0.7,1,0,0,1,2,0,0,26,3.8,468,10:11:00,22,56,208,163,56.1,317,321,49.7,-3.3,217,221,49.5,-4.4,3.3,91.8,95.2,26.9,73.1,10:11:00,08:01:00,15,4,50,52,0,0,0,0.0
2012,Jeff Halpern,36,NYR,C,30,0,1,1,-5,8,-0.6,0,0,0,0,1,0,0,13,0,275,09:10:00,13,36,93,71,56.7,317,321,49.7,-3.3,217,221,49.5,-4.4,3.3,91.8,95.2,26.9,73.1,10:11:00,08:01:00,15,4,50,52,0,0,0,0.0
2012,Jeff Halpern,36,MTL,C,16,1,1,2,-3,2,-0.2,1,0,0,1,1,0,0,13,7.7,194,12:06:00,9,20,115,92,55.6,317,321,49.7,-3.3,217,221,49.5,-4.4,3.3,91.8,95.2,26.9,73.1,10:11:00,08:01:00,15,4,50,52,0,0,0,0.0
2012,Dan Hamhuis,30,VAN,D,47,4,20,24,9,12,5,3,0,1,0,14,6,0,61,6.6,1099,23:23:00,63,47,0,0,,792,679,53.8,1.8,562,519,52,0.9,10.1,92,102,49.4,50.6,23:23:00,18:07:00,20,31,172,36,0,0,0,0.0
2012,Dougie Hamilton,19,BOS,D,42,5,11,16,4,14,3.3,3,2,0,0,9,2,0,83,6,719,17:08:00,33,59,0,0,,688,538,56.1,0.7,509,403,55.8,0.9,6.4,93.7,100.2,53.8,46.2,17:08:00,14:56:00,8,27,163,50.9,0,0,0,0.0
2012,Ryan Hamilton,27,TOR,LW,10,0,2,2,1,0,0.1,0,0,0,0,2,0,0,6,0,109,10:51:00,7,22,4,14,22.2,62,96,39.2,-11.1,43,65,39.8,-11,10,95.7,105.7,47.3,52.7,10:51:00,09:28:00,1,1,10,60,0,0,0,0.0
2012,Travis Hamonic,22,NYI,D,48,3,7,10,-8,28,1.7,2,1,0,1,4,2,1,83,3.6,1095,22:48:00,109,59,0,0,,829,915,47.5,-4.9,624,633,49.6,-2.4,8.4,89,97.4,45.5,54.5,22:48:00,18:49:00,34,46,189,43.9,0,0,0,0.0
2012,Roman Hamrlik,38,TOT,D,16,0,1,1,-4,8,-0.1,0,0,0,0,1,0,0,7,0,184,11:29:00,14,8,0,0,,169,125,57.5,6.1,127,86,59.6,8.3,3.5,88.5,92.1,70.7,29.3,11:29:00,11:04:00,1,3,21,33.3,0,0,0,0.0
2012,Roman Hamrlik,38,NYR,D,12,0,0,0,-3,6,-0.2,0,0,0,0,0,0,0,5,0,121,10:06:00,10,6,0,0,,169,125,57.5,6.1,127,86,59.6,8.3,3.5,88.5,92.1,70.7,29.3,11:29:00,11:04:00,1,3,21,33.3,0,0,0,0.0
2012,Roman Hamrlik,38,WSH,D,4,0,1,1,-1,2,0.1,0,0,0,0,1,0,0,2,0,62,15:36:00,4,2,0,0,,169,125,57.5,6.1,127,86,59.6,8.3,3.5,88.5,92.1,70.7,29.3,11:29:00,11:04:00,1,3,21,33.3,0,0,0,0.0
2012,Michal Handzus,35,TOT,C,39,2,6,8,-2,16,0.3,2,0,0,0,6,0,0,41,4.9,512,13:08:00,30,31,236,190,55.4,354,382,48.1,-6,261,278,48.4,-6.8,7.3,93.4,100.6,44.6,55.4,13:08:00,10:51:00,16,14,68,60.3,8,3,5,37.5
2012,Michal Handzus,35,SJS,C,28,1,1,2,-9,12,-0.6,1,0,0,0,1,0,0,31,3.2,379,13:32:00,23,22,165,132,55.6,354,382,48.1,-6,261,278,48.4,-6.8,7.3,93.4,100.6,44.6,55.4,13:08:00,10:51:00,16,14,68,60.3,8,3,5,37.5
2012,Michal Handzus,35,CHI,C,11,1,5,6,7,4,0.8,1,0,0,0,5,0,0,10,10,133,12:07:00,7,9,71,58,55,354,382,48.1,-6,261,278,48.4,-6.8,7.3,93.4,100.6,44.6,55.4,13:08:00,10:51:00,16,14,68,60.3,8,3,5,37.5
2012,Scott Hannan,34,TOT,D,33,0,1,1,-14,22,-0.4,0,0,0,0,1,0,0,25,0,639,19:21:00,54,35,0,0,,423,505,45.6,-4.1,299,372,44.6,-5.8,5.7,90,95.7,44.6,55.4,19:18:00,16:40:00,9,10,53,47.2,0,0,0,0.0
2012,Scott Hannan,34,NSH,D,29,0,1,1,-11,20,-0.2,0,0,0,0,1,0,0,20,0,565,19:30:00,47,29,0,0,,423,505,45.6,-4.1,299,372,44.6,-5.8,5.7,90,95.7,44.6,55.4,19:18:00,16:40:00,9,10,53,47.2,0,0,0,0.0
2012,Scott Hannan,34,SJS,D,4,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,5,0,73,18:17:00,7,6,0,0,,423,505,45.6,-4.1,299,372,44.6,-5.8,5.7,90,95.7,44.6,55.4,19:18:00,16:40:00,9,10,53,47.2,0,0,0,0.0
2012,Ben Hanowski,22,CGY,LW,5,1,0,1,0,0,0.1,1,0,0,0,0,0,0,4,25,66,13:18:00,0,8,0,2,0,35,75,31.8,-7.2,24,61,28.2,-13.4,12.5,94.4,106.9,37.2,62.8,13:18:00,12:59:00,0,1,9,44.4,0,0,0,0.0
2012,Jannik Hansen,26,VAN,LW,47,10,17,27,12,8,3.3,9,1,0,2,15,2,0,99,10.1,825,17:33:00,10,55,3,28,9.7,606,580,51.1,-4.1,447,441,50.3,-3.4,10.7,93.3,104,52.3,47.7,17:33:00,13:43:00,21,17,176,56.3,1,0,1,0.0
2012,Martin Hanzal,25,PHX,C,39,11,12,23,2,24,2.5,7,4,0,2,8,3,1,93,11.8,723,18:32:00,17,100,298,339,46.8,597,564,51.4,1.6,442,424,51,0.2,7.3,93.3,100.6,62,38,18:32:00,14:48:00,24,17,170,54.7,0,0,0,0.0
2012,Jay Harrison,30,CAR,D,47,3,7,10,-10,51,1.1,3,0,0,2,6,1,0,54,5.6,936,19:54:00,110,83,0,0,,835,825,50.3,-2.4,612,612,50,-1.9,7.3,90.6,97.9,54.2,45.8,19:54:00,17:09:00,12,24,122,44.3,0,0,0,0.0
2012,Peter Harrold,29,NJD,D,23,2,3,5,-8,6,0.7,1,1,0,0,1,2,0,36,5.6,406,17:38:00,10,21,0,0,,319,194,62.2,3.1,232,153,60.3,0.5,3.1,88.6,91.7,62,38,17:38:00,15:25:00,5,7,68,52.9,0,0,0,0.0
2012,Teemu Hartikainen,22,EDM,LW,23,1,2,3,-8,6,-0.3,0,1,0,0,0,2,0,21,4.8,243,10:34:00,3,22,1,3,25,151,177,46,-1.5,113,133,45.9,-1.2,0,92.3,92.3,41.5,58.5,10:34:00,08:32:00,6,2,48,43.8,0,0,0,0.0
2012,Scott Hartnell,30,PHI,RW,32,8,3,11,-5,70,1.1,4,4,0,1,2,1,0,74,10.8,508,15:52:00,21,68,3,1,75,413,383,51.9,7.8,291,264,52.4,7.7,5.8,91.3,97.1,50.6,49.4,15:50:00,12:51:00,11,21,128,57.8,0,0,0,0.0
2012,Martin Havlat,31,SJS,LW,40,8,10,18,7,30,2.4,7,1,0,1,7,3,0,89,9,634,15:51:00,13,6,1,5,16.7,543,500,52.1,0.1,396,353,52.9,-1.3,7.5,94.4,101.9,54.3,45.7,15:51:00,13:24:00,8,20,144,61.8,0,0,0,0.0
2012,Jimmy Hayes,23,CHI,RW,10,1,3,4,0,0,0.3,1,0,0,0,3,0,0,13,7.7,143,14:20:00,9,11,4,3,57.1,91,124,42.3,-12.3,69,91,43.1,-13.6,13.2,90.3,103.5,53.3,46.7,14:20:00,13:52:00,3,2,21,61.9,0,0,0,0.0
2012,Dany Heatley,32,MIN,RW,36,11,10,21,-12,8,2,8,3,0,1,6,4,0,83,13.3,667,18:32:00,22,26,12,19,38.7,475,533,47.1,-3.9,332,408,44.9,-7.4,7.8,88.5,96.2,48.6,51.4,18:32:00,15:08:00,8,8,135,61.5,0,0,0,0.0
2012,Jochen Hecht,35,BUF,C,47,5,9,14,6,18,1.2,4,0,1,1,9,0,0,69,7.2,644,13:42:00,27,24,147,206,41.6,441,536,45.1,-1.2,327,400,45,-0.1,9.1,94.3,103.3,48.3,51.7,13:42:00,11:54:00,22,13,107,64.5,1,0,1,0.0
2012,Victor Hedman,22,TBL,D,44,4,16,20,1,31,3,4,0,0,0,14,2,0,76,5.3,997,22:40:00,84,56,0,0,,676,727,48.2,1.7,515,552,48.3,1.1,12,88.7,100.7,42.5,57.5,22:40:00,18:19:00,17,42,156,48.7,3,1,2,33.3
2012,Jan Hejda,34,COL,D,46,1,9,10,-3,28,1.7,1,0,0,1,9,0,0,50,2,906,19:42:00,102,96,0,1,0,685,737,48.2,-1.3,494,517,48.9,-1.2,8,91.4,99.3,49.6,50.4,19:42:00,16:44:00,18,29,118,42.4,0,0,0,0.0
2012,Milan Hejduk,36,COL,RW,29,4,7,11,-7,0,0.7,2,2,0,0,6,1,0,41,9.8,381,13:09:00,8,6,2,4,33.3,282,339,45.4,-4.6,207,239,46.4,-3.8,5.3,91.1,96.4,46.9,53.1,13:09:00,11:04:00,6,16,69,59.4,2,1,1,50.0
2012,Darren Helm,26,DET,C,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,12,12:27:00,0,4,6,8,42.9,4,4,50,-1.7,2,1,66.7,9.2,0,100,100,50,50,12:27:00,07:14:00,1,1,4,25,0,0,0,0.0
2012,Ales Hemsky,29,EDM,RW,38,9,11,20,-6,16,2,4,5,0,1,7,4,0,82,11,597,15:42:00,9,11,12,12,50,386,503,43.4,-3.3,284,390,42.1,-6.2,7.4,92.4,99.8,51.7,48.3,15:42:00,0.5416666666666666,16,17,130,63.1,3,1,2,33.3
2012,Kevin Henderson,26,NSH,LW,4,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,3,33.3,59,14:42:00,1,3,0,0,,39,56,41.1,-28.7,31,43,41.9,-24.2,12,86.2,98.2,32.1,67.9,14:42:00,13:56:00,1,1,7,42.9,0,0,0,0.0
2012,Matt Hendricks,31,WSH,C,48,5,3,8,-6,73,0.1,5,0,0,1,3,0,0,54,9.3,563,11:43:00,31,93,147,112,56.8,401,462,46.5,-4.4,293,320,47.8,-3.2,5.8,92.6,98.4,47.5,52.5,11:43:00,09:55:00,15,12,105,51.4,3,1,2,33.3
2012,Jordan Hendry,28,ANA,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,35,17:35:00,2,1,0,0,,25,35,41.7,,16,28,36.4,,0,100,100,36,64,17:35:00,17:35:00,1,1,2,0,0,0,0,0.0
2012,Adam Henrique,22,NJD,C,42,11,5,16,-3,16,1.9,6,3,2,2,3,1,1,78,14.1,769,18:19:00,21,27,333,347,49,545,408,57.2,0.2,395,303,56.6,-0.6,6.9,90,96.8,48.4,51.6,18:19:00,13:53:00,26,13,140,55.7,2,0,2,0.0
2012,Thomas Hickey,23,NYI,D,39,1,3,4,9,8,1.9,1,0,0,1,3,0,0,40,2.5,658,16:52:00,47,27,0,0,,607,480,55.8,5.9,433,343,55.8,5.1,8.5,91.7,100.1,55.4,44.6,16:52:00,15:44:00,13,17,95,42.1,0,0,0,0.0
2012,Chris Higgins,29,VAN,C,41,10,5,15,-4,10,1.5,10,0,0,1,5,0,0,77,13,673,16:25:00,22,46,33,58,36.3,479,497,49.1,-8,356,384,48.1,-7.8,7.1,91.4,98.5,45.5,54.5,16:25:00,13:39:00,36,12,131,58.8,3,2,1,66.7
2012,Jack Hillen,27,WSH,D,23,3,6,9,9,14,2.3,3,0,0,1,6,0,0,28,10.7,405,17:37:00,35,10,0,0,,353,345,50.6,2.7,258,249,50.9,2.3,10.6,94.4,105,51.9,48.1,17:37:00,16:30:00,2,13,60,46.7,0,0,0,0.0
2012,Niklas Hjalmarsson,25,CHI,D,46,2,8,10,15,22,3.2,2,0,0,0,8,0,0,43,4.7,962,20:54:00,94,26,0,0,,726,649,52.8,-2.9,543,458,54.2,-2.6,9.6,92.5,102.1,47.9,52.1,20:54:00,17:59:00,29,40,99,43.4,0,0,0,0.0
2012,Cody Hodgson,22,BUF,C,48,15,19,34,-4,20,3.7,11,3,1,1,16,2,1,114,13.2,883,18:24:00,24,21,380,432,46.8,653,743,46.8,0.3,475,575,45.2,-0.5,9.8,90.2,99.9,47.4,52.6,18:24:00,14:29:00,19,29,193,59.1,1,0,1,0.0
2012,Mike Hoffman,23,OTT,C,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,6,0,37,12:19:00,2,8,2,0,100,41,36,53.2,2,25,25,50,-3.6,0,95.2,95.2,53.8,46.2,12:19:00,12:19:00,1,1,12,50,0,0,0,0.0
2012,Nick Holden,25,CBJ,D,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0,17,08:35:00,0,3,0,0,,12,11,52.2,13.7,11,8,57.9,20.3,20,85.7,105.7,72.7,27.3,08:35:00,08:34:00,0,2,2,100,0,0,0,0.0
2012,Peter Holland,22,ANA,C,21,3,2,5,4,4,0.6,2,1,0,0,2,0,0,26,11.5,243,11:35:00,8,17,89,114,43.8,187,201,48.2,0,128,147,46.5,-2.9,11.5,94.5,106,54.3,45.7,11:35:00,10:37:00,7,8,50,52,0,0,0,0.0
2012,Korbinian Holzer,24,TOR,D,22,2,1,3,-12,28,-0.2,2,0,0,1,1,0,0,16,12.5,407,18:30:00,54,61,0,0,,294,448,39.6,-10.4,211,323,39.5,-9.7,7.7,89.3,97.1,41.1,58.9,18:30:00,15:48:00,3,15,31,51.6,0,0,0,0.0
2012,Roman Horak,21,CGY,C,20,2,5,7,-5,2,0.3,2,0,0,0,4,0,1,28,7.1,291,14:32:00,13,18,93,112,45.4,200,243,45.1,0.8,148,174,46,1.2,7.3,88.5,95.9,38.9,61.1,14:32:00,12:37:00,12,5,48,58.3,0,0,0,0.0
2012,Shawn Horcoff,34,EDM,C,31,7,5,12,8,24,1.6,4,3,0,1,4,1,0,41,17.1,523,16:51:00,20,24,245,255,49,309,395,43.9,-2.9,232,309,42.9,-4.3,11.1,95,106.1,42.1,57.9,16:51:00,11:51:00,6,19,60,68.3,0,0,0,0.0
2012,Darcy Hordichuk,32,EDM,LW,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,8,02:02:00,0,6,0,0,,3,10,23.1,-21.9,2,9,18.2,-31.1,0,83.3,83.3,50,50,02:02:00,02:02:00,0,0,0,,0,0,0,0.0
2012,Patric Hornqvist,26,NSH,RW,24,4,10,14,-1,14,1.3,0,4,0,1,7,3,0,87,4.6,389,16:14:00,9,29,1,1,50,294,256,53.5,6.8,217,196,52.5,5.3,6.1,91.9,98,52.5,47.5,16:14:00,13:25:00,7,6,129,67.4,1,0,1,0.0
2012,Nathan Horton,27,BOS,C,43,13,9,22,1,22,2.7,13,0,0,1,8,1,0,114,11.4,725,16:51:00,10,41,5,5,50,721,547,56.9,0.9,516,405,56,0.8,8.6,90.1,98.7,60.8,39.2,16:51:00,14:42:00,9,13,182,62.6,2,0,2,0.0
2012,Marian Hossa*,34,CHI,RW,40,17,14,31,20,16,5,12,4,1,6,11,2,1,116,14.7,722,18:02:00,13,12,1,2,33.3,549,397,58,2.5,425,298,58.8,1.5,9.5,95.2,104.7,55.9,44.1,18:02:00,13:54:00,48,14,205,56.6,0,0,0,0.0
2012,Quinton Howden,21,FLA,C,18,0,0,0,-11,2,-0.8,0,0,0,0,0,0,0,22,0,188,10:27:00,6,21,1,3,25,178,144,55.3,1.5,129,105,55.1,3.8,1.2,84.2,85.4,49.5,50.5,10:27:00,10:18:00,9,1,38,55.3,0,0,0,0.0
2012,Jonathan Huberdeau,19,FLA,C,48,14,17,31,-15,18,3.3,12,2,0,1,10,7,0,112,12.5,813,16:56:00,19,33,11,22,33.3,691,653,51.4,2.8,527,497,51.5,4.2,6.4,88.6,94.9,63.9,36.1,16:56:00,14:32:00,17,28,179,60.9,4,2,2,50.0
2012,Jiri Hudler,29,CGY,C,42,10,17,27,-13,22,2.4,5,5,0,0,14,3,0,56,17.9,721,17:10:00,5,16,10,21,32.3,488,545,47.2,-0.5,357,408,46.7,-1.8,9.7,87.2,96.9,44.4,55.6,17:10:00,14:09:00,22,17,101,55.4,2,1,1,50.0
2012,Matt Hunwick,27,COL,D,43,0,6,6,4,16,1.7,0,0,0,0,6,0,0,57,0,925,21:31:00,59,40,0,0,,683,729,48.4,-0.2,500,526,48.7,-0.3,8.3,92.4,100.7,48,52,21:31:00,17:48:00,30,22,112,50.9,0,0,0,0.0
2012,Kent Huskins,33,TOT,D,19,0,1,1,-3,4,0.2,0,0,0,0,1,0,0,4,0,298,15:40:00,37,18,0,0,,185,253,42.2,-10.6,129,169,43.3,-10.9,5.1,92,97,50.3,49.7,15:40:00,13:28:00,0,5,17,23.5,0,0,0,0.0
2012,Kent Huskins,33,DET,D,11,0,0,0,-3,4,-0.1,0,0,0,0,0,0,0,2,0,169,15:21:00,17,15,0,0,,185,253,42.2,-10.6,129,169,43.3,-10.9,5.1,92,97,50.3,49.7,15:40:00,13:28:00,0,5,17,23.5,0,0,0,0.0
2012,Kent Huskins,33,PHI,D,8,0,1,1,0,0,0.3,0,0,0,0,1,0,0,2,0,129,16:06:00,20,3,0,0,,185,253,42.2,-10.6,129,169,43.3,-10.9,5.1,92,97,50.3,49.7,15:40:00,13:28:00,0,5,17,23.5,0,0,0,0.0
2012,Jarome Iginla*,35,TOT,RW,44,14,19,33,-5,31,3.6,8,6,0,3,13,6,0,134,10.4,828,18:49:00,13,65,123,124,49.8,605,625,49.2,1.6,446,451,49.7,1.8,8.5,90,98.4,49.7,50.3,18:47:00,15:05:00,18,17,218,61,0,0,0,0.0
2012,Jarome Iginla*,35,CGY,RW,31,9,13,22,-7,22,2.2,7,2,0,2,9,4,0,100,9,598,19:18:00,8,56,119,118,50.2,605,625,49.2,1.6,446,451,49.7,1.8,8.5,90,98.4,49.7,50.3,18:47:00,15:05:00,18,17,218,61,0,0,0,0.0
2012,Jarome Iginla*,35,PIT,RW,13,5,6,11,2,9,1.4,1,4,0,1,4,2,0,34,14.7,230,17:40:00,5,9,4,6,40,605,625,49.2,1.6,446,451,49.7,1.8,8.5,90,98.4,49.7,50.3,18:47:00,15:05:00,18,17,218,61,0,0,0,0.0
2012,Matt Irwin,25,SJS,D,38,6,6,12,-1,10,3,2,4,0,0,5,1,0,79,7.6,726,19:06:00,65,39,0,0,,682,593,53.5,5.3,487,399,55,4.6,6.3,92,98.2,54,46,19:06:00,17:10:00,16,29,176,44.9,0,0,0,0.0
2012,Barret Jackman,31,STL,D,46,3,9,12,6,39,3.5,3,0,0,0,9,0,0,39,7.7,889,19:19:00,89,70,0,0,,577,662,46.6,-6.9,429,462,48.1,-6.2,10.8,91.3,102.1,41.9,58.1,19:19:00,16:17:00,11,12,84,46.4,0,0,0,0.0
2012,Tim Jackman,31,CGY,RW,42,1,4,5,-9,76,-0.2,1,0,0,0,3,1,0,42,2.4,319,07:36:00,17,98,11,13,45.8,271,294,48,-0.6,201,212,48.7,0.1,3.5,91.1,94.6,46.8,53.2,07:36:00,07:29:00,6,7,72,58.3,0,0,0,0.0
2012,Jaromir Jagr,40,TOT,RW,45,16,19,35,-2,22,4.1,10,6,0,4,14,5,0,115,13.9,825,18:20:00,10,13,0,1,0,684,595,53.5,4.1,482,464,51,1.8,10.5,89.8,100.3,53.9,46.1,18:20:00,15:12:00,19,28,207,55.6,1,1,0,100.0
2012,Jaromir Jagr,40,DAL,RW,34,14,12,26,-5,20,3.1,8,6,0,2,9,3,0,87,16.1,622,18:18:00,6,6,0,1,0,684,595,53.5,4.1,482,464,51,1.8,10.5,89.8,100.3,53.9,46.1,18:20:00,15:12:00,19,28,207,55.6,1,1,0,100.0
2012,Jaromir Jagr,40,BOS,RW,11,2,7,9,3,2,1,2,0,0,2,5,2,0,28,7.1,203,18:27:00,4,7,0,0,,684,595,53.5,4.1,482,464,51,1.8,10.5,89.8,100.3,53.9,46.1,18:20:00,15:12:00,19,28,207,55.6,1,1,0,100.0
2012,Cam Janssen,28,NJD,RW,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,16,03:58:00,0,5,0,0,,4,16,20,-34.2,4,11,26.7,-29.2,0,90,90,66.7,33.3,03:58:00,03:58:00,0,0,0,,0,0,0,0.0
2012,Dmitrij Jaskin,19,STL,RW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,15,07:30:00,0,2,0,0,,16,6,72.7,14.4,12,4,75,16.4,0,66.7,66.7,50,50,07:30:00,07:30:00,1,0,2,100,0,0,0,0.0
2012,Dustin Jeffrey,24,PIT,C,24,3,3,6,1,2,0.5,3,0,0,0,3,0,0,26,11.5,276,11:31:00,5,6,94,106,47,220,241,47.7,-3.5,156,173,47.4,-4.1,7.9,94.3,102.2,49.3,50.7,11:31:00,10:56:00,2,5,48,54.2,0,0,0,0.0
2012,Nicklas Jensen,19,VAN,LW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,28,13:51:00,0,2,0,0,,25,26,49,-9.6,14,23,37.8,-26.7,0,93.3,93.3,63.2,36.8,13:51:00,13:28:00,1,0,2,0,0,0,0,0.0
2012,Jesse Joensuu,25,NYI,RW,7,0,2,2,2,6,0.2,0,0,0,0,2,0,0,15,0,71,10:08:00,0,12,0,0,,72,73,49.7,-4.9,59,46,56.2,-0.3,4.3,100,104.3,45.7,54.3,10:08:00,10:07:00,5,3,18,83.3,0,0,0,0.0
2012,Ryan Johansen,20,CBJ,C,40,5,7,12,-7,12,0.6,5,0,0,2,6,1,0,84,6,643,16:05:00,14,42,272,257,51.4,441,533,45.3,-1.1,325,403,44.6,-1.8,7.4,92.2,99.5,50.2,49.8,16:05:00,13:40:00,15,6,118,71.2,6,1,5,16.7
2012,Marcus Johansson,22,WSH,C,34,6,16,22,3,4,2.2,3,3,0,1,14,1,1,40,15,564,16:35:00,6,14,40,47,46,454,469,49.2,-1.6,324,340,48.8,-1.6,11.6,90.4,102,53,47,16:35:00,13:58:00,15,19,68,58.8,0,0,0,0.0
2012,Aaron Johnson,29,BOS,D,10,0,0,0,0,10,0.1,0,0,0,0,0,0,0,8,0,149,14:52:00,5,18,0,0,,155,99,61,6.8,108,73,59.7,4.7,5.3,92.5,97.8,58.2,41.8,14:52:00,13:55:00,0,7,23,34.8,0,0,0,0.0
2012,Erik Johnson,24,COL,D,31,0,4,4,-3,18,0.7,0,0,0,0,4,0,0,64,0,643,20:45:00,58,44,0,0,,497,481,50.8,0,377,357,51.4,-0.1,7.7,89.4,97,51.1,48.9,20:45:00,16:29:00,19,26,119,53.8,0,0,0,0.0
2012,Jack Johnson,26,CBJ,D,44,5,14,19,-5,12,3.6,2,3,0,1,9,5,0,96,5.2,1143,1900-01-01 01:58:00,90,66,0,0,,697,836,45.5,-4,487,640,43.2,-7,7.9,93.2,101.1,44.6,55.4,1900-01-01 01:58:00,19:34:00,9,20,196,49,1,0,1,0.0
2012,Nick Johnson,27,PHX,RW,17,4,2,6,3,0,0.9,3,1,0,1,2,0,0,23,17.4,169,09:57:00,1,13,0,3,0,163,132,55.3,1.2,123,100,55.2,0.1,8.2,94.3,102.5,58.5,41.5,09:57:00,09:54:00,6,1,37,62.2,0,0,0,0.0
