Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Jordan Leopold,2009,29,TOT,D,81,11,15,26,-2,28,5.5,10,1,0,3,14,1,0,95,11.6,1777,21:56:00,138,68,0,0,,1247,1406,47,-3,954,1043,47.8,-2.4,8.1,92.2,100.3,46.7,53.3,21:56:00,17:44:00,16,29,206,46.1,0,0,0,0.0
Jordan Leopold,2009,29,FLA,D,61,7,11,18,-7,22,3.5,6,1,0,1,10,1,0,69,10.1,1368,22:25:00,107,59,0,0,,1247,1406,47,-3,954,1043,47.8,-2.4,8.1,92.2,100.3,46.7,53.3,21:56:00,17:44:00,16,29,206,46.1,0,0,0,0.0
Jordan Leopold,2009,29,PIT,D,20,4,4,8,5,6,2,4,0,0,2,4,0,0,26,15.4,409,20:27:00,31,9,0,0,,1247,1406,47,-3,954,1043,47.8,-2.4,8.1,92.2,100.3,46.7,53.3,21:56:00,17:44:00,16,29,206,46.1,0,0,0,0.0
Sami Lepisto,2009,25,PHX,D,66,1,10,11,14,60,3.9,1,0,0,1,10,0,0,68,1.5,1203,18:14:00,62,62,1,0,100,952,831,53.4,0.3,738,661,52.8,0.4,7.5,94.2,101.7,54.1,45.9,17:55:00,15:37:00,21,20,135,50.4,0,0,0,0.0
Kris Letang,2009,22,PIT,D,73,3,24,27,1,51,4.5,3,0,0,0,19,5,0,174,1.7,1574,21:34:00,95,116,0,0,,1395,1108,55.7,5,1078,841,56.2,3.5,8.4,90.2,98.6,55.8,44.2,21:13:00,17:04:00,28,48,370,46.5,10,4,6,40.0
Mark Letestu,2009,24,PIT,C,10,1,0,1,-2,2,0,1,0,0,0,0,0,0,9,11.1,96,09:38:00,1,12,41,33,55.4,102,80,56,5.9,67,58,53.6,1.2,6.4,86.8,93.2,57.8,42.2,09:38:00,09:07:00,1,2,24,37.5,0,0,0,0.0
Pierre-Luc Letourneau-Leblond,2009,24,NJD,RW,27,0,2,2,-4,48,-0.2,0,0,0,0,2,0,0,9,0,149,05:31:00,4,46,1,1,50,96,115,45.5,-10.3,72,90,44.4,-12.2,3.8,91.2,95,61.1,38.9,05:31:00,05:31:00,0,6,22,40.9,0,0,0,0.0
Trevor Lewis,2009,23,LAK,C,5,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,4,0,46,09:08:00,3,8,0,5,0,28,45,38.4,-19.4,24,33,42.1,-15.5,0,87.5,87.5,52.4,47.6,09:08:00,08:45:00,0,1,6,66.7,0,0,0,0.0
Nicklas Lidstrom*,2009,39,DET,D,82,9,40,49,22,24,10.7,4,5,0,1,22,15,3,194,4.6,2085,1900-01-01 01:26:00,82,56,0,0,,1599,1226,56.6,4.4,1216,963,55.8,4.1,8.3,92,100.3,51.6,48.4,1900-01-01 01:04:00,18:18:00,35,53,403,48.1,0,0,0,0.0
John-Michael Liles,2009,29,COL,D,59,6,25,31,-2,30,4.5,3,3,0,2,8,17,0,96,6.3,1089,18:28:00,89,40,0,0,,691,859,44.6,-0.4,524,616,46,-0.2,9.6,91.7,101.3,55.8,44.2,18:28:00,14:52:00,23,18,183,52.5,1,0,1,0.0
Andreas Lilja,2009,34,DET,D,20,1,1,2,-2,4,0.5,1,0,0,0,1,0,0,19,5.3,283,14:08:00,21,38,0,0,,195,189,50.8,-7.3,151,154,49.5,-8,7.2,90.4,97.6,62.9,37.1,14:08:00,12:16:00,1,14,31,61.3,0,0,0,0.0
Perttu Lindgren,2009,22,DAL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,08:33:00,0,0,2,3,40,5,2,71.4,16,3,1,75,25,0,100,100,100,0,08:33:00,07:40:00,0,0,0,,0,0,0,0.0
Charles Linglet,2009,27,EDM,LW,5,0,0,0,-5,2,-0.3,0,0,0,0,0,0,0,7,0,51,10:16:00,1,3,0,1,0,35,53,39.8,-15.9,28,47,37.3,-19.6,0,87.2,87.2,37.5,62.5,10:16:00,09:42:00,1,3,10,70,0,0,0,0.0
Enver Lisin,2009,23,NYR,RW,57,6,8,14,-1,18,1.1,6,0,0,0,7,1,0,91,6.6,637,11:11:00,12,56,2,1,66.7,575,541,51.5,0.8,414,408,50.4,-0.6,7.9,92.4,100.2,52.2,47.8,11:11:00,10:28:00,25,3,176,51.7,1,0,1,0.0
Bryan Little,2009,22,ATL,C,79,13,21,34,-6,20,2.4,10,3,0,1,18,3,0,165,7.9,1244,15:45:00,18,45,68,86,44.2,943,913,50.8,0.8,725,685,51.4,2.4,7.4,91.3,98.7,44.2,55.8,15:45:00,12:43:00,51,15,273,60.4,4,1,3,25.0
Corey Locke,2009,25,NYR,C,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,19,06:18:00,1,0,1,6,14.3,8,23,25.8,,6,18,25,,25,100,125,70,30,06:18:00,06:18:00,1,0,3,66.7,0,0,0,0.0
Andrei Loktionov,2009,19,LAK,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,11:52:00,0,0,1,7,12.5,12,8,60,,8,7,53.3,,0,100,100,85.7,14.3,11:52:00,11:52:00,1,2,2,50,0,0,0,0.0
Matthew Lombardi,2009,27,PHX,C,78,19,34,53,8,36,5.8,15,4,0,2,22,12,0,174,10.9,1399,17:56:00,27,62,445,454,49.5,1000,939,51.6,-1.7,778,747,51,-1.6,9.2,91.1,100.3,58.3,41.7,17:41:00,13:22:00,20,36,278,61.5,3,1,2,33.3
Ben Lovejoy,2009,25,PIT,D,12,0,3,3,8,2,1.1,0,0,0,0,3,0,0,14,0,199,16:37:00,14,14,0,0,,139,154,47.4,-8.4,99,117,45.8,-11.1,16.7,97.3,113.9,58.5,41.5,16:37:00,14:06:00,2,7,28,50,0,0,0,0.0
Milan Lucic,2009,21,BOS,LW,50,9,11,20,-7,44,1.7,9,0,0,2,10,1,0,72,12.5,718,14:21:00,14,136,3,11,21.4,600,527,53.2,-1.2,444,403,52.4,-2.6,7.9,90.1,98,56.3,43.7,14:04:00,13:18:00,12,17,118,60.2,0,0,0,0.0
Brad Lukowich,2009,33,VAN,D,13,1,1,2,5,4,0.8,1,0,0,1,1,0,0,1,100,146,11:13:00,25,12,0,0,,113,128,46.9,0.3,85,91,48.3,1.5,13.6,95.6,109.1,33.3,66.7,11:13:00,09:57:00,2,4,9,11.1,0,0,0,0.0
Mike Lundin,2009,25,TBL,D,49,3,10,13,-4,18,2.5,3,0,0,0,9,1,0,42,7.1,1075,21:57:00,81,20,0,0,,653,819,44.4,-3.9,503,605,45.4,-2.1,8,92,100,42.7,57.3,21:26:00,17:29:00,17,16,86,47.7,0,0,0,0.0
Jamie Lundmark,2009,29,TOT,C,36,5,7,12,-7,20,0.7,4,1,0,1,6,1,0,52,9.6,496,13:47:00,12,15,45,47,48.9,424,367,53.6,-2.2,315,279,53,-2.1,6.3,89.7,96,53.8,46.2,13:47:00,12:10:00,18,15,81,64.2,5,2,3,40.0
Jamie Lundmark,2009,29,CGY,C,21,4,5,9,-6,4,0.6,3,1,0,1,4,1,0,36,11.1,323,15:22:00,10,8,30,32,48.4,424,367,53.6,-2.2,315,279,53,-2.1,6.3,89.7,96,53.8,46.2,13:47:00,12:10:00,18,15,81,64.2,5,2,3,40.0
Jamie Lundmark,2009,29,TOR,C,15,1,2,3,-1,16,0.1,1,0,0,0,2,0,0,16,6.3,174,11:34:00,2,7,15,15,50,424,367,53.6,-2.2,315,279,53,-2.1,6.3,89.7,96,53.8,46.2,13:47:00,12:10:00,18,15,81,64.2,5,2,3,40.0
Joffrey Lupul,2009,26,ANA,C,23,10,4,14,3,18,2.1,10,0,0,0,2,1,1,66,15.2,367,15:58:00,10,31,1,4,20,267,281,48.7,1.5,198,217,47.7,-0.3,11.9,92.1,104,47.7,52.3,15:57:00,12:50:00,8,10,107,61.7,2,1,1,50.0
Toni Lydman,2009,32,BUF,D,67,4,16,20,10,30,4.9,4,0,0,1,14,2,0,77,5.2,1264,18:52:00,97,123,0,0,,974,985,49.7,0.3,754,744,50.3,1.1,7.3,93.6,101,50.5,49.5,18:33:00,15:44:00,10,48,144,52.8,0,0,0,0.0
Clarke MacArthur,2009,24,TOT,LW,81,16,19,35,-16,49,2.7,11,4,1,3,15,4,0,129,12.4,1190,14:42:00,32,61,66,85,43.7,869,918,48.6,-0.5,657,699,48.5,-0.6,7.1,90.6,97.7,47.4,52.6,14:33:00,12:06:00,37,33,210,60.5,3,0,3,0.0
Clarke MacArthur,2009,24,BUF,LW,60,13,13,26,-14,47,2.1,10,3,0,3,9,4,0,99,13.1,862,14:22:00,20,47,61,80,43.3,869,918,48.6,-0.5,657,699,48.5,-0.6,7.1,90.6,97.7,47.4,52.6,14:33:00,12:06:00,37,33,210,60.5,3,0,3,0.0
Clarke MacArthur,2009,24,ATL,LW,21,3,6,9,-2,2,0.6,1,1,1,0,6,0,0,30,10,328,15:37:00,12,14,5,5,50,869,918,48.6,-0.5,657,699,48.5,-0.6,7.1,90.6,97.7,47.4,52.6,14:33:00,12:06:00,37,33,210,60.5,3,0,3,0.0
Andrew MacDonald,2009,23,NYI,D,46,1,6,7,4,20,1.9,1,0,0,0,6,0,0,43,2.3,924,20:05:00,94,36,0,1,0,670,742,47.5,-2.8,493,517,48.8,-1.3,8.4,93.1,101.5,48.7,51.3,19:38:00,16:38:00,40,22,100,43,0,0,0,0.0
Steve MacIntyre,2009,29,TOT,LW,22,0,1,1,-3,24,-0.1,0,0,0,0,1,0,0,3,0,63,02:53:00,3,12,0,0,,32,62,34,-11.6,24,50,32.4,-13.5,6.3,90.5,96.7,44,56,02:53:00,02:53:00,1,3,7,42.9,0,0,0,0.0
Steve MacIntyre,2009,29,FLA,LW,18,0,1,1,-3,17,-0.1,0,0,0,0,1,0,0,3,0,57,03:10:00,3,12,0,0,,32,62,34,-11.6,24,50,32.4,-13.5,6.3,90.5,96.7,44,56,02:53:00,02:53:00,1,3,7,42.9,0,0,0,0.0
Steve MacIntyre,2009,29,EDM,LW,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,6,01:35:00,0,0,0,0,,32,62,34,-11.6,24,50,32.4,-13.5,6.3,90.5,96.7,44,56,02:53:00,02:53:00,1,3,7,42.9,0,0,0,0.0
Derek MacKenzie,2009,28,CBJ,C,18,1,3,4,3,0,0.4,1,0,0,0,3,0,0,14,7.1,156,08:42:00,1,17,57,47,54.8,126,99,56,9.1,96,78,55.2,8.1,7.6,96.6,104.1,47.1,52.9,08:42:00,07:58:00,6,3,24,58.3,0,0,0,0.0
John Madden,2009,36,CHI,C,79,10,13,23,-2,12,1.1,10,0,0,0,12,0,1,127,7.9,1217,15:25:00,58,59,613,543,53,896,817,52.3,-7.8,681,585,53.8,-7.5,7.4,90.4,97.8,35.5,64.5,15:25:00,12:48:00,43,25,203,62.6,2,0,2,0.0
Adam Mair,2009,30,BUF,C,69,6,8,14,-2,73,1,6,0,0,0,7,1,0,67,9,637,09:14:00,13,93,92,84,52.3,533,519,50.7,0.7,398,407,49.4,-0.5,7.1,92.9,100,49.1,50.9,09:08:00,08:54:00,11,18,104,64.4,1,0,1,0.0
Manny Malhotra,2009,29,SJS,C,71,14,19,33,17,41,3.7,12,2,0,4,13,6,0,111,12.6,1109,15:37:00,38,66,415,249,62.5,790,700,53,1.6,581,538,51.9,1.2,10.4,94.2,104.6,44.4,55.6,15:37:00,12:08:00,30,28,201,55.2,1,0,1,0.0
Evgeni Malkin,2009,23,PIT,C,67,28,49,77,-6,100,8.5,13,13,2,7,33,15,1,268,10.4,1397,20:51:00,25,58,199,295,40.3,1068,1011,51.4,-1.9,823,749,52.4,-2.6,9.3,88.6,97.8,59,41,20:32:00,15:23:00,56,49,457,58,2,1,1,50.0
Ryan Malone,2009,30,TBL,LW,69,21,26,47,-8,68,4.8,14,7,0,7,17,8,1,172,12.2,1295,18:46:00,22,174,37,57,39.4,828,917,47.4,-0.9,639,707,47.5,-1.3,9.3,90.3,99.6,51.3,48.7,18:28:00,13:09:00,35,32,244,68.9,1,0,1,0.0
Kirk Maltby,2009,37,DET,LW,52,4,2,6,1,32,0.3,3,0,1,0,2,0,0,43,9.3,526,10:06:00,25,82,7,6,53.8,318,338,48.5,-5.7,244,257,48.7,-4.9,4.8,96.1,100.9,63.1,36.9,09:53:00,08:07:00,17,9,80,53.8,0,0,0,0.0
Mark Mancari,2009,24,BUF,RW,6,1,1,2,3,4,0.3,1,0,0,0,1,0,0,19,5.3,84,14:04:00,2,8,0,3,0,91,53,63.2,7,62,39,61.4,4.5,6.4,100,106.4,50,50,14:04:00,12:02:00,0,1,31,61.3,0,0,0,0.0
Paul Mara,2009,30,MTL,D,42,0,8,8,-16,48,0.5,0,0,0,0,4,4,0,30,0,787,18:44:00,68,50,0,0,,541,660,45,-7.5,381,488,43.8,-9.8,6.1,91,97.1,50.8,49.2,18:44:00,14:45:00,5,24,87,34.5,0,0,0,0.0
Brad Marchand,2009,21,BOS,C,20,0,1,1,-3,20,-0.4,0,0,0,0,1,0,0,32,0,239,11:58:00,4,20,3,8,27.3,200,181,52.5,-7.7,154,138,52.7,-6.2,2.8,94.2,97,50.5,49.5,11:58:00,10:42:00,8,6,49,65.3,0,0,0,0.0
Todd Marchant,2009,36,ANA,C,78,9,13,22,-16,32,0.4,6,0,3,1,13,0,0,83,10.8,1233,15:49:00,69,127,284,285,49.9,686,980,41.2,-9.2,525,762,40.8,-9.1,7.3,91.1,98.4,36.1,63.9,15:49:00,12:10:00,29,11,133,61.7,0,0,0,0.0
Andrei Markov,2009,31,MTL,D,45,6,28,34,11,32,6.6,2,4,0,1,15,12,1,85,7.1,1071,23:48:00,61,47,0,0,,783,846,48.1,0.9,586,645,47.6,-0.2,10.7,93.2,104,51.2,48.8,23:46:00,18:02:00,34,33,186,45.7,1,0,1,0.0
Patrick Marleau,2009,30,SJS,C,82,44,39,83,21,22,11.4,28,12,4,6,26,13,0,274,16.1,1739,21:13:00,33,76,316,299,51.4,1325,1162,53.3,2.2,985,896,52.4,2.2,10.2,92.3,102.5,50,50,20:56:00,15:06:00,53,69,473,58.1,7,2,5,28.6
Matt Martin,2009,20,NYI,LW,5,0,2,2,-1,26,0.1,0,0,0,0,0,2,0,10,0,66,13:14:00,3,15,0,0,,48,40,54.5,7.7,38,30,55.9,5.9,3.7,91.3,95,43.2,56.8,13:14:00,09:11:00,1,3,14,71.4,0,0,0,0.0
Paul Martin,2009,28,NJD,D,22,2,9,11,10,2,2.9,1,1,0,0,8,1,0,21,9.5,495,22:30:00,22,23,0,0,,344,274,55.7,6.3,264,201,56.8,6,10.8,91.7,102.5,64.3,35.7,22:30:00,17:48:00,10,12,51,41.2,0,0,0,0.0
Radek Martinek,2009,33,NYI,D,16,2,1,3,-1,12,0.7,1,0,1,0,1,0,0,24,8.3,365,22:48:00,39,19,0,0,,259,349,42.6,-4.6,201,236,46,-3.5,5.3,93.6,98.9,39.2,60.8,22:48:00,19:39:00,19,13,40,60,0,0,0,0.0
Alec Martinez,2009,22,LAK,D,4,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,6,0,62,15:25:00,7,6,0,0,,57,40,58.8,11.4,44,28,61.1,12.4,3.2,87.5,90.7,45.5,54.5,15:25:00,14:49:00,1,3,9,66.7,0,0,0,0.0
Shawn Matthias,2009,21,FLA,C,55,7,9,16,-3,10,1.3,7,0,0,2,9,0,0,67,10.4,594,10:48:00,15,57,119,194,38,451,590,43.3,-2.6,349,433,44.6,-2.1,6.3,93.4,99.7,48.8,51.2,10:48:00,09:49:00,18,8,114,57.9,1,0,1,0.0
Greg Mauldin,2009,27,NYI,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,10,10:02:00,0,1,8,3,72.7,11,10,52.4,,8,10,44.4,,0,87.5,87.5,55.6,44.4,10:02:00,09:51:00,0,0,3,66.7,0,0,0,0.0
Ben Maxwell,2009,21,MTL,C,13,0,0,0,-2,6,-0.3,0,0,0,0,0,0,0,6,0,114,08:47:00,1,4,8,8,50,76,124,38,-10.7,56,108,34.1,-15.6,5.3,94.7,100,59.6,40.4,08:47:00,08:45:00,1,0,13,46.2,0,0,0,0.0
Brad May,2009,38,DET,LW,40,0,1,1,-5,66,-0.6,0,0,0,0,1,0,0,26,0,279,06:58:00,4,58,0,1,0,226,246,47.9,-5.1,171,201,46,-5.9,3.8,92.6,96.4,65,35,06:58:00,06:58:00,3,7,43,60.5,0,0,0,0.0
Jamal Mayers,2009,35,TOT,RW,71,3,11,14,-3,131,0.6,3,0,0,1,11,0,0,75,4,640,09:01:00,30,66,211,163,56.4,436,552,44.1,-11.1,340,389,46.6,-7.5,7.3,93.6,100.9,54.4,45.6,08:48:00,08:01:00,21,12,120,62.5,0,0,0,0.0
Jamal Mayers,2009,35,TOR,RW,44,2,6,8,-5,78,0.1,2,0,0,0,6,0,0,47,4.3,392,08:55:00,22,35,150,114,56.8,436,552,44.1,-11.1,340,389,46.6,-7.5,7.3,93.6,100.9,54.4,45.6,08:48:00,08:01:00,21,12,120,62.5,0,0,0,0.0
Jamal Mayers,2009,35,CGY,RW,27,1,5,6,2,53,0.4,1,0,0,1,5,0,0,28,3.6,248,09:11:00,8,31,61,49,55.5,436,552,44.1,-11.1,340,389,46.6,-7.5,7.3,93.6,100.9,54.4,45.6,08:48:00,08:01:00,21,12,120,62.5,0,0,0,0.0
Maksim Mayorov,2009,20,CBJ,LW,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0,31,07:40:00,1,10,0,0,,20,31,39.2,-2.1,19,24,44.2,4.2,0,100,100,52.9,47.1,07:40:00,06:53:00,1,1,5,80,0,0,0,0.0
Dean McAmmond,2009,36,NJD,LW,62,8,9,17,-1,40,1.4,6,1,1,2,8,1,0,87,9.2,797,12:51:00,21,14,253,303,45.5,572,519,52.4,0.3,436,385,53.1,-0.1,5.6,93,98.6,51.5,48.5,12:51:00,10:59:00,32,31,141,61.7,0,0,0,0.0
Kenndal McArdle,2009,23,FLA,LW,19,1,2,3,-4,29,0,1,0,0,0,2,0,0,10,10,169,08:54:00,11,40,0,0,,109,175,38.4,-12.7,86,120,41.7,-8.2,6.8,91.2,98,32.9,67.1,08:54:00,08:50:00,3,3,18,55.6,0,0,0,0.0
Jamie McBain,2009,21,CAR,D,14,3,7,10,6,0,2.2,2,1,0,1,4,3,0,29,10.3,361,1900-01-01 01:47:00,34,6,0,0,,276,324,46,-3.2,206,246,45.6,-3,12.6,92.5,105,52.9,47.1,1900-01-01 01:41:00,19:35:00,8,9,60,48.3,0,0,0,0.0
Bryan McCabe,2009,34,FLA,D,82,8,35,43,-4,83,7.1,5,3,0,1,19,16,0,169,4.7,1913,23:20:00,106,113,0,0,,1271,1486,46.1,0.2,964,1106,46.6,0.1,8.5,92.6,101.1,47.2,52.8,23:20:00,17:56:00,18,46,358,47.2,0,0,0,0.0
John McCarthy,2009,23,SJS,LW,4,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,3,0,37,09:08:00,1,4,0,0,,28,33,45.9,-15.3,23,27,46,-14.8,0,85.7,85.7,59.1,40.9,09:08:00,09:05:00,0,1,5,60,0,0,0,0.0
Jay McClement,2009,26,STL,C,82,11,18,29,0,22,2.1,11,0,0,3,16,0,2,109,10.1,1372,16:44:00,52,66,701,711,49.6,837,1007,45.4,-8.9,635,786,44.7,-9.8,8.7,92.4,101.1,39.3,60.7,16:43:00,12:50:00,39,28,180,60.6,0,0,0,0.0
Andy McDonald,2009,32,STL,C,79,24,33,57,-9,18,6.1,18,6,0,3,17,16,0,191,12.6,1432,18:08:00,28,46,241,206,53.9,1040,965,51.9,0.7,801,756,51.4,-0.1,8.4,90.1,98.4,55.4,44.6,18:08:00,13:49:00,30,34,315,60.6,9,4,5,44.4
Colin McDonald,2009,25,EDM,C,2,1,0,1,1,0,0.2,1,0,0,0,0,0,0,3,33.3,13,06:42:00,1,1,0,0,,13,8,61.9,7.4,10,7,58.8,1.9,11.1,100,111.1,62.5,37.5,06:42:00,06:42:00,0,2,4,75,0,0,0,0.0
Jamie McGinn,2009,21,SJS,LW,59,10,3,13,-3,38,1.2,10,0,0,2,3,0,0,76,13.2,590,10:00:00,18,89,7,9,43.8,472,495,48.8,-3.3,354,377,48.4,-2.5,7.3,92,99.4,49.4,50.6,0.4166666666666667,09:15:00,18,10,130,58.5,1,0,1,0.0
Brian McGrattan,2009,28,CGY,RW,34,1,3,4,3,86,0.5,1,0,0,0,3,0,0,19,5.3,117,03:26:00,2,16,0,0,,111,100,52.6,-2.8,87,79,52.4,-1.1,9.1,94.5,103.6,70.2,29.8,03:26:00,03:26:00,2,3,31,61.3,0,0,0,0.0
Jay McKee,2009,32,PIT,D,62,1,9,10,6,54,2.4,1,0,0,0,7,0,2,42,2.4,957,15:26:00,136,59,0,1,0,755,759,49.9,-3.2,556,545,50.5,-3.8,9.3,90.2,99.5,49.4,50.6,15:11:00,12:25:00,4,10,88,47.7,0,0,0,0.0
Frazer McLaren,2009,22,SJS,LW,23,1,5,6,6,54,0.7,1,0,0,0,5,0,0,13,7.7,139,06:02:00,2,27,0,0,,110,126,46.6,-0.9,91,96,48.7,2.1,12.5,97.2,109.7,54.9,45.1,06:02:00,05:57:00,2,5,19,68.4,0,0,0,0.0
Cody McLeod,2009,25,COL,LW,74,7,11,18,-13,138,0.3,7,0,0,1,10,0,1,117,6,957,12:56:00,28,197,4,9,30.8,647,809,44.4,-1.9,510,580,46.8,-0.8,6.8,90.7,97.5,52.1,47.9,12:56:00,11:22:00,18,9,180,65,0,0,0,0.0
Adam McQuaid,2009,23,BOS,D,19,1,0,1,-5,21,0.1,1,0,0,1,0,0,0,10,10,204,10:44:00,17,28,0,0,,158,170,48.2,-3.3,119,131,47.6,-2.9,4.8,90.5,95.2,54.9,45.1,10:16:00,09:53:00,2,5,22,40.9,0,0,0,0.0
Derek Meech,2009,25,DET,D,49,2,4,6,-12,19,0.6,1,1,0,2,4,0,0,57,3.5,584,11:55:00,25,36,0,0,,463,428,52,-0.7,338,326,50.9,-1.4,3.2,92.6,95.8,57.4,42.6,11:45:00,10:27:00,5,19,108,51.9,0,0,0,0.0
Justin Mercier,2009,22,COL,LW,9,1,1,2,2,0,0.3,1,0,0,0,1,0,0,5,20,65,07:11:00,1,15,1,0,100,41,37,52.6,1.3,31,28,52.5,-0.5,8.3,100,108.3,57.9,42.1,07:11:00,06:32:00,4,0,7,71.4,0,0,0,0.0
Andrej Meszaros,2009,24,TBL,D,81,6,11,17,-14,50,3,4,2,0,1,6,5,0,145,4.1,1635,20:11:00,107,111,0,0,,1104,1169,48.6,-0.2,846,898,48.5,-0.3,6.2,91.9,98.1,49.6,50.4,19:59:00,15:50:00,26,35,274,51.8,1,0,1,0.0
Marc Methot,2009,24,CBJ,D,60,2,6,8,-8,51,1.6,2,0,0,0,5,0,1,42,4.8,1171,19:31:00,71,150,0,0,,752,899,45.5,-4.3,574,688,45.5,-3.8,8.8,90.3,99.1,43.6,56.4,19:10:00,16:06:00,14,13,92,45.7,0,0,0,0.0
Glen Metropolit,2009,35,MTL,C,69,16,13,29,-1,24,3.4,6,10,0,1,10,3,0,115,13.9,936,13:34:00,29,32,327,334,49.5,681,733,48.2,-0.2,498,532,48.3,-0.6,6.4,94,100.4,44.2,55.8,13:34:00,11:12:00,18,13,176,65.3,0,0,0,0.0
Freddy Meyer,2009,29,NYI,D,64,4,11,15,-2,40,2.7,4,0,0,0,11,0,0,56,7.1,1073,16:46:00,87,178,0,0,,896,878,50.5,3.2,670,622,51.9,4.4,7.6,90.8,98.4,45.2,54.8,16:46:00,14:30:00,42,24,118,47.5,0,0,0,0.0
Milan Michalek,2009,25,OTT,RW,66,22,12,34,-12,18,3.6,12,8,2,3,8,4,0,163,13.5,1205,18:15:00,30,77,4,4,50,805,811,49.8,-3.3,586,608,49.1,-6,8.2,89.3,97.5,53.8,46.2,17:59:00,13:21:00,36,15,264,60.6,1,0,1,0.0
Zbynek Michalek,2009,27,PHX,D,72,3,14,17,5,30,4.5,1,2,0,1,10,4,0,104,2.9,1631,22:39:00,155,80,0,0,,1100,1252,46.8,-7,848,943,47.3,-5.4,9.2,92.1,101.3,47.5,52.5,22:19:00,17:22:00,16,23,192,52.6,0,0,0,0.0
Antti Miettinen,2009,29,MIN,RW,79,20,22,42,-2,44,4.4,15,5,0,4,15,6,1,175,11.4,1426,18:03:00,30,87,35,48,42.2,969,881,52.4,5.2,732,669,52.2,4.7,9.8,90.3,100.1,53.1,46.9,18:03:00,13:32:00,19,25,342,51.2,7,2,5,28.6
Vladimir Mihalik,2009,23,TBL,D,4,0,0,0,-4,2,-0.3,0,0,0,0,0,0,0,1,0,46,11:32:00,2,3,0,0,,33,32,50.8,-2.3,23,24,48.9,-8.6,0,76.5,76.5,60,40,11:32:00,09:59:00,0,2,3,33.3,0,0,0,0.0
Brendan Mikkelson,2009,22,ANA,D,28,0,2,2,-5,14,0.1,0,0,0,0,2,0,0,21,0,420,15:00:00,14,28,0,0,,299,379,44.1,-5.2,239,305,43.9,-5.3,8,90.7,98.7,55.8,44.2,0.625,13:24:00,2,12,47,44.7,0,0,0,0.0
Drew Miller,2009,25,TOT,LW,80,10,9,19,2,12,1.6,8,1,1,3,6,3,0,103,9.7,1010,12:37:00,51,104,13,29,31,690,656,51.3,-2.7,521,485,51.8,-1.5,5.4,94.8,100.2,48.4,51.6,12:32:00,10:26:00,23,16,158,65.2,2,1,1,50.0
Drew Miller,2009,25,DET,LW,66,10,9,19,5,10,2,8,1,1,3,6,3,0,93,10.8,839,12:42:00,46,97,13,27,32.5,690,656,51.3,-2.7,521,485,51.8,-1.5,5.4,94.8,100.2,48.4,51.6,12:32:00,10:26:00,23,16,158,65.2,2,1,1,50.0
Drew Miller,2009,25,TBL,LW,14,0,0,0,-3,2,-0.4,0,0,0,0,0,0,0,10,0,171,12:14:00,5,7,0,2,0,690,656,51.3,-2.7,521,485,51.8,-1.5,5.4,94.8,100.2,48.4,51.6,12:32:00,10:26:00,23,16,158,65.2,2,1,1,50.0
Chris Minard,2009,28,EDM,LW,5,0,1,1,-3,0,-0.1,0,0,0,0,0,1,0,4,0,49,09:44:00,1,3,0,0,,22,54,28.9,-10.4,17,43,28.3,-13.1,0,90.3,90.3,40,60,09:44:00,08:38:00,0,2,8,50,0,0,0,0.0
John Mitchell,2009,25,TOR,C,60,6,17,23,-7,31,1,5,1,0,1,13,2,2,90,6.7,949,15:49:00,40,87,244,233,51.2,787,703,52.8,-1.7,559,514,52.1,-2.4,6.3,91.7,98,52.2,47.8,15:49:00,12:39:00,20,21,177,50.8,3,2,1,66.7
Torrey Mitchell,2009,25,SJS,C,56,2,9,11,6,27,0.4,2,0,0,0,9,0,0,59,3.4,640,11:26:00,19,59,89,116,43.4,504,451,52.8,0.6,369,358,50.8,-1.4,7.3,95.4,102.7,48.4,51.6,11:11:00,09:55:00,21,32,103,56.3,1,0,1,0.0
Willie Mitchell,2009,32,VAN,D,48,4,8,12,13,48,3.3,4,0,0,1,7,0,1,47,8.5,1085,22:37:00,79,32,0,0,,779,799,49.4,-3.3,606,617,49.6,-2.3,9.7,92.9,102.6,43,57,22:37:00,18:13:00,23,27,104,45.2,0,0,0,0.0
