,Player,Season,Age,Tm,Pos,GP,G,A,PTS,PlusMinus,PIM,PS,EV_A,PP_A,SH_A,GW,EV_A,PP_A,SH_A,S,S_Pct,TOI,ATOI,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TOI/60,TOI(EV),TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
662,Mike Richards,2014,29,LAK,C,53,5,11,16,-10,39,0.8,4,1,0,1,9,2,0,63,7.9,708,13:22:00,10,60,275,299,47.9,551,532,50.9,-4.2,397,425,48.3,-6.5,7.4,90.0,97.4,51.6,48.4,13:22:00,11:20:00,19,32,117,49.6,1,0,1,0.0
663,Brad Richardson,2014,29,VAN,RW,45,8,13,21,0,34,2.1,7,0,1,1,12,1,0,66,12.1,651,14:28:00,20,57,272,298,47.7,501,553,47.5,-2.2,377,402,48.4,-2.8,8.9,91.2,100.1,47.1,52.9,14:28:00,12:11:00,12,5,108,59.3,0,0,0,0.0
664,Tobias Rieder,2014,22,ARI,RW,72,13,8,21,-19,14,1.3,10,0,3,1,6,2,0,189,6.9,1217,16:54:00,37,123,1,4,20.0,986,1002,49.6,1.3,727,746,49.4,2.0,5.6,90.8,96.4,53.7,46.3,16:54:00,14:09:00,40,11,317,59.3,1,0,1,0.0
665,Morgan Rielly,2014,20,TOR,D,81,8,21,29,-16,14,4.5,7,1,0,0,13,8,0,148,5.4,1647,20:20:00,103,98,0,0,0.0,1323,1398,48.6,3.6,986,1060,48.2,3.3,7.1,91.9,99.0,47.6,52.4,20:20:00,17:09:00,41,63,312,47.4,0,0,0,0.0
666,Zac Rinaldo,2014,24,PHI,C,58,1,5,6,-9,102,-0.5,1,0,0,0,5,0,0,45,2.2,517,08:55:00,20,216,1,2,33.3,372,464,44.5,-5.8,272,337,44.7,-5.3,5.6,91.8,97.4,49.0,51.0,08:55:00,08:34:00,9,9,76,59.2,0,0,0,0.0
667,Rasmus Rissanen,2014,23,CAR,D,6,0,0,0,-5,4,-0.3,0,0,0,0,0,0,0,3,0.0,90,14:59:00,7,25,0,0,0.0,74,80,48.1,-10.2,50,62,44.6,-12.7,0.0,88.6,88.6,74.5,25.5,14:59:00,14:07:00,0,3,9,33.3,0,0,0,0.0
668,Rasmus Ristolainen,2014,20,BUF,D,78,8,12,20,-32,26,2.6,4,4,0,0,7,5,0,121,6.6,1608,20:37:00,136,118,1,0,100.0,942,1583,37.3,-0.6,731,1167,38.5,-0.6,5.4,93.0,98.4,39.3,60.7,20:35:00,17:11:00,9,35,222,54.5,0,0,0,0.0
669,Brett Ritchie,2014,21,DAL,RW,31,6,3,9,-1,12,0.8,6,0,0,1,2,1,0,78,7.7,434,13:59:00,5,89,1,3,25.0,377,300,55.7,1.7,269,233,53.6,0.2,7.0,92.4,99.4,55.3,44.7,13:59:00,11:41:00,9,10,139,56.1,0,0,0,0.0
670,Colby Robak,2014,24,TOT,D,12,0,1,1,2,2,0.4,0,0,0,0,1,0,0,8,0.0,167,13:55:00,10,16,0,0,0.0,127,133,48.8,3.6,92,91,50.3,4.0,10.3,92.2,102.5,55.6,44.4,13:55:00,13:08:00,2,8,16,50.0,0,0,0,0.0
671,Stephane Robidas,2014,37,TOR,D,52,1,6,7,8,34,2.5,1,0,0,0,5,0,1,34,2.9,888,17:04:00,75,141,0,0,0.0,597,786,43.2,-4.3,453,616,42.4,-5.4,8.6,95.0,103.7,48.9,51.1,17:04:00,14:44:00,8,16,88,38.6,0,0,0,0.0
672,Bobby Robins,2014,33,BOS,C,3,0,0,0,0,14,0.0,0,0,0,0,0,0,0,0,0.0,23,07:35:00,0,6,0,0,0.0,12,19,38.7,-16.0,9,14,39.1,-18.7,0.0,100.0,100.0,30.0,70.0,07:35:00,07:35:00,0,1,0,0.0,0,0,0,0.0
673,Antoine Roussel,2014,25,DAL,LW,80,13,12,25,-20,148,1.2,13,0,0,1,9,3,0,113,11.5,1162,14:31:00,71,115,3,14,17.6,1024,997,50.7,-2.1,751,686,52.3,-0.2,7.5,88.6,96.1,43.8,56.2,14:31:00,12:06:00,31,38,206,54.9,1,1,0,100.0
674,Derek Roy,2014,31,TOT,C,72,12,20,32,-13,24,2.6,8,4,0,2,17,3,0,113,10.6,1128,15:40:00,43,32,407,494,45.2,909,925,49.6,0.4,663,695,48.8,-0.6,8.3,90.0,98.3,59.0,41.0,15:40:00,13:42:00,42,34,196,57.7,0,0,0,0.0
675,Michal Rozsival,2014,36,CHI,D,65,1,12,13,0,22,2.7,1,0,0,0,12,0,0,56,1.8,1106,17:01:00,87,103,0,0,0.0,1057,903,53.9,0.9,760,695,52.2,-0.1,7.6,91.7,99.4,55.6,44.4,17:01:00,15:59:00,17,36,136,41.2,0,0,0,0.0
676,Chad Ruhwedel,2014,24,BUF,D,4,0,1,1,3,0,0.4,0,0,0,0,1,0,0,4,0.0,50,12:28:00,2,6,0,0,0.0,39,47,45.3,11.2,31,36,46.3,9.9,13.0,100.0,113.0,56.3,43.8,12:28:00,12:17:00,0,0,6,66.7,0,0,0,0.0
677,David Rundblad,2014,24,CHI,D,49,3,11,14,17,12,4.0,3,0,0,1,10,1,0,58,5.2,627,12:48:00,38,23,0,0,0.0,645,486,57.0,4.0,465,377,55.2,3.0,10.3,94.3,104.6,68.2,31.8,12:48:00,12:14:00,10,29,137,42.3,0,0,0,0.0
678,Kris Russell,2014,27,CGY,D,79,4,30,34,18,17,7.4,3,1,0,0,17,13,0,111,3.6,1892,23:57:00,283,61,0,0,0.0,1353,1800,42.9,-3.3,964,1226,44.0,-3.6,11.9,92.3,104.2,50.2,49.8,23:57:00,20:01:00,51,66,249,44.6,0,0,0,0.0
679,Bryan Rust,2014,22,PIT,RW,14,1,1,2,-3,4,-0.1,1,0,0,0,1,0,0,34,2.9,168,12:02:00,3,21,0,0,0.0,158,141,52.8,0.2,114,106,51.8,-0.5,6.0,90.1,96.1,59.6,40.4,12:02:00,11:33:00,2,6,48,70.8,0,0,0,0.0
680,Tuomo Ruutu,2014,31,NJD,RW,77,7,6,13,-3,28,0.9,7,0,0,0,6,0,0,74,9.5,837,10:52:00,23,174,4,5,44.4,606,636,48.8,2.3,439,488,47.4,1.3,4.7,94.8,99.5,46.9,53.1,10:52:00,10:26:00,15,23,122,60.7,1,0,1,0.0
681,Bobby Ryan,2014,27,OTT,RW,78,18,36,54,5,24,6.0,14,4,0,5,26,10,0,221,8.1,1363,17:28:00,33,110,4,7,36.4,1089,1071,50.4,0.2,783,822,48.8,0.0,9.3,92.5,101.8,55.4,44.6,17:28:00,14:12:00,59,41,367,59.9,11,4,7,36.4
682,Kerby Rychel,2014,20,CBJ,LW,5,0,3,3,3,2,0.4,0,0,0,0,3,0,0,4,0.0,53,10:42:00,3,11,0,0,0.0,37,50,42.5,7.7,30,33,47.6,12.4,13.6,100.0,113.6,53.1,46.9,10:42:00,10:36:00,2,1,10,40.0,0,0,0,0.0
683,Michael Ryder,2014,34,NJD,RW,47,6,13,19,-1,30,1.8,6,0,0,0,11,2,0,89,6.7,681,14:29:00,14,53,2,4,33.3,474,542,46.7,-1.2,345,424,44.9,-2.1,9.9,93.1,102.9,43.6,56.4,14:29:00,12:56:00,10,15,156,57.1,1,0,1,0.0
684,Brandon Saad,2014,22,CHI,LW,82,23,29,52,7,12,6.5,21,2,0,6,21,8,0,203,11.3,1415,17:15:00,29,53,38,50,43.2,1168,995,54.0,0.1,851,744,53.4,0.5,8.5,92.7,101.1,57.6,42.4,17:15:00,13:58:00,46,29,322,62.7,1,0,1,0.0
685,Miikka Salomaki,2014,21,NSH,RW,1,1,0,1,1,0,0.3,1,0,0,0,0,0,0,4,25.0,11,10:49:00,1,7,0,0,0.0,10,4,71.4,13.9,8,3,72.7,16.2,16.7,100.0,116.7,100.0,0.0,10:49:00,09:54:00,0,0,4,100.0,0,0,0,0.0
686,Bryce Salvador,2014,38,NJD,D,15,0,2,2,-5,20,0.2,0,0,0,0,2,0,0,13,0.0,278,18:30:00,19,22,0,0,0.0,151,177,46.0,-7.2,103,136,43.1,-8.3,6.3,90.0,96.3,41.4,58.6,18:30:00,14:25:00,1,7,27,48.1,0,0,0,0.0
687,Henrik Samuelsson,2014,20,ARI,C,3,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,4,0.0,40,13:16:00,0,5,2,0,100.0,36,41,46.8,-8.1,31,30,50.8,-7.7,0.0,91.3,91.3,50.0,50.0,13:16:00,04:07:00,1,0,5,80.0,0,0,0,0.0
688,Philip Samuelsson,2014,23,ARI,D,4,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,4,0.0,68,16:53:00,4,2,0,0,0.0,42,56,42.9,-7.0,29,42,40.8,-7.8,0.0,90.3,90.3,46.7,53.3,16:53:00,14:09:00,0,1,5,80.0,0,0,0,0.0
689,Mike Santorelli,2014,29,TOT,C,79,12,21,33,0,14,3.3,11,0,1,2,18,2,1,145,8.3,1137,14:23:00,34,55,86,100,46.2,917,1017,47.4,-0.7,683,780,46.7,-1.7,9.2,91.6,100.8,43.3,56.7,14:23:00,13:27:00,44,25,223,65.0,0,0,0,0.0
690,David Savard,2014,24,CBJ,D,82,11,25,36,0,71,6.4,8,3,0,3,18,7,0,112,9.8,1881,22:57:00,105,195,1,0,100.0,1255,1427,46.8,-1.4,961,1084,47.0,-0.5,9.1,91.9,101.0,43.0,57.0,22:57:00,18:03:00,14,22,248,45.2,0,0,0,0.0
691,Luca Sbisa,2014,25,VAN,D,76,3,8,11,-8,46,2.0,3,0,0,2,8,0,0,79,3.8,1427,18:47:00,128,151,0,0,0.0,1091,1269,46.2,-4.0,825,958,46.3,-5.4,9.0,90.6,99.6,47.3,52.7,18:47:00,16:35:00,14,46,171,46.2,0,0,0,0.0
692,Marco Scandella,2014,24,MIN,D,64,11,12,23,8,56,5.9,10,1,0,4,7,4,1,112,9.8,1390,21:43:00,100,90,0,0,0.0,1114,1051,51.5,1.2,848,764,52.6,1.0,8.9,91.2,100.1,41.6,58.4,21:43:00,18:34:00,30,31,253,44.3,0,0,0,0.0
693,Colton Sceviour,2014,25,DAL,C,71,9,17,26,1,13,2.3,9,0,0,2,13,4,0,113,8.0,903,12:43:00,41,77,30,41,42.3,848,742,53.3,0.7,611,515,54.3,1.6,8.6,90.8,99.4,50.5,49.5,12:43:00,11:21:00,24,21,230,49.1,3,2,1,66.7
694,Tim Schaller,2014,24,BUF,C,18,1,1,2,-5,2,-0.2,1,0,0,0,1,0,0,19,5.3,204,11:21:00,14,44,74,112,39.8,109,201,35.2,-4.2,87,136,39.0,-2.6,4.5,91.1,95.6,27.9,72.1,11:21:00,10:15:00,3,3,26,73.1,0,0,0,0.0
695,Mark Scheifele,2014,21,WPG,C,82,15,34,49,11,24,5.2,12,3,0,2,24,10,0,170,8.8,1524,18:35:00,61,98,506,659,43.4,1250,1120,52.7,0.7,895,814,52.4,1.1,9.2,91.8,100.9,48.8,51.2,18:34:00,15:27:00,52,44,304,54.9,2,0,2,0.0
696,Brayden Schenn,2014,23,PHI,C,82,18,29,47,-5,34,4.6,11,7,0,6,17,12,0,156,11.5,1401,17:05:00,38,199,86,98,46.7,1099,1098,50.0,0.8,776,818,48.7,-0.6,6.8,93.1,99.9,58.5,41.5,17:05:00,14:03:00,28,31,299,52.2,3,0,3,0.0
697,Luke Schenn,2014,25,PHI,D,58,3,11,14,-2,18,2.5,3,0,0,0,11,0,0,67,4.5,1048,18:04:00,89,194,0,0,0.0,872,861,50.3,0.3,616,628,49.5,0.3,7.9,91.6,99.4,53.0,47.0,18:04:00,15:41:00,7,39,154,43.5,0,0,0,0.0
698,Cameron Schilling,2014,26,WSH,D,4,0,0,0,1,4,0.1,0,0,0,0,0,0,0,2,0.0,46,11:23:00,2,4,0,0,0.0,40,24,62.5,9.8,26,16,61.9,9.0,11.1,92.3,103.4,66.7,33.3,11:23:00,11:21:00,0,0,7,28.6,0,0,0,0.0
699,David Schlemko,2014,27,TOT,D,44,1,3,4,1,12,1.4,1,0,0,0,1,2,0,45,2.2,675,15:20:00,85,45,0,0,0.0,580,588,49.7,2.9,422,416,50.4,3.0,9.5,90.8,100.4,50.1,49.9,15:20:00,13:40:00,6,19,100,48.0,0,0,0,0.0
700,Nate Schmidt,2014,23,WSH,D,39,1,3,4,-2,10,0.8,1,0,0,0,3,0,0,40,2.5,542,13:53:00,33,34,0,0,0.0,527,445,54.2,2.9,380,324,54.0,2.5,6.3,91.9,98.2,58.7,41.3,13:53:00,13:30:00,11,13,87,46.0,1,0,1,0.0
701,Jordan Schroeder,2014,24,MIN,C,25,3,5,8,9,2,1.2,3,0,0,0,5,0,0,48,6.3,271,10:51:00,6,24,0,0,0.0,252,219,53.5,3.8,190,145,56.7,6.4,8.2,97.1,105.3,48.3,51.7,10:51:00,10:41:00,13,5,65,73.8,0,0,0,0.0
702,Jeff Schultz,2014,28,LAK,D,9,0,1,1,1,4,0.3,0,0,0,0,1,0,0,7,0.0,151,16:45:00,9,10,0,0,0.0,115,96,54.5,-4.9,85,70,54.8,-5.3,6.7,94.0,100.7,50.0,50.0,16:45:00,15:14:00,0,5,16,43.8,0,0,0,0.0
703,Justin Schultz,2014,24,EDM,D,81,6,25,31,-17,12,4.7,6,0,0,1,13,12,0,122,4.9,1832,22:37:00,114,41,1,0,100.0,1485,1459,50.4,3.7,1108,1088,50.5,4.6,8.6,89.4,98.0,63.1,36.9,22:36:00,19:27:00,20,69,301,40.5,2,0,2,0.0
704,Nick Schultz,2014,32,PHI,D,80,2,13,15,2,47,3.3,2,0,0,1,12,1,0,69,2.9,1524,19:03:00,166,113,0,0,0.0,1081,1214,47.1,-3.6,796,862,48.0,-1.9,7.5,93.5,101.0,44.3,55.7,19:03:00,16:09:00,6,23,155,44.5,0,0,0,0.0
705,Jaden Schwartz,2014,22,STL,LW,75,28,35,63,13,16,8.4,20,8,0,4,25,8,2,184,15.2,1368,18:15:00,46,53,69,77,47.3,1081,971,52.7,0.6,801,684,53.9,0.6,9.4,91.6,101.0,57.6,42.4,18:15:00,14:48:00,59,26,293,62.8,0,0,0,0.0
706,John Scott,2014,32,SJS,LW,38,3,1,4,0,87,0.3,3,0,0,0,1,0,0,19,15.8,283,07:27:00,14,94,0,0,0.0,224,270,45.3,-7.2,150,185,44.8,-7.5,9.1,92.7,101.8,51.7,48.3,07:27:00,07:22:00,7,11,39,46.2,0,0,0,0.0
707,Rob Scuderi,2014,36,PIT,D,82,1,9,10,9,17,3.6,1,0,0,0,8,0,1,52,1.9,1570,19:09:00,110,41,0,0,0.0,1129,1073,51.3,-2.7,843,782,51.9,-1.9,7.3,93.2,100.5,54.2,45.8,19:08:00,15:57:00,8,44,118,44.1,0,0,0,0.0
708,Brent Seabrook,2014,29,CHI,D,82,8,23,31,-3,27,6.0,4,4,0,2,11,11,1,181,4.4,1819,22:11:00,141,135,0,0,0.0,1530,1365,52.8,-1.7,1143,1033,52.5,-0.7,6.8,92.8,99.6,55.1,44.9,22:10:00,17:53:00,27,65,379,47.8,0,0,0,0.0
709,Daniel Sedin,2014,34,VAN,LW,82,20,56,76,5,18,8.5,16,4,0,5,35,21,0,226,8.8,1505,18:21:00,16,21,2,3,40.0,1099,985,52.7,4.9,832,740,52.9,4.0,9.3,89.8,99.0,54.3,45.7,18:21:00,14:29:00,19,36,370,61.1,0,0,0,0.0
710,Henrik Sedin,2014,34,VAN,C,82,18,55,73,11,22,8.1,13,5,0,0,35,20,0,101,17.8,1526,18:37:00,24,23,708,848,45.5,1146,988,53.7,6.3,865,728,54.3,5.9,9.9,89.7,99.6,54.2,45.8,18:36:00,14:40:00,33,37,162,62.3,0,0,0,0.0
711,Tyler Seguin,2014,23,DAL,C,71,37,40,77,-1,20,10.2,24,13,0,5,24,16,0,280,13.2,1388,19:33:00,26,63,275,236,53.8,1235,1043,54.2,3.8,912,794,53.5,2.0,10.5,89.4,99.8,55.0,45.0,19:33:00,15:37:00,45,45,517,54.2,4,3,1,75.0
712,Dennis Seidenberg,2014,33,BOS,D,82,3,11,14,-1,34,3.5,3,0,0,0,11,0,0,103,2.9,1812,22:06:00,146,212,0,0,0.0,1352,1461,48.1,-6.4,986,1111,47.0,-6.2,8.1,92.3,100.4,43.9,56.1,22:05:00,19:12:00,8,24,209,49.3,0,0,0,0.0
713,Jiri Sekac,2014,22,TOT,LW,69,9,14,23,0,22,2.0,7,2,0,0,13,1,0,85,10.6,936,13:34:00,29,75,0,2,0.0,755,765,49.7,-0.5,555,552,50.1,-0.4,7.5,92.6,100.1,47.1,52.9,13:34:00,12:36:00,26,27,162,52.5,0,0,0,0.0
714,Andrej Sekera,2014,28,TOT,D,73,3,20,23,-3,14,5.3,2,1,0,0,14,5,1,100,3.0,1605,21:59:00,118,59,0,0,0.0,1386,1182,54.0,3.0,999,890,52.9,2.5,6.7,91.5,98.1,49.8,50.2,21:59:00,18:05:00,43,56,270,37.4,0,0,0,0.0
715,Alexander Semin,2014,30,CAR,RW,57,6,13,19,-10,32,1.2,6,0,0,0,9,4,0,93,6.5,908,15:55:00,17,30,3,6,33.3,821,643,56.1,3.7,579,483,54.5,2.7,7.6,89.0,96.6,60.9,39.1,15:55:00,14:11:00,48,34,207,44.9,3,0,3,0.0
716,Tim Sestito,2014,30,NJD,LW,15,0,2,2,-1,33,0.0,0,0,0,0,2,0,0,10,0.0,148,09:53:00,3,20,43,59,42.2,72,91,44.2,0.2,60,74,44.8,0.3,8.7,91.4,100.1,56.9,43.1,09:53:00,07:44:00,3,2,15,66.7,0,0,0,0.0
717,Tom Sestito,2014,27,VAN,LW,3,0,1,1,1,7,0.1,0,0,0,0,1,0,0,1,0.0,19,06:14:00,0,10,0,0,0.0,11,28,28.2,-18.3,11,19,36.7,-11.3,16.7,100.0,116.7,30.0,70.0,06:14:00,06:14:00,0,0,2,50.0,0,0,0,0.0
718,Devin Setoguchi,2014,28,CGY,RW,12,0,0,0,-7,4,-0.6,0,0,0,0,0,0,0,12,0.0,146,12:09:00,5,12,1,1,50.0,102,140,42.1,-0.2,71,91,43.8,-0.7,3.9,85.9,89.9,47.7,52.3,12:09:00,10:42:00,0,1,26,46.2,0,0,0,0.0
719,Damon Severson,2014,20,NJD,D,51,5,12,17,-13,22,2.9,5,0,0,0,5,7,0,93,5.4,1120,21:58:00,37,20,0,1,0.0,825,803,50.7,3.7,612,631,49.2,3.2,6.4,91.5,98.0,45.5,54.5,21:57:00,18:49:00,14,39,207,44.9,1,0,1,0.0
720,Michael Sgarbossa,2014,22,COL,C,3,0,1,1,0,10,0.1,0,0,0,0,1,0,0,2,0.0,21,07:06:00,1,0,9,11,45.0,18,27,40.0,-7.0,15,23,39.5,-7.6,23.1,83.3,106.4,64.3,35.7,07:06:00,06:54:00,0,0,6,33.3,0,0,0,0.0
721,Patrick Sharp,2014,33,CHI,LW,68,16,27,43,-8,33,4.5,8,8,0,2,21,6,0,230,7.0,1143,16:49:00,15,74,53,55,49.1,1031,817,55.8,2.5,740,634,53.9,1.2,7.7,89.9,97.5,66.4,33.6,16:49:00,13:54:00,38,25,413,55.7,7,3,4,42.9
722,Kevin Shattenkirk,2014,26,STL,D,56,8,36,44,19,52,8.5,4,4,0,1,15,21,0,135,5.9,1263,22:34:00,86,42,0,0,0.0,971,806,54.6,4.4,739,584,55.9,4.2,9.6,92.5,102.2,55.8,44.2,22:34:00,17:22:00,25,35,262,51.5,2,2,0,100.0
723,Andrew Shaw,2014,23,CHI,C,79,15,11,26,-8,67,2.4,10,5,0,2,10,1,0,146,10.3,1181,14:57:00,33,127,357,355,50.1,986,806,55.0,1.3,705,619,53.2,0.3,6.3,91.5,97.8,60.9,39.1,14:57:00,12:06:00,17,16,229,63.3,1,1,0,100.0
724,Riley Sheahan,2014,23,DET,C,79,13,23,36,-3,16,3.3,8,5,0,0,17,6,0,123,10.6,1236,15:39:00,20,21,484,479,50.3,917,750,55.0,1.7,683,581,54.0,2.0,7.1,91.2,98.3,58.6,41.4,15:39:00,12:40:00,22,28,221,56.1,2,1,1,50.0
725,James Sheppard,2014,26,TOT,C,71,7,11,18,-4,37,1.0,7,0,0,1,10,1,0,79,8.9,941,13:15:00,40,112,246,271,47.6,771,854,47.4,-3.8,562,626,47.3,-3.9,6.3,93.2,99.4,39.3,60.7,13:15:00,12:24:00,41,33,141,53.9,0,0,0,0.0
726,Brendan Shinnimin,2014,24,ARI,C,12,0,1,1,-1,8,-0.1,0,0,0,0,1,0,0,10,0.0,132,11:02:00,4,12,42,59,41.6,111,114,49.3,-1.6,77,78,49.7,0.5,1.8,96.5,98.3,60.7,39.3,11:02:00,10:55:00,4,4,23,43.5,0,0,0,0.0
727,Drew Shore,2014,24,CGY,C,11,1,2,3,-5,0,0.0,1,0,0,0,2,0,0,13,7.7,117,10:40:00,4,12,33,32,50.8,82,137,37.4,-4.6,61,95,39.1,-6.2,8.3,88.3,96.6,36.1,63.9,10:40:00,10:07:00,1,1,26,65.4,1,0,1,0.0
728,Nick Shore,2014,22,LAK,C,34,1,6,7,0,10,0.3,1,0,0,0,5,1,0,33,3.0,377,11:05:00,14,51,127,109,53.8,306,283,52.0,-3.3,218,200,52.2,-2.6,6.7,93.0,99.7,59.2,40.8,11:05:00,10:22:00,8,2,57,57.9,0,0,0,0.0
729,Justin Shugg,2014,23,CAR,RW,3,0,0,0,0,2,0.0,0,0,0,0,0,0,0,3,0.0,17,05:42:00,0,3,0,0,0.0,11,14,44.0,-5.6,9,13,40.9,-8.1,0.0,100.0,100.0,44.4,55.6,05:42:00,05:39:00,0,1,4,75.0,0,0,0,0.0
730,Duncan Siemens,2014,21,COL,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,14,14:00:00,0,2,0,0,0.0,8,10,44.4,5.0,7,10,41.2,4.3,14.3,87.5,101.8,66.7,33.3,14:00:00,14:00:00,0,0,0,0.0,0,0,0,0.0
731,Jakob Silfverberg,2014,24,ANA,RW,81,13,26,39,15,24,4.2,10,2,1,2,22,2,2,189,6.9,1269,15:40:00,37,42,23,27,46.0,1007,955,51.3,0.7,754,704,51.7,0.6,9.1,92.8,101.9,49.4,50.6,15:39:00,13:10:00,41,19,334,56.6,13,9,4,69.2
732,Zach Sill,2014,26,TOT,C,63,1,3,4,-5,84,-0.5,1,0,0,0,3,0,0,43,2.3,528,08:23:00,27,173,46,47,49.5,326,403,44.7,-6.5,230,296,43.7,-7.5,4.1,94.0,98.1,46.6,53.4,08:23:00,07:35:00,15,6,78,55.1,0,0,0,0.0
733,Wayne Simmonds,2014,26,PHI,RW,75,28,22,50,-5,66,6.3,14,14,0,6,12,10,0,188,14.9,1261,16:48:00,36,168,4,1,80.0,961,913,51.3,2.0,699,669,51.1,2.4,7.9,91.7,99.6,52.8,47.2,16:48:00,13:39:00,33,29,323,58.2,7,4,3,57.1
734,Mike Sislo,2014,27,NJD,RW,10,0,1,1,-2,2,-0.2,0,0,0,0,1,0,0,13,0.0,122,12:13:00,2,12,0,0,0.0,77,87,47.0,0.0,54,66,45.0,-0.7,2.8,93.3,96.1,36.4,63.6,12:13:00,10:51:00,2,0,19,68.4,0,0,0,0.0
735,Jack Skille,2014,27,CBJ,RW,45,6,2,8,-18,16,-0.2,6,0,0,0,2,0,0,95,6.3,564,12:31:00,15,96,3,5,37.5,458,555,45.2,-0.9,354,424,45.5,-0.6,4.6,91.1,95.7,43.3,56.7,12:31:00,12:09:00,17,2,146,65.1,0,0,0,0.0
736,Jeff Skinner,2014,22,CAR,LW,77,18,13,31,-24,18,2.9,14,4,0,2,10,3,0,235,7.7,1236,16:03:00,12,47,21,25,45.7,1072,966,52.6,0.4,788,724,52.1,0.3,5.3,89.8,95.1,59.3,40.7,16:03:00,13:52:00,62,42,452,51.8,6,0,6,0.0
737,Jim Slater,2014,32,WPG,C,82,5,8,13,-4,58,0.6,5,0,0,1,7,0,1,51,9.8,755,09:13:00,52,136,451,305,59.7,442,545,44.8,-9.0,333,410,44.8,-8.2,7.4,92.2,99.6,47.0,53.0,09:13:00,06:50:00,13,15,88,56.8,0,0,0,0.0
738,Ladislav Smid,2014,28,CGY,D,31,0,1,1,-12,13,-0.6,0,0,0,0,1,0,0,21,0.0,433,13:58:00,54,51,0,0,0.0,313,436,41.8,-4.6,234,291,44.6,-2.7,5.1,89.8,94.9,40.8,59.2,13:58:00,12:38:00,4,10,42,50.0,0,0,0,0.0
739,Ben Smith,2014,26,TOT,RW,80,7,7,14,2,2,0.7,7,0,0,1,7,0,0,92,7.6,1044,13:03:00,75,72,310,284,52.2,763,773,49.7,-5.6,541,531,50.5,-4.1,5.6,94.8,100.3,30.6,69.4,13:03:00,10:47:00,22,16,161,57.1,0,0,0,0.0
740,Brendan Smith,2014,25,DET,D,76,4,9,13,-2,68,2.9,4,0,0,1,7,2,0,88,4.5,1360,17:53:00,68,60,0,0,0.0,1123,899,55.5,2.5,830,700,54.2,2.4,6.6,91.9,98.5,59.0,41.0,17:53:00,16:26:00,19,47,187,47.1,1,0,1,0.0
741,Colin Smith,2014,21,COL,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,6,06:06:00,0,1,4,6,40.0,4,5,44.4,-4.5,4,4,50.0,0.7,0.0,100.0,100.0,85.7,14.3,06:06:00,06:06:00,0,1,1,100.0,0,0,0,0.0
742,Craig Smith,2014,25,NSH,C,82,23,21,44,11,44,5.8,17,6,0,4,18,3,0,252,9.1,1291,15:44:00,17,77,13,18,41.9,1237,968,56.1,5.0,933,734,56.0,4.4,9.0,91.4,100.4,66.2,33.8,15:43:00,13:10:00,41,53,423,59.6,9,2,7,22.2
743,Reilly Smith,2014,23,BOS,RW,81,13,27,40,7,20,4.1,12,1,0,0,17,10,0,143,9.1,1247,15:24:00,39,74,2,5,28.6,1124,908,55.3,4.4,817,689,54.2,4.4,8.2,91.5,99.7,53.4,46.6,15:24:00,13:30:00,34,34,293,48.8,9,1,8,11.1
744,Trevor Smith,2014,29,TOR,C,54,2,3,5,-9,12,-0.6,2,0,0,0,3,0,0,46,4.3,597,11:04:00,25,75,293,268,52.2,410,484,45.9,-0.1,311,349,47.1,1.7,5.9,90.9,96.8,50.6,49.4,11:04:00,09:19:00,18,8,85,54.1,0,0,0,0.0
745,Zack Smith,2014,26,OTT,C,37,2,1,3,-8,18,-0.6,2,0,0,0,1,0,0,38,5.3,445,12:02:00,13,64,103,128,44.6,313,353,47.0,-1.4,213,281,43.1,-3.7,2.6,94.4,97.0,43.6,56.4,12:02:00,10:52:00,15,7,65,58.5,0,0,0,0.0
746,Devante Smith-Pelly,2014,22,TOT,RW,74,6,14,20,-1,24,1.0,5,0,1,1,12,1,1,104,5.8,1057,14:17:00,49,205,23,60,27.7,759,862,46.8,-3.2,558,630,47.0,-3.7,8.1,92.0,100.1,48.2,51.8,14:16:00,12:04:00,18,26,177,58.8,0,0,0,0.0
747,Carl Soderberg,2014,29,BOS,C,82,13,31,44,10,26,4.5,8,5,0,3,28,3,0,163,8.0,1378,16:49:00,36,76,369,389,48.7,1111,1031,51.9,-0.1,812,784,50.9,0.1,9.1,92.8,101.9,52.7,47.3,16:48:00,14:41:00,33,27,312,52.2,2,0,2,0.0
748,Nick Spaling,2014,26,PIT,C,82,9,18,27,-2,26,1.9,8,1,0,0,18,0,0,90,10.0,1250,15:14:00,45,134,84,90,48.3,956,880,52.1,-1.6,712,631,53.0,-0.5,7.3,91.3,98.6,52.1,47.9,15:14:00,13:08:00,24,13,172,52.3,0,0,0,0.0
