Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Remi Elie,2016,21,DAL,LW,18,1,6,7,5,8,0.6,1,0,0,0,6,0,0,15,6.7,281,15:38:00,11,30,1,0,100,227,251,47.5,-5.1,160,181,46.9,-6.2,8.5,94.6,103.2,47.6,52.4,15:38:00,14:31:00,12,13,40,37.5,0,0,0,0.0
Lars Eller,2016,27,WSH,C,81,12,13,25,15,36,2.6,11,0,1,2,12,1,0,115,10.4,1126,13:54:00,30,71,416,467,47.1,934,803,53.8,3.1,670,595,53,2.6,8.4,93.6,102,54.9,45.1,13:54:00,11:34:00,31,32,225,51.1,0,0,0,0.0
Ryan Ellis,2016,26,NSH,D,71,16,22,38,17,29,8.7,11,4,1,3,13,7,2,140,11.4,1701,23:57:00,137,64,0,0,,1320,1357,49.3,-1.7,976,1013,49.1,-1.8,9.2,92.7,101.9,47.7,52.3,23:57:00,19:03:00,37,41,281,49.8,6,2,4,33.3
Alexei Emelin,2016,30,MTL,D,76,2,8,10,1,71,3,2,0,0,0,8,0,0,82,2.4,1620,21:19:00,127,241,0,0,,1297,1299,50,-3.5,925,928,49.9,-3.3,7,93.5,100.5,43.5,56.5,21:19:00,18:41:00,16,84,200,41,0,0,0,0.0
Deryk Engelland,2016,34,CGY,D,81,4,12,16,2,85,3.9,4,0,0,2,12,0,0,107,3.7,1485,18:20:00,134,135,1,0,100,993,1139,46.6,-5.6,728,850,46.1,-5.6,8.1,92.8,101,44.7,55.3,18:20:00,14:59:00,19,49,218,49.1,0,0,0,0.0
Andreas Englund,2016,21,OTT,D,5,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,3,0,53,10:38:00,0,18,0,0,,38,50,43.2,-2.8,28,38,42.4,-3,6.3,83.3,89.6,55.6,44.4,10:35:00,09:04:00,0,2,7,42.9,0,0,0,0.0
Tyler Ennis,2016,27,BUF,LW,51,5,8,13,-10,12,0.6,5,0,0,1,5,3,0,89,5.6,655,12:50:00,23,45,3,13,18.8,531,561,48.6,1.4,403,427,48.6,1.1,4.5,92.6,97.1,51.5,48.5,12:50:00,11:30:00,19,17,145,61.4,1,0,1,0.0
Toby Enstrom,2016,32,WPG,D,60,1,13,14,-7,42,1.3,0,0,1,0,7,6,0,46,2.2,1314,21:54:00,94,24,0,0,,865,905,48.9,-2.2,651,688,48.6,-2.4,9.3,89.7,99,50.1,49.9,21:54:00,17:23:00,8,33,111,41.4,0,0,0,0.0
Jonathan Ericsson,2016,32,DET,D,51,1,8,9,-2,63,2.1,1,0,0,0,8,0,0,43,2.3,980,19:13:00,36,86,0,0,,707,818,46.4,-1.8,545,653,45.5,-3,9.7,91.7,101.4,42,58,19:13:00,17:02:00,9,27,95,45.3,0,0,0,0.0
Loui Eriksson,2016,31,VAN,LW,65,11,13,24,-9,8,1.8,6,5,0,1,10,2,1,132,8.3,1214,18:41:00,26,11,0,1,0,890,872,50.5,3.4,636,675,48.5,2.1,7,91.5,98.6,50.5,49.5,18:40:00,14:47:00,37,16,212,62.3,0,0,0,0.0
Joel Eriksson Ek,2016,20,MIN,LW,15,3,4,7,1,4,0.8,3,0,0,1,4,0,0,15,20,159,10:37:00,8,23,45,64,41.3,119,167,41.6,-12,94,130,42,-11.3,10.9,94,104.9,56,44,10:37:00,10:04:00,3,3,25,60,0,0,0,0.0
Adam Erne,2016,21,TBL,LW,26,3,0,3,-9,11,-0.2,3,0,0,0,0,0,0,40,7.5,307,11:48:00,13,71,0,2,0,250,243,50.7,0,187,178,51.2,2.3,3.2,90.1,93.3,52.1,47.9,11:48:00,10:49:00,2,5,65,61.5,0,0,0,0.0
Emerson Etem,2016,24,ANA,LW,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,26,08:48:00,0,4,0,1,0,11,20,35.5,-13.9,7,15,31.8,-17.8,20,100,120,40,60,08:48:00,08:07:00,0,0,0,,0,0,0,0.0
Robby Fabbri,2016,21,STL,C,51,11,18,29,-16,27,2.5,7,4,0,0,13,5,0,91,12.1,796,15:37:00,14,64,13,11,54.2,616,577,51.6,0.7,458,440,51,-0.3,8.4,87.9,96.2,62.1,37.9,15:37:00,13:17:00,20,8,160,56.9,0,0,0,0.0
Radek Faksa,2016,23,DAL,C,80,12,21,33,-6,67,2.4,12,0,0,0,19,2,0,132,9.1,1294,16:10:00,62,101,590,632,48.3,1090,1016,51.8,2.2,801,733,52.2,2.1,8.6,89.8,98.4,40.7,59.3,16:10:00,13:41:00,43,36,249,53,0,0,0,0.0
Justin Falk,2016,28,BUF,D,52,0,8,8,-3,29,1.5,0,0,0,0,8,0,0,33,0,712,13:42:00,40,101,1,0,100,602,586,50.7,5.2,460,447,50.7,4.7,5.6,93.3,98.9,50.3,49.7,13:42:00,12:56:00,7,22,86,38.4,0,0,0,0.0
Bobby Farnham,2016,28,MTL,RW,3,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,25,08:16:00,2,8,1,0,100,17,36,32.1,-15.4,14,25,35.9,-11.1,0,100,100,75,25,08:16:00,08:16:00,0,0,4,100,0,0,0,0.0
Hudson Fasching,2016,21,BUF,RW,10,0,1,1,-1,2,-0.1,0,0,0,0,1,0,0,6,0,104,10:25:00,2,17,0,0,,83,81,50.6,4.8,63,68,48.1,2.4,2.3,96.3,98.6,55.8,44.2,10:25:00,09:42:00,1,1,13,46.2,0,0,0,0.0
Jesper Fast,2016,25,NYR,RW,68,6,15,21,6,16,1.5,6,0,0,1,15,0,0,56,10.7,938,13:48:00,44,99,17,27,38.6,694,764,47.6,-1,511,549,48.2,-1.4,10,92.3,102.3,41.3,58.7,13:48:00,12:07:00,29,21,101,55.4,0,0,0,0.0
Justin Faulk,2016,24,CAR,D,75,17,20,37,-18,32,6.6,13,4,0,2,11,9,0,225,7.6,1736,23:08:00,84,117,0,0,,1466,1328,52.5,2.3,1098,1024,51.7,2.6,6.7,90.3,97.1,55.7,44.3,23:08:00,19:34:00,53,45,445,50.6,1,0,1,0.0
Mark Fayne,2016,29,EDM,D,4,0,2,2,1,0,0.3,0,0,0,0,2,0,0,4,0,32,07:55:00,2,1,0,0,,32,25,56.1,6.1,25,19,56.8,8,11.1,94.4,105.6,72.7,27.3,07:55:00,07:55:00,0,2,7,57.1,0,0,0,0.0
Taylor Fedun,2016,28,BUF,D,27,0,7,7,3,16,1.5,0,0,0,0,4,3,0,24,0,361,13:22:00,20,7,0,0,,315,269,53.9,9.5,226,206,52.3,7.3,7.5,94,101.4,54.7,45.3,13:22:00,12:08:00,5,9,45,53.3,0,0,0,0.0
Eric Fehr,2016,31,TOT,C,53,6,5,11,2,14,0.7,6,0,0,3,5,0,0,62,9.7,579,10:56:00,35,82,79,76,51,357,487,42.3,-9.4,275,323,46,-6.6,8.2,94.4,102.6,23.1,76.9,10:56:00,08:52:00,24,10,97,63.9,0,0,0,0.0
Eric Fehr,2016,31,PIT,C,52,6,5,11,3,14,0.8,6,0,0,3,5,0,0,61,9.8,568,10:56:00,34,78,75,76,49.7,357,487,42.3,-9.4,275,323,46,-6.6,8.2,94.4,102.6,23.1,76.9,10:56:00,08:52:00,24,10,97,63.9,0,0,0,0.0
Eric Fehr,2016,31,TOR,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,11,10:44:00,1,4,4,0,100,357,487,42.3,-9.4,275,323,46,-6.6,8.2,94.4,102.6,23.1,76.9,10:56:00,08:52:00,24,10,97,63.9,0,0,0,0.0
Micheal Ferland,2016,24,CGY,LW,76,15,10,25,-1,50,2.9,13,2,0,1,8,2,0,106,14.2,879,11:34:00,26,149,3,4,42.9,749,765,49.5,-1.2,539,587,47.9,-2.7,8.2,92.2,100.4,50.4,49.6,11:34:00,10:58:00,36,38,172,61.6,2,0,2,0.0
Kevin Fiala,2016,20,NSH,LW,54,11,5,16,1,18,1.8,11,0,0,1,5,0,0,114,9.6,730,13:31:00,14,44,0,0,,699,572,55,5.3,515,429,54.6,5.4,5.5,93.9,99.4,58.7,41.3,13:31:00,12:28:00,39,27,183,62.3,10,2,8,20.0
Vernon Fiddler,2016,36,TOT,LW,59,2,2,4,-15,66,-1,1,0,1,0,2,0,0,48,4.2,687,11:39:00,33,57,370,316,53.9,388,558,41,-8.5,300,409,42.3,-7.2,5.3,91.7,97,23.9,76.1,11:33:00,09:38:00,12,21,87,52.9,0,0,0,0.0
Vernon Fiddler,2016,36,NJD,LW,39,1,2,3,-11,29,-0.7,0,0,1,0,2,0,0,37,2.7,477,12:14:00,19,42,247,223,52.6,388,558,41,-8.5,300,409,42.3,-7.2,5.3,91.7,97,23.9,76.1,11:33:00,09:38:00,12,21,87,52.9,0,0,0,0.0
Vernon Fiddler,2016,36,NSH,LW,20,1,0,1,-4,37,-0.3,1,0,0,0,0,0,0,11,9.1,210,10:31:00,14,15,123,93,56.9,388,558,41,-8.5,300,409,42.3,-7.2,5.3,91.7,97,23.9,76.1,11:33:00,09:38:00,12,21,87,52.9,0,0,0,0.0
Valtteri Filppula,2016,32,TOT,C,79,12,30,42,-1,26,3.7,12,0,0,1,23,7,0,97,12.4,1375,17:24:00,39,26,556,606,47.8,975,1019,48.9,-3,754,774,49.3,-2.2,9.6,90.5,100.1,48.6,51.4,17:24:00,13:47:00,30,39,147,66,0,0,0,0.0
Valtteri Filppula,2016,32,TBL,C,59,7,27,34,1,24,2.9,7,0,0,1,20,7,0,74,9.5,1033,17:30:00,28,21,430,494,46.5,975,1019,48.9,-3,754,774,49.3,-2.2,9.6,90.5,100.1,48.6,51.4,17:24:00,13:47:00,30,39,147,66,0,0,0,0.0
Valtteri Filppula,2016,32,PHI,C,20,5,3,8,-2,2,0.8,5,0,0,0,3,0,0,23,21.7,343,17:08:00,11,5,126,112,52.9,975,1019,48.9,-3,754,774,49.3,-2.2,9.6,90.5,100.1,48.6,51.4,17:24:00,13:47:00,30,39,147,66,0,0,0,0.0
Christian Fischer,2016,19,ARI,RW,7,3,0,3,0,0,0.5,3,0,0,1,0,0,0,10,30,86,12:20:00,0,9,0,0,,55,85,39.3,-3.4,37,63,37,-7.4,12,93,105,50,50,12:20:00,12:06:00,0,3,15,66.7,0,0,0,0.0
Mike Fisher,2016,36,NSH,C,72,18,24,42,1,55,4.7,11,7,0,3,14,10,0,120,15,1196,16:37:00,64,160,703,577,54.9,825,811,50.4,-1.1,618,599,50.8,-0.4,8.3,91,99.3,39.6,60.4,16:37:00,12:26:00,21,19,194,61.9,0,0,0,0.0
Brian Flynn,2016,28,MTL,C,51,6,4,10,2,4,0.8,6,0,0,0,4,0,0,47,12.8,615,12:04:00,29,20,69,80,46.3,434,490,47,-6.1,313,321,49.4,-2.8,9.6,92.9,102.5,31.8,68.2,12:04:00,10:31:00,13,15,92,51.1,0,0,0,0.0
Marcus Foligno,2016,25,BUF,LW,80,13,10,23,-1,73,2.1,12,0,1,0,10,0,0,97,13.4,1238,15:28:00,57,279,1,4,20,981,1091,47.3,0.2,771,820,48.5,1.6,7.5,93,100.6,39.8,60.2,15:28:00,14:10:00,33,35,175,55.4,0,0,0,0.0
Nick Foligno,2016,29,CBJ,LW,79,26,25,51,-4,55,5.9,15,11,0,5,15,10,0,185,14.1,1456,18:26:00,50,157,41,48,46.1,1124,1066,51.3,1.6,851,805,51.4,1.6,7.8,91.1,98.9,57.4,42.6,18:26:00,15:08:00,44,35,280,66.1,1,0,1,0.0
Christian Folin,2016,25,MIN,D,51,2,6,8,10,26,2.3,2,0,0,0,6,0,0,39,5.1,762,14:56:00,59,69,0,0,,619,703,46.8,-3.3,468,532,46.8,-3.5,8.9,94,102.9,45.1,54.9,14:56:00,13:49:00,9,15,94,41.5,0,0,0,0.0
Derek Forbort,2016,24,LAK,D,82,2,16,18,8,54,5.6,2,0,0,0,15,0,1,100,2,1650,20:07:00,159,180,1,0,100,1309,1253,51.1,-5.5,964,934,50.8,-5.6,7.5,93.1,100.6,53.1,46.9,20:07:00,17:47:00,9,73,212,47.2,0,0,0,0.0
Jakob Forsbacka Karlsson,2016,20,BOS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,08:25:00,0,0,1,1,50,7,4,63.6,15,5,3,62.5,16.2,0,100,100,33.3,66.7,08:25:00,08:25:00,0,0,0,,0,0,0,0.0
Filip Forsberg,2016,22,NSH,LW,82,31,27,58,-4,32,7.2,25,3,3,9,21,6,0,234,13.2,1518,18:31:00,26,97,5,13,27.8,1257,1065,54.1,4.2,951,822,53.6,4.1,8.6,89.6,98.2,56.4,43.6,18:31:00,14:22:00,76,62,467,50.3,10,2,8,20.0
Gustav Forsling,2016,20,CHI,D,38,2,3,5,3,4,1.3,2,0,0,0,2,1,0,48,4.2,563,14:49:00,17,16,0,0,,446,474,48.5,-2.9,315,363,46.5,-4,7,94.9,101.8,58.1,41.9,14:49:00,13:44:00,5,27,121,39.7,0,0,0,0.0
Cam Fowler,2016,25,ANA,D,80,11,28,39,7,20,8.3,5,5,1,3,17,10,1,186,5.9,1988,1900-01-01 00:51:00,134,29,0,0,,1397,1412,49.7,0.2,1054,1058,49.9,-0.2,9.4,91.8,101.1,46.4,53.6,1900-01-01 00:51:00,18:57:00,30,68,372,50,3,1,2,33.3
Cody Franson,2016,29,BUF,D,68,3,16,19,-5,34,3.6,2,1,0,0,15,1,0,93,3.2,1257,18:29:00,68,87,0,0,,983,966,50.4,4.3,759,736,50.8,5,6.8,92.3,99,46.3,53.7,18:29:00,16:12:00,14,30,200,46.5,0,0,0,0.0
Martin Frk,2016,23,CAR,RW,2,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,1,0,17,08:20:00,1,3,0,0,,11,13,45.8,-11.7,6,12,33.3,-26.1,0,70,70,33.3,66.7,08:20:00,08:18:00,0,1,3,33.3,1,0,1,0.0
Byron Froese,2016,25,TOT,C,6,0,0,0,-3,5,-0.2,0,0,0,0,0,0,0,6,0,63,10:33:00,4,3,26,30,46.4,50,63,44.2,-5.1,39,38,50.6,2,0,88,88,48.6,51.4,10:33:00,09:51:00,3,2,9,66.7,0,0,0,0.0
Byron Froese,2016,25,TBL,C,4,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,4,0,47,11:49:00,3,3,19,17,52.8,50,63,44.2,-5.1,39,38,50.6,2,0,88,88,48.6,51.4,10:33:00,09:51:00,3,2,9,66.7,0,0,0,0.0
Byron Froese,2016,25,TOR,C,2,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,16,08:01:00,1,0,7,13,35,50,63,44.2,-5.1,39,38,50.6,2,0,88,88,48.6,51.4,10:33:00,09:51:00,3,2,9,66.7,0,0,0,0.0
Michael Frolik,2016,28,CGY,RW,82,17,27,44,13,58,4.9,12,3,2,1,21,5,1,202,8.4,1401,17:05:00,48,60,13,16,44.8,1193,942,55.9,7.6,882,701,55.7,8.1,8.6,91,99.7,37.2,62.8,17:05:00,13:47:00,45,38,352,57.4,0,0,0,0.0
Marian Gaborik,2016,34,LAK,RW,56,10,11,21,-4,18,2.2,7,3,0,3,9,2,0,123,8.1,828,14:47:00,15,21,0,1,0,783,614,56,1,592,462,56.2,1.4,6.1,91.6,97.6,54.6,45.4,14:47:00,13:15:00,7,24,216,56.9,0,0,0,0.0
Marian Gaborik,2016,34,LAK,RW,56,10,11,21,-4,18,2.2,7,3,0,3,9,2,0,123,8.1,828,14:47:00,15,21,0,1,0,783,614,56,1,592,462,56.2,1.4,6.1,91.6,97.6,54.6,45.4,14:47:00,13:15:00,7,24,216,56.9,1,0,1,0.0
Kurtis Gabriel,2016,23,MIN,RW,13,0,1,1,0,29,0,0,0,0,0,1,0,0,3,0,76,05:49:00,1,26,0,0,,41,84,32.8,-12.5,32,68,32,-15.7,8.7,95.7,104.3,68.3,31.7,05:49:00,05:37:00,0,3,6,50,0,0,0,0.0
Sam Gagner,2016,27,CBJ,C,81,18,32,50,10,22,6.1,10,8,0,1,22,10,0,178,10.1,1111,13:43:00,16,22,202,223,47.5,946,780,54.8,5.8,712,567,55.7,6.8,8.2,91.9,100.1,52.3,47.7,13:43:00,11:15:00,17,27,306,58.5,4,1,3,25.0
Alex Galchenyuk,2016,22,MTL,C,61,17,27,44,-5,24,4.9,11,6,0,6,18,9,0,104,16.3,972,15:56:00,32,36,274,368,42.7,839,827,50.4,-1.8,613,624,49.6,-2.7,9.4,90.8,100.2,68.3,31.7,15:55:00,13:37:00,17,34,198,52.5,2,0,2,0.0
Brendan Gallagher,2016,24,MTL,RW,64,10,19,29,7,39,3,9,1,0,2,17,2,0,187,5.3,966,15:06:00,15,69,30,44,40.5,931,737,55.8,4.3,679,535,55.9,4.7,6.5,93.8,100.4,53.9,46.1,15:06:00,13:00:00,33,25,326,57.4,1,0,1,0.0
Ryan Garbutt,2016,31,ANA,LW,27,2,1,3,-3,20,0,2,0,0,1,0,0,1,26,7.7,247,09:10:00,12,53,7,4,63.6,171,217,44.1,-6.8,134,166,44.7,-6,6.6,91.7,98.3,58.6,41.4,09:10:00,07:55:00,3,3,57,45.6,0,0,0,0.0
Jake Gardiner,2016,26,TOR,D,82,9,34,43,24,34,8.7,7,2,0,2,23,11,0,127,7.1,1766,21:32:00,83,69,0,0,,1590,1432,52.6,3.2,1191,1110,51.8,2.9,9.5,93.1,102.6,54.5,45.5,21:18:00,18:25:00,44,79,317,40.1,0,0,0,0.0
Jason Garrison,2016,32,TBL,D,70,1,8,9,-8,14,1.8,1,0,0,0,8,0,0,96,1,1300,18:34:00,91,93,0,0,,948,1030,47.9,-5.4,737,785,48.4,-3.4,7,92,99,43.3,56.7,18:34:00,16:16:00,8,33,193,49.7,0,0,0,0.0
Tyler Gaudet,2016,23,ARI,C,4,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,52,12:59:00,1,3,14,21,40,21,48,30.4,-14.3,14,37,27.5,-15.9,11.1,95.7,106.8,21.7,78.3,12:59:00,10:43:00,0,0,9,33.3,0,0,0,0.0
Frederick Gaudreau,2016,23,NSH,C,9,0,1,1,1,0,0,0,0,0,0,1,0,0,8,0,78,08:40:00,5,1,4,8,33.3,81,80,50.3,-6.9,59,52,53.2,-1.7,8.7,92.3,101,39.3,60.7,08:40:00,08:29:00,2,1,12,66.7,0,0,0,0.0
Johnny Gaudreau,2016,23,CGY,LW,72,18,43,61,-7,4,6.1,14,4,0,3,31,12,0,182,9.9,1331,18:29:00,14,9,0,0,,1048,977,51.8,1.7,773,733,51.3,1.5,8.6,90.2,98.7,63.3,36.7,18:29:00,15:10:00,44,86,307,59.3,2,1,1,50.0
Brendan Gaunce,2016,22,VAN,LW,57,0,5,5,-2,33,-0.3,0,0,0,0,5,0,0,51,0,541,09:29:00,12,94,84,80,51.2,441,427,50.8,3.2,324,324,50,3.5,5,94,99,42.2,57.8,09:30:00,08:57:00,11,6,81,63,0,0,0,0.0
Cameron Gaunce,2016,26,PIT,D,12,1,3,4,1,13,0.6,1,0,0,0,3,0,0,8,12.5,150,12:31:00,10,23,0,0,,142,138,50.7,1.7,102,90,53.1,4.3,7.8,92.2,100,65.1,34.9,12:31:00,11:29:00,2,5,17,47.1,0,0,0,0.0
Frederik Gauthier,2016,21,TOR,C,21,2,1,3,2,23,0.3,2,0,0,0,1,0,0,15,13.3,204,09:42:00,17,17,120,115,51.1,139,158,46.8,-2.7,99,115,46.3,-2.5,10.6,93.9,104.5,28.2,71.8,09:42:00,08:33:00,5,3,25,60,0,0,0,0.0
Luke Gazdic,2016,27,NJD,LW,11,0,0,0,-2,12,-0.2,0,0,0,0,0,0,0,3,0,78,07:08:00,6,16,0,0,,33,75,30.6,-12.9,26,55,32.1,-11.2,0,95,95,30,70,07:08:00,07:07:00,1,0,5,60,0,0,0,0.0
Eric Gelinas,2016,25,COL,D,27,0,1,1,-4,12,0.2,0,0,0,0,1,0,0,29,0,313,11:35:00,16,32,0,1,0,262,281,48.3,0.2,194,224,46.4,-2.3,6.9,91.7,98.6,51.3,48.7,11:35:00,11:23:00,3,6,62,46.8,0,0,0,0.0
Ryan Getzlaf,2016,31,ANA,C,74,15,58,73,7,49,7.6,7,6,2,3,43,14,1,138,10.9,1559,21:04:00,88,99,509,503,50.3,1102,1107,49.9,1,814,810,50.1,0.8,10.6,91,101.6,47.8,52.2,21:04:00,16:17:00,61,68,288,47.9,4,1,3,25.0
Tom Gilbert,2016,34,LAK,D,18,1,4,5,-4,6,0.8,1,0,0,0,3,1,0,12,8.3,278,15:27:00,28,10,0,0,,210,194,52,-3.2,151,140,51.9,-2.9,3.8,92.8,96.6,55.8,44.2,15:27:00,12:46:00,1,7,30,40,0,0,0,0.0
Brian Gionta,2016,38,BUF,RW,82,15,20,35,-11,22,3,11,3,1,3,15,4,1,149,10.1,1362,16:36:00,30,54,46,60,43.4,901,1107,44.9,-3.3,693,840,45.2,-2.9,6.5,92.6,99.1,39.3,60.7,16:36:00,13:13:00,28,26,243,61.3,0,0,0,0.0
Stephen Gionta,2016,33,NYI,RW,26,1,5,6,9,2,0.6,1,0,0,0,5,0,0,17,5.9,291,11:12:00,7,56,56,64,46.7,189,237,44.4,-6.3,138,182,43.1,-6.5,13.1,95.4,108.5,45.2,54.8,11:12:00,09:48:00,5,6,28,60.7,0,0,0,0.0
Mark Giordano,2016,33,CGY,D,81,12,27,39,22,59,9.4,7,3,2,4,15,11,1,151,7.9,1910,23:35:00,184,78,0,0,,1432,1238,53.6,5,1065,898,54.3,6.6,9.3,91.5,100.8,48.9,51.1,23:35:00,17:38:00,45,43,356,42.4,0,0,0,0.0
Dan Girardi,2016,32,NYR,D,63,4,11,15,8,16,3.3,3,0,1,3,10,0,1,56,7.1,1203,19:06:00,166,107,0,0,,909,1155,44,-5.5,690,810,46,-4.1,9.3,92.7,102.1,44.3,55.7,19:06:00,16:49:00,10,46,125,44.8,0,0,0,0.0
Zemgus Girgensons,2016,23,BUF,C,75,7,9,16,-7,18,0.8,7,0,0,0,9,0,0,112,6.3,987,13:10:00,26,120,273,306,47.2,718,811,47,-1.2,544,629,46.4,-1.9,5.5,93.6,99.1,50.7,49.3,13:10:00,11:56:00,17,16,189,59.3,0,0,0,0.0
Claude Giroux,2016,29,PHI,C,82,14,44,58,-15,38,4.9,9,5,0,3,17,26,1,199,7,1568,19:07:00,28,68,977,771,55.9,1298,1122,53.6,3.5,938,809,53.7,3,7.6,89.4,96.9,57.6,42.4,19:07:00,15:07:00,38,35,366,54.4,6,0,6,0.0
Tanner Glass,2016,33,NYR,LW,11,1,1,2,0,17,0.1,1,0,0,0,1,0,0,8,12.5,120,10:55:00,4,37,2,0,100,93,104,47.2,-3.1,70,79,47,-5.8,4.5,96.2,100.8,44.4,55.6,10:55:00,10:37:00,2,0,18,44.4,0,0,0,0.0
Luke Glendening,2016,27,DET,C,74,3,11,14,-10,26,0,3,0,0,0,10,1,0,76,3.9,956,12:55:00,62,150,307,261,54,566,750,43,-6.8,440,546,44.6,-4.6,5.8,92.7,98.4,33.9,66.1,12:55:00,10:33:00,19,12,123,62.6,0,0,0,0.0
Nikolay Goldobin,2016,21,TOT,RW,14,3,0,3,0,0,0.4,3,0,0,1,0,0,0,14,21.4,159,11:22:00,4,1,0,0,,133,169,44,-2.9,93,133,41.2,-5.6,7.7,95.4,103.1,63.8,36.2,11:22:00,10:51:00,3,8,28,50,1,0,1,0.0
Nikolay Goldobin,2016,21,VAN,RW,12,3,0,3,1,0,0.5,3,0,0,1,0,0,0,10,30,140,11:38:00,3,0,0,0,,133,169,44,-2.9,93,133,41.2,-5.6,7.7,95.4,103.1,63.8,36.2,11:22:00,10:51:00,3,8,28,50,1,0,1,0.0
Nikolay Goldobin,2016,21,SJS,LW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0,20,09:50:00,1,1,0,0,,133,169,44,-2.9,93,133,41.2,-5.6,7.7,95.4,103.1,63.8,36.2,11:22:00,10:51:00,3,8,28,50,1,0,1,0.0
Alex Goligoski,2016,31,ARI,D,82,6,30,36,-9,28,5.9,4,1,1,0,22,7,1,112,5.4,1913,23:20:00,143,137,0,0,,1361,1603,45.9,1.2,1019,1223,45.5,1.5,8.9,91.1,100.1,44.6,55.4,23:20:00,18:40:00,15,57,235,47.7,1,1,0,100.0
Cody Goloubef,2016,27,COL,D,33,0,5,5,-11,25,0.4,0,0,0,0,5,0,0,35,0,561,16:59:00,33,30,0,0,,459,470,49.4,1,333,344,49.2,2.3,5.8,89.1,95,41.5,58.5,16:59:00,15:02:00,5,7,62,56.5,0,0,0,0.0
Barclay Goodrow,2016,23,SJS,RW,3,0,1,1,0,0,0.1,0,0,0,0,1,0,0,3,0,34,11:18:00,1,3,0,0,,19,33,36.5,-11.8,11,23,32.4,-18.2,0,100,100,54.5,45.5,11:18:00,10:52:00,1,1,6,50,0,0,0,0.0
Boyd Gordon,2016,33,PHI,C,13,1,0,1,-5,2,-0.2,1,0,0,0,0,0,0,8,12.5,106,08:11:00,7,4,48,38,55.8,70,83,45.8,-6.5,49,54,47.6,-4.3,5.6,81.1,86.6,63.6,36.4,08:11:00,06:39:00,2,0,13,61.5,0,0,0,0.0
Josh Gorges,2016,32,BUF,D,66,1,5,6,-3,50,2.1,1,0,0,0,5,0,0,40,2.5,1218,18:27:00,108,143,0,1,0,844,1025,45.2,-3.3,662,766,46.4,-1.3,5.7,94.1,99.8,43.3,56.7,18:27:00,15:46:00,7,17,80,50,0,0,0,0.0
Shayne Gostisbehere,2016,23,PHI,D,76,7,32,39,-21,32,5.2,5,2,0,1,11,21,0,198,3.5,1489,19:36:00,94,43,0,0,,1247,1076,53.7,3.4,930,811,53.4,2.4,6.4,90,96.4,68.8,31.2,19:35:00,15:41:00,18,70,430,46,1,0,1,0.0
Yanni Gourde,2016,25,TBL,C,20,6,2,8,-1,8,1,5,0,1,1,2,0,0,30,20,307,15:22:00,3,11,60,103,36.8,272,199,57.7,9.6,205,164,55.6,7.9,6.8,90.7,97.4,48.9,51.1,15:22:00,13:08:00,12,4,54,55.6,1,0,1,0.0
Michael Grabner,2016,29,NYR,RW,76,27,13,40,22,10,6.3,26,0,1,3,11,0,2,162,16.7,1071,14:06:00,34,41,7,6,53.8,791,967,45,-4.1,611,683,47.2,-2.6,11.8,93.1,104.9,43.2,56.8,14:06:00,12:19:00,48,22,263,61.2,0,0,0,0.0
Petter Granberg,2016,24,NSH,D,10,0,0,0,0,10,0.1,0,0,0,0,0,0,0,4,0,96,09:38:00,9,17,0,0,,76,90,45.8,-10.4,62,69,47.3,-8.4,11.1,89.1,100.2,50.8,49.2,09:38:00,09:17:00,0,1,6,66.7,0,0,0,0.0
Markus Granlund,2016,23,VAN,C,69,19,13,32,-19,14,3.2,16,3,0,3,9,4,0,122,15.6,1194,17:19:00,11,32,40,61,39.6,886,848,51.1,3.7,631,659,48.9,2.3,7.2,89.4,96.6,51.4,48.6,17:18:00,14:09:00,33,18,220,55.5,2,1,1,50.0
Mikael Granlund,2016,24,MIN,C,81,26,43,69,23,12,8.5,16,7,3,4,29,13,1,177,14.7,1525,18:49:00,50,50,16,17,48.5,1104,1135,49.3,0,839,840,50,0.2,11.5,92.2,103.7,38.7,61.3,18:49:00,15:01:00,43,33,317,55.8,2,1,1,50.0
Derek Grant,2016,26,TOT,C,46,0,4,4,-5,24,-0.5,0,0,0,0,4,0,0,40,0,449,09:46:00,29,27,200,183,52.2,256,344,42.7,-5,187,252,42.6,-5.3,4.4,94.4,98.8,34.6,65.4,09:46:00,07:09:00,10,9,66,60.6,1,0,1,0.0
