Season,Player,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,E+/-,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
2015,Nick Ritchie,20,ANA,LW,33,2,2,4,-2,37,0,2,0,0,0,2,0,0,55,3.6,388,11:46:00,10,93,1,2,33.3,347,304,53.3,0,253,226,52.8,-1.4,4.2,94.2,98.4,55.2,44.8,11:46:00,11:04:00,8,4,-1.2,101,54.5,0,0,0,0.0
2015,Buddy Robinson,24,OTT,RW,3,1,1,2,2,4,0.4,1,0,0,1,1,0,0,5,20,26,08:36:00,1,11,0,1,0,23,30,43.4,-1.8,19,22,46.3,-1.1,20,94.4,114.4,56.3,43.8,08:36:00,08:35:00,0,1,-0.5,7,71.4,0,0,0,0.0
2015,Evan Rodrigues,22,BUF,C,2,1,1,2,2,0,0.4,1,0,0,0,1,0,0,8,12.5,24,11:45:00,0,3,0,0,,33,12,73.3,24.3,26,10,72.2,21.8,11.8,100,111.8,61.1,38.9,11:45:00,0.4583333333333333,0,0,0.4,12,66.7,0,0,0,0.0
2015,Antoine Roussel,26,DAL,LW,80,13,16,29,11,123,3.2,13,0,0,6,14,1,1,111,11.7,1109,13:51:00,58,123,15,20,42.9,1002,969,50.8,-2,730,698,51.1,-1.6,8,93.4,101.5,45.7,54.3,13:51:00,12:03:00,30,24,4.8,202,55,0,0,0,0.0
2015,Michal Rozsival,37,CHI,D,51,1,12,13,3,33,2.5,1,0,0,0,9,2,1,41,2.4,824,16:10:00,63,81,0,0,,693,684,50.3,0.4,487,518,48.5,-1.8,8.4,92.6,101.1,57.1,42.9,16:10:00,15:04:00,6,24,-3.7,90,45.6,0,0,0,0.0
2015,Chad Ruhwedel,25,BUF,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,16,15:30:00,2,3,0,0,,12,17,41.4,-13.1,9,14,39.1,-12.5,0,100,100,60,40,15:30:00,13:33:00,0,1,0.6,2,50,0,0,0,0.0
2015,David Rundblad,25,CHI,D,9,0,2,2,-2,6,0.2,0,0,0,0,0,2,0,13,0,129,14:22:00,3,3,0,0,,100,82,54.9,1.8,70,70,50,-3.3,1.9,96.3,98.2,59.6,40.4,14:22:00,12:16:00,4,12,-1,25,52,0,0,0,0.0
2015,Kris Russell,28,TOT,D,62,4,15,19,-5,10,2.8,2,2,0,1,13,2,0,70,5.7,1431,23:05:00,210,40,0,1,0,1037,1270,45,-4.7,768,866,47,-3.6,10.4,90.2,100.6,49.4,50.6,23:04:00,19:37:00,23,47,-4.9,189,37,0,0,0,0.0
2015,Kris Russell,28,CGY,D,51,4,11,15,-4,8,2.4,2,2,0,1,11,0,0,56,7.1,1166,22:52:00,174,31,0,1,0,1037,1270,45,-4.7,768,866,47,-3.6,10.4,90.2,100.6,49.4,50.6,23:04:00,19:37:00,23,47,-4.9,189,37,0,0,0,0.0
2015,Kris Russell,28,DAL,D,11,0,4,4,-1,2,0.5,0,0,0,0,2,2,0,14,0,264,1900-01-01 00:02:00,36,9,0,0,,1037,1270,45,-4.7,768,866,47,-3.6,10.4,90.2,100.6,49.4,50.6,23:04:00,19:37:00,23,47,-4.9,189,37,0,0,0,0.0
2015,Bryan Rust,23,PIT,RW,41,4,7,11,1,12,0.8,4,0,0,1,6,1,0,68,5.9,512,12:30:00,23,62,1,3,25,428,410,51.1,-5.3,332,301,52.4,-3.7,6.9,93.1,100,42.8,57.2,12:30:00,11:56:00,10,8,6.7,114,59.6,0,0,0,0.0
2015,Tuomo Ruutu,32,NJD,LW,33,0,1,1,-7,8,-0.7,0,0,0,0,1,0,0,34,0,380,11:30:00,8,63,2,3,40,249,283,46.8,1.6,188,223,45.7,-0.3,3.9,92.2,96.1,41,59,11:30:00,11:06:00,10,8,-3.6,52,65.4,0,0,0,0.0
2015,Bobby Ryan,28,OTT,RW,81,22,34,56,-9,28,6,16,6,0,2,24,10,0,183,12,1391,17:10:00,24,106,3,8,27.3,1044,1155,47.5,-0.5,747,877,46,-1.4,10.4,90.6,101,62.3,37.7,17:10:00,14:11:00,52,52,-11.3,341,53.7,11,6,5,54.5
2015,Derek Ryan,29,CAR,C,6,2,0,2,1,2,0.4,1,1,0,0,0,0,0,5,40,73,12:12:00,0,2,35,24,59.3,56,45,55.4,11.8,44,37,54.3,9.7,8.6,92.3,100.9,50,50,12:12:00,11:18:00,4,2,0.3,9,55.6,1,0,1,0.0
2015,Kerby Rychel,21,CBJ,LW,32,2,7,9,5,15,0.9,2,0,0,0,7,0,0,32,6.3,304,09:31:00,9,39,1,2,33.3,233,283,45.2,-2,162,208,43.8,-4.8,11.3,94.6,105.9,44.4,55.6,09:31:00,09:28:00,9,9,-4.7,55,58.2,0,0,0,0.0
2015,Brandon Saad,23,CBJ,LW,78,31,22,53,1,14,7.2,25,6,0,7,19,2,1,233,13.3,1343,17:13:00,25,43,19,15,55.9,1094,1076,50.4,2.9,798,794,50.1,1.8,9.6,90.6,100.2,52.8,47.2,17:13:00,14:30:00,33,31,5.8,396,58.8,1,0,1,0.0
2015,Miikka Salomaki,22,NSH,RW,61,5,5,10,-1,28,0.4,5,0,0,1,4,0,1,61,8.2,732,12:00:00,30,164,2,1,66.7,539,565,48.8,-4.2,404,404,50,-3.7,5.6,93.1,98.6,26.1,73.9,12:00:00,10:39:00,17,12,1.6,121,50.4,0,0,0,0.0
2015,Philip Samuelsson,24,ARI,D,4,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,64,15:53:00,11,3,0,0,,57,51,52.8,10.7,44,32,57.9,14.7,3,96,99,55.6,44.4,15:53:00,13:12:00,1,1,2.9,7,71.4,0,0,0,0.0
2015,Steven Santini,20,NJD,D,1,0,0,0,2,2,0.2,0,0,0,0,0,0,0,1,0,15,14:35:00,2,0,0,0,,5,13,27.8,-30.9,5,8,38.5,-26.5,40,100,140,50,50,14:35:00,14:13:00,0,1,0.3,1,100,0,0,0,0.0
2015,Mike Santorelli,30,ANA,C,70,9,9,18,-4,8,1.9,8,1,0,1,7,2,0,81,11.1,706,10:06:00,20,28,75,83,47.5,587,568,50.8,-1.7,444,423,51.2,-2.3,5.5,92.8,98.3,58.5,41.5,10:06:00,09:33:00,5,15,0.2,131,61.8,0,0,0,0.0
2015,David Savard,25,CBJ,D,65,4,21,25,-7,45,3.8,3,1,0,0,16,4,1,122,3.3,1506,23:10:00,111,122,0,0,,1044,1148,47.6,-1.2,785,846,48.1,-0.8,8.3,91.1,99.4,44.8,55.2,23:10:00,18:11:00,14,14,1,258,47.3,0,0,0,0.0
2015,Luca Sbisa,26,VAN,D,41,2,6,8,5,26,2.4,2,0,0,1,5,0,1,29,6.9,712,17:23:00,58,71,0,0,,492,642,43.4,-5.3,367,494,42.6,-6.6,9,93.7,102.8,50.3,49.7,17:23:00,15:31:00,5,12,-7.3,72,40.3,0,0,0,0.0
2015,Marco Scandella,25,MIN,D,73,5,16,21,6,22,5,3,2,0,0,14,1,1,126,4,1511,20:42:00,105,66,0,0,,1102,1241,47,-2.4,810,909,47.1,-3.4,8.3,93.4,101.7,44.7,55.3,20:42:00,18:01:00,23,39,-5.4,297,42.4,0,0,0,0.0
2015,Colton Sceviour,26,DAL,C,71,11,12,23,6,21,2.4,10,1,0,1,9,2,1,125,8.8,900,12:40:00,52,71,9,15,37.5,705,688,50.6,-2.1,502,497,50.3,-2.5,9.1,92.5,101.6,41.8,58.2,12:41:00,10:23:00,30,27,3.4,221,56.6,1,0,1,0.0
2015,Tim Schaller,25,BUF,C,17,1,2,3,3,2,0.4,0,0,1,1,2,0,0,18,5.6,142,08:19:00,9,13,40,73,35.4,89,103,46.4,1.6,71,69,50.7,6.8,7,95.8,102.9,52.5,47.5,08:19:00,07:08:00,3,4,0.7,26,69.2,0,0,0,0.0
2015,Mark Scheifele,22,WPG,C,71,29,32,61,16,48,8.6,22,7,0,3,28,4,0,194,14.9,1317,18:33:00,36,53,515,651,44.2,1176,959,55.1,5.5,880,707,55.5,6.5,10.6,90.6,101.2,52.6,47.4,18:33:00,15:34:00,61,35,6.1,320,60.6,3,2,1,66.7
2015,Brayden Schenn,24,PHI,C,80,26,33,59,3,33,7.4,15,11,0,5,22,11,0,178,14.6,1352,16:54:00,30,187,52,64,44.8,1084,1046,50.9,0.9,776,781,49.8,-0.4,8.5,93.5,102,52.9,47.1,16:54:00,13:20:00,30,35,-1.6,323,55.1,3,0,3,0.0
2015,Luke Schenn,26,TOT,D,72,4,12,16,-2,82,3.3,3,1,0,0,12,0,0,76,5.3,1265,17:34:00,106,234,1,1,50,1031,1023,50.2,-5.5,731,767,48.8,-6.5,9,91.4,100.4,50.4,49.6,17:34:00,15:11:00,11,53,-3.4,201,37.8,0,0,0,0.0
2015,Luke Schenn,26,LAK,D,43,2,9,11,5,52,2.6,1,1,0,0,9,0,0,57,3.5,755,17:34:00,66,163,0,0,,1031,1023,50.2,-5.5,731,767,48.8,-6.5,9,91.4,100.4,50.4,49.6,17:34:00,15:11:00,11,53,-3.4,201,37.8,0,0,0,0.0
2015,Luke Schenn,26,PHI,D,29,2,3,5,-7,30,0.6,2,0,0,0,3,0,0,19,10.5,510,17:35:00,40,71,1,1,50,1031,1023,50.2,-5.5,731,767,48.8,-6.5,9,91.4,100.4,50.4,49.6,17:34:00,15:11:00,11,53,-3.4,201,37.8,0,0,0,0.0
2015,David Schlemko,28,NJD,D,67,6,13,19,-22,16,3.1,5,1,0,3,2,11,0,104,5.8,1249,18:39:00,88,47,0,0,,766,793,49.1,4.2,589,602,49.5,3.1,6.7,88.5,95.2,58.4,41.6,18:37:00,14:56:00,16,29,0.7,183,57.4,1,0,1,0.0
2015,Nate Schmidt,24,WSH,D,72,2,14,16,12,16,4,2,0,0,1,14,0,0,80,2.5,1301,18:04:00,111,69,0,0,,1130,1125,50.1,-0.2,826,812,50.4,-0.1,8,93.4,101.5,55.5,44.5,18:04:00,16:36:00,34,42,2.8,184,43.5,0,0,0,0.0
2015,Cole Schneider,25,BUF,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,12:38:00,0,3,0,0,,20,20,50,-5.7,16,11,59.3,4.3,0,100,100,40,60,12:38:00,11:52:00,0,0,0.6,7,71.4,0,0,0,0.0
2015,Jordan Schroeder,25,MIN,C,26,2,2,4,2,2,0.4,2,0,0,0,2,0,0,30,6.7,245,09:25:00,13,15,1,2,33.3,189,232,44.9,-0.8,131,172,43.2,-3.2,9.7,94.4,104.1,46.8,53.2,09:25:00,09:10:00,1,6,-1.2,47,63.8,0,0,0,0.0
2015,Jeff Schultz,29,LAK,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,18,18:15:00,2,0,0,0,,11,10,52.4,10.5,8,9,47.1,6.4,0,85.7,85.7,30,70,18:15:00,11:21:00,0,0,-0.3,1,100,0,0,0,0.0
2015,Justin Schultz,25,TOT,D,63,4,14,18,-15,16,2.3,2,2,0,0,8,6,0,82,4.9,1162,18:27:00,72,36,0,2,0,881,907,49.3,-1.8,644,675,48.8,-2.4,7.7,90,97.7,49.7,50.3,18:24:00,15:14:00,21,40,-0.8,178,46.1,0,0,0,0.0
2015,Justin Schultz,25,EDM,D,45,3,7,10,-22,14,0.6,2,1,0,0,2,5,0,59,5.1,906,20:08:00,66,29,0,2,0,881,907,49.3,-1.8,644,675,48.8,-2.4,7.7,90,97.7,49.7,50.3,18:24:00,15:14:00,21,40,-0.8,178,46.1,0,0,0,0.0
2015,Justin Schultz,25,PIT,D,18,1,7,8,7,2,1.8,0,1,0,0,6,1,0,23,4.3,256,14:14:00,6,7,0,0,,881,907,49.3,-1.8,644,675,48.8,-2.4,7.7,90,97.7,49.7,50.3,18:24:00,15:14:00,21,40,-0.8,178,46.1,0,0,0,0.0
2015,Nick Schultz,33,PHI,D,81,1,9,10,-1,42,2.5,1,0,0,0,9,0,0,70,1.4,1454,17:57:00,174,85,1,0,100,1029,1192,46.3,-5.8,730,832,46.7,-4.9,8.1,93.2,101.4,39.4,60.6,17:57:00,14:55:00,4,38,-3.9,161,43.5,0,0,0,0.0
2015,Jaden Schwartz,23,STL,LW,33,8,14,22,8,8,2.8,7,1,0,1,10,4,0,63,12.7,568,17:12:00,21,26,15,17,46.9,454,395,53.5,-0.6,338,299,53.1,-1.9,10.3,94,104.3,61.5,38.5,17:12:00,14:08:00,16,18,2.6,105,60,1,0,1,0.0
2015,John Scott,33,TOT,LW,12,0,1,1,-1,27,-0.1,0,0,0,0,1,0,0,6,0,78,06:32:00,3,23,0,0,,52,50,51,3.4,37,34,52.1,6,3.4,91.7,95.1,46.5,53.5,06:32:00,06:20:00,1,3,1.3,6,100,0,0,0,0.0
2015,John Scott,33,ARI,LW,11,0,1,1,0,25,0,0,0,0,0,1,0,0,6,0,69,06:18:00,3,20,0,0,,52,50,51,3.4,37,34,52.1,6,3.4,91.7,95.1,46.5,53.5,06:32:00,06:20:00,1,3,1.3,6,100,0,0,0,0.0
2015,John Scott,33,MTL,LW,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,9,09:01:00,0,3,0,0,,52,50,51,3.4,37,34,52.1,6,3.4,91.7,95.1,46.5,53.5,06:32:00,06:20:00,1,3,1.3,6,100,0,0,0,0.0
2015,Rob Scuderi,37,TOT,D,63,0,10,10,7,10,2.5,0,0,0,0,9,0,1,35,0,996,15:49:00,75,31,0,1,0,726,817,47.1,-5.4,560,602,48.2,-3.7,8.6,93.2,101.8,52.9,47.1,15:49:00,14:00:00,5,29,-2.1,71,49.3,0,0,0,0.0
2015,Rob Scuderi,37,PIT,D,25,0,4,4,4,8,1.1,0,0,0,0,3,0,1,9,0,427,17:05:00,32,10,0,1,0,726,817,47.1,-5.4,560,602,48.2,-3.7,8.6,93.2,101.8,52.9,47.1,15:49:00,14:00:00,5,29,-2.1,71,49.3,0,0,0,0.0
2015,Rob Scuderi,37,LAK,D,21,0,6,6,9,2,1.8,0,0,0,0,6,0,0,12,0,380,18:07:00,33,14,0,0,,726,817,47.1,-5.4,560,602,48.2,-3.7,8.6,93.2,101.8,52.9,47.1,15:49:00,14:00:00,5,29,-2.1,71,49.3,0,0,0,0.0
2015,Rob Scuderi,37,CHI,D,17,0,0,0,-6,0,-0.3,0,0,0,0,0,0,0,14,0,189,11:06:00,10,7,0,0,,726,817,47.1,-5.4,560,602,48.2,-3.7,8.6,93.2,101.8,52.9,47.1,15:49:00,14:00:00,5,29,-2.1,71,49.3,0,0,0,0.0
2015,Brent Seabrook,30,CHI,D,81,14,35,49,6,32,9.2,8,6,0,3,16,19,0,167,8.4,1849,22:49:00,150,121,0,0,,1387,1491,48.2,-4.2,1008,1101,47.8,-3.9,7.9,92.8,100.7,55.3,44.7,22:49:00,18:08:00,19,89,-12.9,354,47.2,0,0,0,0.0
2015,Daniel Sedin,35,VAN,LW,82,28,33,61,7,36,8,20,8,0,6,21,11,1,258,10.9,1503,18:20:00,19,20,5,14,26.3,1043,1038,50.1,3.9,793,817,49.3,3.7,9.1,92.8,101.9,59.9,40.1,18:20:00,14:37:00,24,31,-0.6,396,65.2,2,0,2,0.0
2015,Henrik Sedin,35,VAN,C,74,11,44,55,0,24,5.4,5,5,1,0,29,15,0,99,11.1,1360,18:23:00,19,9,620,727,46,966,931,50.9,4.7,733,720,50.4,5,8.6,92.3,100.9,60.6,39.4,18:23:00,14:37:00,23,50,0.9,157,63.1,0,0,0,0.0
2015,Tyler Seguin,24,DAL,C,72,33,40,73,2,16,9.6,26,7,0,6,23,17,0,278,11.9,1400,19:27:00,27,80,470,376,55.6,1281,1054,54.9,3.2,939,782,54.6,2.8,10.3,88.8,99.1,56.6,43.4,19:27:00,16:00:00,21,46,11.4,510,54.5,4,2,2,50.0
2015,Dennis Seidenberg,34,BOS,D,61,1,11,12,-1,24,2,1,0,0,0,10,1,0,66,1.5,1183,19:24:00,120,127,0,0,,899,1016,46.9,-3,687,758,47.5,-2.2,7.8,92,99.8,50.7,49.3,19:24:00,0.7083333333333334,16,24,0.2,132,50,0,0,0,0.0
2015,Jiri Sekac,23,TOT,LW,39,1,5,6,-5,16,-0.1,0,1,0,0,4,1,0,49,2,455,11:40:00,18,50,2,2,50,377,324,53.8,3.7,268,233,53.5,3.5,3,93.3,96.3,57.9,42.1,11:40:00,10:52:00,14,9,2.3,86,57,0,0,0,0.0
2015,Jiri Sekac,23,ANA,LW,22,1,2,3,0,4,0.1,0,1,0,0,1,1,0,29,3.4,268,12:11:00,10,18,0,2,0,377,324,53.8,3.7,268,233,53.5,3.5,3,93.3,96.3,57.9,42.1,11:40:00,10:52:00,14,9,2.3,86,57,0,0,0,0.0
2015,Jiri Sekac,23,ARI,LW,11,0,2,2,-4,10,-0.2,0,0,0,0,2,0,0,9,0,127,11:30:00,8,25,2,0,100,377,324,53.8,3.7,268,233,53.5,3.5,3,93.3,96.3,57.9,42.1,11:40:00,10:52:00,14,9,2.3,86,57,0,0,0,0.0
2015,Jiri Sekac,23,CHI,LW,6,0,1,1,-1,2,0,0,0,0,0,1,0,0,11,0,60,10:04:00,0,7,0,0,,377,324,53.8,3.7,268,233,53.5,3.5,3,93.3,96.3,57.9,42.1,11:40:00,10:52:00,14,9,2.3,86,57,0,0,0,0.0
2015,Andrej Sekera,29,EDM,D,81,6,24,30,-15,12,4.7,4,2,0,2,11,12,1,155,3.9,1769,21:50:00,156,60,0,0,,1347,1398,49.1,0.1,971,1017,48.8,0.5,7.3,91.1,98.3,45.8,54.2,21:49:00,17:44:00,37,82,1.2,343,45.2,0,0,0,0.0
2015,Eric Selleck,28,ARI,RW,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,10,09:33:00,0,3,0,0,,7,11,38.9,-5.8,6,9,40,-4.1,0,100,100,40,60,09:33:00,09:11:00,0,0,0,1,100,0,0,0,0.0
2015,Alexander Semin,31,MTL,LW,15,1,3,4,1,12,0.3,1,0,0,0,3,0,0,18,5.6,185,12:20:00,4,6,1,0,100,173,135,56.2,6.3,125,99,55.8,5.4,7.9,93.1,100.9,58.1,41.9,12:20:00,10:15:00,6,8,1.5,41,43.9,0,0,0,0.0
2015,Tom Sestito,28,PIT,LW,4,0,1,1,1,19,0.1,0,0,0,0,1,0,0,1,0,23,05:48:00,1,13,0,0,,10,22,31.3,-18.9,7,15,31.8,-18.9,20,100,120,68.8,31.3,05:48:00,05:48:00,0,1,0.4,1,100,0,0,0,0.0
2015,Damon Severson,21,NJD,D,72,1,20,21,-8,32,4,1,0,0,0,15,5,0,94,1.1,1308,18:10:00,41,66,0,0,,892,950,48.4,3.6,696,745,48.3,2.7,8.1,91.9,100,56.2,43.8,18:08:00,16:07:00,16,36,-7.7,201,46.8,0,0,0,0.0
2015,Michael Sgarbossa,23,ANA,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,08:21:00,2,0,2,2,50,10,4,71.4,26,6,2,75,26.1,0,100,100,100,0,08:21:00,08:21:00,0,0,-0.4,0,,0,0,0,0.0
2015,Patrick Sharp,34,DAL,LW,76,20,35,55,-3,27,5.9,13,7,0,6,18,17,0,226,8.8,1339,17:37:00,24,76,16,17,48.5,1219,1041,53.9,1.7,896,803,52.7,0.3,8.4,90.6,99,56.3,43.7,17:37:00,14:34:00,51,46,5.3,406,55.7,3,3,0,100.0
2015,Kevin Shattenkirk,27,STL,D,72,14,30,44,-14,51,7.1,8,6,0,1,9,20,1,180,7.8,1614,22:25:00,113,82,0,0,,1182,1074,52.4,1.2,867,780,52.6,1.1,7.3,89.6,97,53.5,46.5,22:25:00,17:44:00,37,39,-1.1,350,51.4,7,1,6,14.3
2015,Andrew Shaw,24,CHI,RW,78,14,20,34,11,69,3.9,10,4,0,2,16,4,0,153,9.2,1143,14:39:00,21,148,146,168,46.5,992,939,51.4,0.1,722,699,50.8,0.2,7.4,94.5,101.9,46.8,53.2,14:39:00,12:43:00,21,23,5.1,275,55.6,0,0,0,0.0
2015,Logan Shaw,24,FLA,RW,53,5,2,7,-7,13,-0.1,4,1,0,1,2,0,0,72,6.9,649,12:14:00,20,88,16,21,43.2,403,494,44.9,-5.1,316,392,44.6,-6.1,5.2,92.7,97.9,48,52,12:14:00,10:41:00,21,5,-1.1,112,64.3,0,0,0,0.0
2015,Riley Sheahan,24,DET,C,81,14,11,25,-8,12,2.1,10,3,1,2,10,1,0,128,10.9,1234,15:14:00,40,72,358,424,45.8,848,807,51.2,-0.7,637,645,49.7,-0.9,7.5,91.1,98.5,49,51,15:14:00,11:59:00,20,21,-1.7,198,64.1,1,1,0,100.0
2015,Conor Sheary,23,PIT,LW,44,7,3,10,-1,8,1.1,7,0,0,0,3,0,0,51,13.7,429,09:45:00,5,15,1,7,12.5,386,285,57.5,2.8,297,226,56.8,1.8,5.9,92.1,98.1,61.9,38.1,09:45:00,08:59:00,7,9,6.3,89,57.3,0,0,0,0.0
2015,Hunter Shinkaruk,21,TOT,C,8,2,1,3,-4,2,0.2,1,1,0,0,0,1,0,12,16.7,120,14:58:00,3,9,0,1,0,85,88,49.1,2.5,68,70,49.3,3.4,2.2,87.2,89.4,36.9,63.1,14:58:00,12:44:00,1,2,1.5,23,52.2,0,0,0,0.0
2015,Hunter Shinkaruk,21,CGY,C,7,2,1,3,-4,2,0.2,1,1,0,0,0,1,0,12,16.7,110,15:44:00,3,8,0,1,0,85,88,49.1,2.5,68,70,49.3,3.4,2.2,87.2,89.4,36.9,63.1,14:58:00,12:44:00,1,2,1.5,23,52.2,0,0,0,0.0
2015,Hunter Shinkaruk,21,VAN,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,09:35:00,0,1,0,0,,85,88,49.1,2.5,68,70,49.3,3.4,2.2,87.2,89.4,36.9,63.1,14:58:00,12:44:00,1,2,1.5,23,52.2,0,0,0,0.0
2015,Devin Shore,21,DAL,C,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,36,12:07:00,0,2,0,1,0,21,41,33.9,-14.1,17,34,33.3,-16.1,27.3,95.5,122.7,45,55,12:07:00,12:05:00,0,1,-0.6,2,50,0,0,0,0.0
2015,Drew Shore,25,CGY,C,2,0,1,1,0,2,0.1,0,0,0,0,1,0,0,3,0,28,14:00:00,1,0,4,6,40,18,16,52.9,4.9,13,12,52,1,10,85.7,95.7,40,60,0.5833333333333334,10:42:00,1,0,-0.2,3,100,0,0,0,0.0
2015,Nick Shore,23,LAK,C,68,3,7,10,-10,32,-0.4,3,0,0,1,5,2,0,90,3.3,844,12:24:00,17,97,384,357,51.8,825,519,61.4,7,608,386,61.2,7,3.1,92.3,95.4,54.5,45.5,12:24:00,11:04:00,13,7,5.9,155,58.1,0,0,0,0.0
2015,Patrick Sieloff,21,CGY,D,1,1,0,1,1,2,0.3,1,0,0,1,0,0,0,1,100,18,17:59:00,2,3,0,0,,12,11,52.2,15.1,8,6,57.1,16.7,20,100,120,25,75,17:59:00,12:24:00,0,0,0.3,3,33.3,0,0,0,0.0
2015,Jakob Silfverberg,25,ANA,RW,82,20,19,39,8,32,5,18,2,0,2,16,2,1,215,9.3,1392,16:58:00,58,87,4,16,20,1131,968,53.9,2.1,853,698,55,2.6,8,91.9,99.8,41.3,58.7,16:58:00,13:44:00,44,39,13,367,58.6,7,4,3,57.1
2015,Zach Sill,27,WSH,C,10,1,0,1,0,2,0.1,1,0,0,0,0,0,0,13,7.7,99,09:56:00,6,20,33,44,42.9,81,77,51.3,-1.9,59,53,52.7,-1.3,6.4,91.2,97.6,48.1,51.9,09:56:00,09:09:00,4,3,0.7,23,56.5,0,0,0,0.0
2015,Wayne Simmonds,27,PHI,RW,81,32,28,60,-7,147,7.6,19,13,0,5,20,8,0,229,14,1396,17:14:00,44,192,5,2,71.4,1183,1058,52.8,3.4,839,755,52.6,3.3,8.9,90.5,99.4,47.7,52.3,17:14:00,13:34:00,25,31,1.7,393,58.3,5,1,4,20.0
2015,Dominik Simon,21,PIT,C,3,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0,18,06:04:00,1,1,0,0,,19,13,59.4,1.9,15,9,62.5,5.5,7.1,85.7,92.9,85.7,14.3,06:04:00,06:04:00,0,1,1.7,2,100,0,0,0,0.0
2015,Mike Sislo,28,NJD,RW,18,3,1,4,-2,4,0.4,2,1,0,0,1,0,0,29,10.3,224,12:26:00,6,25,0,2,0,134,183,42.3,-1.5,106,126,45.7,2,7.2,91.6,98.8,50.9,49.1,12:26:00,11:14:00,3,2,-2.9,53,54.7,0,0,0,0.0
2015,Colton Sissons,22,NSH,C,34,4,2,6,5,12,0.8,4,0,0,0,2,0,0,25,16,339,09:58:00,20,35,141,111,56,268,245,52.2,-2.6,192,158,54.9,-0.9,8.7,93.6,102.3,32.1,67.9,09:58:00,08:49:00,7,5,6.5,44,56.8,0,0,0,0.0
2015,Jack Skille,28,COL,RW,74,8,6,14,-4,11,1.2,8,0,0,0,6,0,0,106,7.5,654,08:50:00,25,97,4,15,21.1,483,670,41.9,-3.8,375,487,43.5,-3.3,6.8,93.6,100.4,41.5,58.5,08:50:00,08:34:00,17,8,-7.8,176,60.2,0,0,0,0.0
2015,Jeff Skinner,23,CAR,LW,82,28,23,51,-2,38,7,24,4,0,7,20,3,0,258,10.9,1336,16:17:00,17,21,20,27,42.6,1127,1056,51.6,0.3,844,814,50.9,0.3,9.2,90.2,99.4,59.3,40.7,16:15:00,14:17:00,77,43,2.8,434,59.4,3,0,3,0.0
2015,Brady Skjei,21,NYR,D,7,0,0,0,1,4,0.1,0,0,0,0,0,0,0,6,0,124,17:44:00,11,11,0,0,,85,111,43.4,-6,61,86,41.5,-5.6,9.1,95.5,104.6,41.3,58.7,17:44:00,14:58:00,4,3,-1.8,17,35.3,0,0,0,0.0
2015,Jaccob Slavin,21,CAR,D,63,2,18,20,1,8,4.5,2,0,0,0,13,4,1,84,2.4,1322,20:59:00,119,41,0,0,,1047,1003,51.1,1.3,794,739,51.8,3.5,7.4,91.9,99.4,50.1,49.9,20:57:00,17:56:00,54,25,8.3,185,45.4,2,1,1,50.0
2015,Anton Slepyshev,21,EDM,RW,11,0,1,1,-5,2,-0.2,0,0,0,0,1,0,0,5,0,96,08:41:00,1,13,1,0,100,68,73,48.2,1.2,44,65,40.4,-6.7,6.5,84.4,90.9,53.2,46.8,08:41:00,08:29:00,2,2,-1.4,16,31.3,0,0,0,0.0
2015,Ladislav Smid,29,CGY,D,22,0,0,0,-7,6,-0.5,0,0,0,0,0,0,0,11,0,255,11:35:00,33,39,0,0,,213,243,46.7,-2.9,165,164,50.2,0.4,6.7,86.5,93.2,47.7,52.3,11:35:00,11:02:00,1,4,3.6,24,45.8,0,0,0,0.0
2015,Ben Smith,27,TOT,RW,22,2,4,6,2,0,0.5,2,0,0,1,4,0,0,17,11.8,266,12:06:00,16,18,100,85,54.1,200,234,46.1,-7.1,145,177,45,-7.2,10.4,93.4,103.9,32.8,67.2,12:06:00,10:21:00,8,3,-1.7,34,50,0,0,0,0.0
2015,Ben Smith,27,TOR,RW,16,2,4,6,3,0,0.6,2,0,0,1,4,0,0,16,12.5,230,14:23:00,15,13,95,73,56.5,200,234,46.1,-7.1,145,177,45,-7.2,10.4,93.4,103.9,32.8,67.2,12:06:00,10:21:00,8,3,-1.7,34,50,0,0,0,0.0
2015,Ben Smith,27,SJS,RW,6,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,36,05:59:00,1,5,5,12,29.4,200,234,46.1,-7.1,145,177,45,-7.2,10.4,93.4,103.9,32.8,67.2,12:06:00,10:21:00,8,3,-1.7,34,50,0,0,0,0.0
