Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Zac Rinaldo,2013,23,PHI,C,67,2,2,4,-13,153,-0.8,2,0,0,1,2,0,0,54,3.7,516,07:42:00,12,231,2,1,66.7,386,451,46.1,-5.8,275,335,45.1,-6.4,4.7,91.2,95.9,47.7,52.3,07:42:00,07:11:00,8,4,110,49.1,0,0,0,0.0
Rasmus Ristolainen,2013,19,BUF,D,34,2,2,4,-15,6,0.5,2,0,0,0,2,0,0,52,3.8,650,19:07:00,32,66,0,1,0,404,584,40.9,-3.7,301,444,40.4,-4.9,5.4,91.6,97,46.6,53.4,19:07:00,16:06:00,9,19,87,59.8,1,0,1,0.0
Colby Robak,2013,23,FLA,D,16,0,2,2,-4,6,0.1,0,0,0,0,1,0,1,15,0,297,18:34:00,19,17,0,0,,209,218,48.9,-4.1,155,173,47.3,-6,4.3,91.7,96,52.5,47.5,18:34:00,15:51:00,4,4,26,57.7,0,0,0,0.0
Stephane Robidas,2013,36,TOT,D,38,5,5,10,10,20,2.9,4,1,0,1,5,0,0,56,8.9,767,20:10:00,49,96,0,0,,625,609,50.6,-1.7,485,449,51.9,-0.8,11,90.5,101.6,52.1,47.9,20:10:00,17:05:00,4,11,122,45.9,0,0,0,0.0
Stephane Robidas,2013,36,DAL,D,24,4,1,5,7,12,1.9,3,1,0,0,1,0,0,35,11.4,478,19:55:00,34,62,0,0,,625,609,50.6,-1.7,485,449,51.9,-0.8,11,90.5,101.6,52.1,47.9,20:10:00,17:05:00,4,11,122,45.9,0,0,0,0.0
Stephane Robidas,2013,36,ANA,D,14,1,4,5,3,8,0.9,1,0,0,1,4,0,0,21,4.8,289,20:37:00,15,34,0,0,,625,609,50.6,-1.7,485,449,51.9,-0.8,11,90.5,101.6,52.1,47.9,20:10:00,17:05:00,4,11,122,45.9,0,0,0,0.0
Aaron Rome,2013,30,DAL,D,25,0,1,1,-6,11,-0.2,0,0,0,0,1,0,0,15,0,327,13:05:00,38,20,0,0,,285,290,49.6,-5.3,200,202,49.8,-5.2,7.3,88.2,95.5,53.6,46.4,13:05:00,12:03:00,2,12,36,41.7,0,0,0,0.0
Jay Rosehill,2013,28,PHI,LW,34,2,0,2,-8,90,-0.2,2,0,0,0,0,0,0,14,14.3,168,04:57:00,4,48,0,1,0,113,146,43.6,-10.4,78,108,41.9,-12.9,6,86.3,92.3,47.7,52.3,04:57:00,04:54:00,1,5,26,53.8,0,0,0,0.0
Antoine Roussel,2013,24,DAL,LW,81,14,15,29,-1,209,2.9,14,0,0,2,13,0,2,113,12.4,1080,13:20:00,49,146,19,25,43.2,943,876,51.8,0.8,688,614,52.8,1.5,7.4,91.1,98.5,41.8,58.2,13:11:00,11:23:00,24,24,209,53.6,0,0,0,0.0
Derek Roy,2013,30,STL,C,75,9,28,37,-1,30,3.4,5,4,0,2,16,12,0,114,7.9,1022,13:37:00,30,13,219,247,47,752,713,51.3,-3.8,576,517,52.7,-2.4,7.1,92,99.2,63.2,36.8,13:37:00,11:10:00,22,20,212,53.8,2,1,1,50.0
Michal Rozsival,2013,35,CHI,D,42,1,7,8,7,32,1.8,1,0,0,0,7,0,0,39,2.6,699,16:39:00,43,67,0,0,,638,441,59.1,1.3,476,335,58.7,0.3,8.3,89.7,98.1,64.7,35.3,16:38:00,15:20:00,15,24,75,52,0,0,0,0.0
Chad Ruhwedel,2013,23,BUF,D,21,0,1,1,-3,2,0.5,0,0,0,0,0,1,0,35,0,375,17:53:00,29,20,0,0,,275,337,44.9,0.8,201,252,44.4,-0.3,3.9,95,98.9,52.5,47.5,17:53:00,15:53:00,6,6,66,53,0,0,0,0.0
David Rundblad,2013,23,TOT,D,17,0,1,1,-4,6,0,0,0,0,0,0,1,0,21,0,234,13:45:00,14,18,0,0,,240,193,55.4,4.4,178,154,53.6,2.3,3.9,91.4,95.3,56.6,43.4,13:45:00,12:21:00,3,5,51,41.2,2,0,2,0.0
David Rundblad,2013,23,PHX,D,12,0,1,1,-3,6,0,0,0,0,0,0,1,0,17,0,192,16:01:00,11,12,0,0,,240,193,55.4,4.4,178,154,53.6,2.3,3.9,91.4,95.3,56.6,43.4,13:45:00,12:21:00,3,5,51,41.2,2,0,2,0.0
David Rundblad,2013,23,CHI,D,5,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0,42,08:20:00,3,6,0,0,,240,193,55.4,4.4,178,154,53.6,2.3,3.9,91.4,95.3,56.6,43.4,13:45:00,12:21:00,3,5,51,41.2,2,0,2,0.0
Mike Rupp,2013,34,MIN,LW,13,0,1,1,1,23,0,0,0,0,0,1,0,0,6,0,81,06:13:00,0,13,0,3,0,56,61,47.9,-0.6,39,46,45.9,-0.8,3.6,100,103.6,41.2,58.8,06:13:00,06:11:00,0,2,11,54.5,0,0,0,0.0
Kris Russell,2013,26,CGY,D,68,7,22,29,-11,15,5,3,4,0,1,13,8,1,109,6.4,1573,23:08:00,201,42,0,0,,1093,1389,44,-3.1,793,924,46.2,-1.9,8.7,90.7,99.4,53,47,23:08:00,19:16:00,25,39,225,48.4,1,0,1,0.0
Tuomo Ruutu,2013,30,TOT,RW,76,8,16,24,-18,44,1.2,5,3,0,2,16,0,0,105,7.6,1107,14:34:00,34,216,14,23,37.8,968,887,52.2,0.4,689,667,50.8,0,6.7,89.7,96.4,59.8,40.2,14:34:00,12:43:00,32,34,207,50.7,1,0,1,0.0
Tuomo Ruutu,2013,30,CAR,RW,57,5,11,16,-19,34,0.3,3,2,0,1,11,0,0,79,6.3,812,14:15:00,30,168,11,20,35.5,968,887,52.2,0.4,689,667,50.8,0,6.7,89.7,96.4,59.8,40.2,14:34:00,12:43:00,32,34,207,50.7,1,0,1,0.0
Tuomo Ruutu,2013,30,NJD,RW,19,3,5,8,1,10,0.9,2,1,0,1,5,0,0,26,11.5,295,15:32:00,4,48,3,3,50,968,887,52.2,0.4,689,667,50.8,0,6.7,89.7,96.4,59.8,40.2,14:34:00,12:43:00,32,34,207,50.7,1,0,1,0.0
Bobby Ryan,2013,26,OTT,RW,70,23,25,48,7,45,6.1,17,6,0,2,22,3,0,190,12.1,1181,16:52:00,30,104,8,5,61.5,1018,983,50.9,-2.6,774,788,49.6,-2.6,9.7,93.3,102.9,52.4,47.6,16:52:00,14:06:00,50,39,349,54.4,4,0,4,0.0
Michael Ryder,2013,33,NJD,RW,82,18,16,34,-6,18,3.7,13,4,1,2,12,4,0,166,10.8,1294,15:47:00,10,51,4,8,33.3,925,783,54.2,-0.3,674,593,53.2,-1.2,7.3,91.1,98.4,51.8,48.2,15:47:00,13:20:00,24,20,290,57.2,2,0,2,0.0
Brandon Saad,2013,21,CHI,LW,78,19,28,47,20,20,5.7,16,3,0,2,20,6,2,159,11.9,1271,16:17:00,20,48,50,72,41,1128,811,58.2,0.4,832,608,57.8,0.1,10,90.3,100.3,64.2,35.8,16:17:00,13:43:00,50,24,271,58.7,3,0,3,0.0
Sami Salo,2013,39,TBL,D,71,4,13,17,11,18,4.1,4,0,0,0,7,6,0,81,4.9,1292,18:11:00,66,57,0,0,,910,849,51.7,1.4,717,634,53.1,2.6,9.5,91.6,101.1,53.7,46.3,18:11:00,14:10:00,17,20,179,45.3,2,1,1,50.0
Bryce Salvador,2013,37,NJD,D,40,1,3,4,-2,29,1.6,1,0,0,0,3,0,0,24,4.2,812,20:18:00,50,47,0,0,,508,506,50.1,-5.1,381,384,49.8,-6.2,7.7,91.1,98.8,49.8,50.2,20:18:00,16:17:00,12,21,71,33.8,0,0,0,0.0
Mikael Samuelsson,2013,37,DET,RW,26,1,2,3,-4,6,-0.2,1,0,0,0,0,2,0,36,2.8,269,10:21:00,3,13,0,2,0,161,153,51.3,-1.4,127,118,51.8,-1.8,2.1,93.3,95.3,51.2,48.8,10:21:00,07:59:00,4,9,56,64.3,0,0,0,0.0
Philip Samuelsson,2013,22,PIT,D,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,5,0,78,15:34:00,7,5,0,0,,58,63,47.9,-3.5,41,43,48.8,-2.7,0,96.7,96.7,55.9,44.1,15:34:00,14:32:00,2,4,10,50,0,0,0,0.0
Mike Santorelli,2013,28,VAN,C,49,10,18,28,9,6,3.3,10,0,0,3,16,0,2,91,11,910,18:34:00,44,23,215,204,51.3,761,752,50.3,-1,578,527,52.3,0.4,8.5,92.2,100.7,43.3,56.7,18:34:00,15:27:00,22,7,185,49.2,8,2,6,25.0
Cory Sarich,2013,35,COL,D,54,1,9,10,7,38,2.2,1,0,0,0,9,0,0,48,2.1,923,17:05:00,66,107,0,1,0,707,773,47.8,-2.2,514,588,46.6,-3.9,9.7,92.4,102.1,50.4,49.6,17:05:00,15:20:00,14,19,111,43.2,0,0,0,0.0
Yann Sauve,2013,23,VAN,D,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0,37,12:17:00,2,5,0,0,,23,40,36.5,,16,35,31.4,,0,92,92,45.5,54.5,12:17:00,12:17:00,1,0,2,50,0,0,0,0.0
David Savard,2013,23,CBJ,D,70,5,10,15,2,28,3.7,4,1,0,1,7,3,0,63,7.9,1248,17:50:00,81,149,1,0,100,914,1010,47.5,-5.7,670,764,46.7,-7.3,8,93.2,101.1,47.4,52.6,17:40:00,15:47:00,12,8,132,47,0,0,0,0.0
Luca Sbisa,2013,24,ANA,D,30,1,5,6,0,43,0.8,1,0,0,0,5,0,0,30,3.3,512,17:03:00,38,83,0,0,,418,428,49.4,-2.8,302,331,47.7,-5.3,8.7,91.8,100.5,51.8,48.2,17:03:00,15:35:00,7,10,80,37.5,0,0,0,0.0
Marco Scandella,2013,23,MIN,D,76,3,14,17,10,20,4.6,3,0,0,1,14,0,0,80,3.8,1430,18:49:00,102,70,0,0,,1056,1100,49,-0.4,788,790,49.9,0.8,8.2,93.1,101.3,41.6,58.4,18:48:00,16:33:00,25,35,192,41.7,0,0,0,0.0
Colton Sceviour,2013,24,DAL,RW,26,8,4,12,-3,4,1.4,6,2,0,2,4,0,0,69,11.6,387,14:53:00,15,19,15,24,38.5,290,299,49.2,0.6,222,223,49.9,2.1,8.4,89.2,97.6,45.2,54.8,14:11:00,12:03:00,7,12,97,68,1,0,1,0.0
Mark Scheifele,2013,20,WPG,C,63,13,21,34,9,14,3.8,12,1,0,2,18,3,0,100,13,1031,16:21:00,39,63,331,454,42.2,840,881,48.8,-4.3,629,625,50.2,-3.8,10,92.3,102.3,52.9,47.1,16:21:00,14:21:00,31,22,184,54.3,1,0,1,0.0
Brayden Schenn,2013,22,PHI,C,82,20,21,41,0,54,4.6,16,4,0,6,16,5,0,178,11.2,1291,15:45:00,37,200,296,389,43.2,1009,1089,48.1,-4.2,745,806,48,-4.1,8.9,92.6,101.5,55,45,15:45:00,13:23:00,37,19,301,59.1,3,1,2,33.3
Luke Schenn,2013,24,PHI,D,79,4,8,12,0,58,2.7,4,0,0,0,7,0,1,78,5.1,1307,16:32:00,113,260,0,0,,1055,1155,47.7,-4.8,741,845,46.7,-5.9,9.2,92,101.2,54.2,45.8,16:32:00,14:21:00,17,36,189,41.3,0,0,0,0.0
Cameron Schilling,2013,25,WSH,D,1,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,2,0,18,17:45:00,0,2,0,0,,14,27,34.1,,11,24,31.4,,0,88.9,88.9,40,60,17:45:00,17:45:00,0,0,3,66.7,0,0,0,0.0
David Schlemko,2013,26,PHX,D,48,1,8,9,2,18,2.1,1,0,0,0,5,3,0,61,1.6,787,16:24:00,79,61,0,0,,656,574,53.3,4.5,494,429,53.5,5,6.6,92.4,99,50.8,49.2,16:24:00,13:23:00,8,12,123,49.6,0,0,0,0.0
Nate Schmidt,2013,22,WSH,D,29,2,4,6,4,6,1.7,2,0,0,0,4,0,0,41,4.9,542,18:42:00,35,18,0,0,,477,486,49.5,1.8,347,366,48.7,1.3,9.4,93.2,102.6,55.8,44.2,18:42:00,17:55:00,10,21,77,53.2,0,0,0,0.0
Jordan Schroeder,2013,23,VAN,C,25,3,3,6,-7,2,0.3,3,0,0,0,2,1,0,25,12,300,12:01:00,8,20,112,132,45.9,263,236,52.7,-2.2,191,167,53.4,0.8,4.8,88.7,93.5,56.7,43.3,12:01:00,10:55:00,7,7,47,53.2,1,0,1,0.0
Justin Schultz,2013,23,EDM,D,74,11,22,33,-22,16,4.9,10,1,0,3,11,11,0,109,10.1,1728,23:21:00,107,30,0,1,0,1167,1493,43.9,-3.3,875,1132,43.6,-2.9,8.8,90.9,99.7,47.7,52.3,23:19:00,18:54:00,20,63,242,45,0,0,0,0.0
Nick Schultz,2013,31,TOT,D,69,0,5,5,-13,28,0.6,0,0,0,0,4,0,1,35,0,1126,16:19:00,132,73,0,0,,720,999,41.9,-7.7,543,714,43.2,-4.9,6.3,92.4,98.7,44.6,55.4,16:11:00,13:59:00,2,36,74,47.3,0,0,0,0.0
Nick Schultz,2013,31,EDM,D,60,0,4,4,-11,24,0.6,0,0,0,0,3,0,1,27,0,1018,16:58:00,120,64,0,0,,720,999,41.9,-7.7,543,714,43.2,-4.9,6.3,92.4,98.7,44.6,55.4,16:11:00,13:59:00,2,36,74,47.3,0,0,0,0.0
Nick Schultz,2013,31,CBJ,D,9,0,1,1,-2,4,0,0,0,0,0,1,0,0,8,0,107,11:54:00,12,9,0,0,,720,999,41.9,-7.7,543,714,43.2,-4.9,6.3,92.4,98.7,44.6,55.4,16:11:00,13:59:00,2,36,74,47.3,0,0,0,0.0
Jaden Schwartz,2013,21,STL,LW,80,25,31,56,28,27,7.9,17,5,3,1,26,5,0,188,13.3,1402,17:32:00,32,54,44,34,56.4,1129,879,56.2,2.1,828,653,55.9,1.2,10,93.6,103.6,52.3,47.7,17:32:00,14:13:00,66,15,302,62.3,1,0,1,0.0
John Scott,2013,31,BUF,LW,56,1,0,1,-12,125,-0.8,1,0,0,0,0,0,0,16,6.3,378,06:45:00,21,95,0,0,,244,370,39.7,-5.8,182,262,41,-4.8,4.5,90.7,95.2,46.2,53.8,06:45:00,06:37:00,3,4,24,66.7,0,0,0,0.0
Rob Scuderi,2013,35,PIT,D,53,0,4,4,-8,2,0.9,0,0,0,0,4,0,0,28,0,1003,18:55:00,90,18,0,0,,688,881,43.8,-7.5,506,639,44.2,-7.2,7.3,92,99.3,50.4,49.6,18:55:00,16:15:00,7,21,50,56,0,0,0,0.0
Brent Seabrook,2013,28,CHI,D,82,7,34,41,23,22,7.9,3,3,1,0,28,6,0,149,4.7,1826,22:16:00,142,171,0,0,,1625,1233,56.9,0,1192,932,56.1,-1.6,9.3,90.8,100,57.1,42.9,22:16:00,18:14:00,35,68,317,47,0,0,0,0.0
Daniel Sedin,2013,33,VAN,LW,73,16,31,47,0,38,4.9,11,5,0,4,18,13,0,224,7.1,1504,20:36:00,21,37,8,19,29.6,1213,907,57.2,7,902,674,57.2,7,6.7,91.6,98.3,61,39,20:36:00,16:06:00,32,27,370,60.5,4,0,4,0.0
Henrik Sedin,2013,33,VAN,C,70,11,39,50,3,42,4.9,7,4,0,1,25,14,0,97,11.3,1447,20:40:00,19,43,574,523,52.3,1160,897,56.4,6.5,846,675,55.6,4.9,7.4,91.8,99.2,61.3,38.7,20:40:00,16:14:00,22,36,177,54.8,2,0,2,0.0
Tyler Seguin,2013,22,DAL,C,80,37,47,84,16,18,11.6,26,11,0,8,33,14,0,294,12.6,1548,19:21:00,24,47,280,395,41.5,1306,1166,52.8,2.7,998,872,53.4,3.2,10.4,91.7,102.1,57.9,42.1,19:08:00,15:22:00,66,59,508,56.1,8,2,6,25.0
Dennis Seidenberg,2013,32,BOS,D,34,1,9,10,11,10,2.4,1,0,0,0,9,0,0,53,1.9,742,21:50:00,66,61,0,0,,609,619,49.6,-5.7,438,473,48.1,-8.2,10.4,93.8,104.2,48.6,51.4,21:50:00,18:59:00,7,16,115,46.1,0,0,0,0.0
Andrej Sekera,2013,27,CAR,D,74,11,33,44,4,20,8.6,6,4,1,1,22,11,0,142,7.7,1752,23:41:00,127,54,0,0,,1409,1338,51.3,-0.7,1051,1039,50.3,-0.8,9.6,91.4,101,51.8,48.2,23:41:00,18:24:00,68,38,310,45.8,0,0,0,0.0
Teemu Selanne*,2013,43,ANA,RW,64,9,18,27,8,12,2.5,5,4,0,3,14,4,0,111,8.1,904,14:08:00,8,15,46,60,43.4,731,674,52,1.1,564,517,52.2,0.9,8.2,93.9,102.1,55.4,44.6,14:08:00,11:32:00,16,31,194,57.2,0,0,0,0.0
Alexander Semin,2013,29,CAR,RW,65,22,20,42,1,42,5.4,15,6,1,3,14,6,0,210,10.5,1294,19:55:00,30,22,1,9,10,1201,979,55.1,5,884,734,54.6,6,8.1,91.7,99.8,59.3,40.7,19:55:00,15:57:00,49,56,459,45.8,3,0,3,0.0
Tim Sestito,2013,29,NJD,LW,16,0,3,3,1,2,0.2,0,0,0,0,3,0,0,13,0,146,09:06:00,9,24,20,27,42.6,87,78,52.7,-2.9,63,58,52.1,-0.7,8,92.9,100.9,50,50,09:06:00,08:17:00,1,3,19,68.4,0,0,0,0.0
Tom Sestito,2013,26,VAN,LW,77,5,4,9,-14,213,0.2,4,1,0,0,4,0,0,31,16.1,497,06:27:00,12,121,3,8,27.3,380,474,44.5,-10,296,357,45.3,-8.8,5.6,90.8,96.3,42.6,57.4,06:27:00,06:21:00,8,7,45,68.9,0,0,0,0.0
Devin Setoguchi,2013,27,WPG,RW,75,11,16,27,-7,22,1.9,9,2,0,3,15,1,0,129,8.5,1129,15:03:00,37,143,5,15,25,925,958,49.1,-3.4,710,683,51,-1.9,5.8,92.4,98.2,49.6,50.4,15:03:00,13:15:00,24,29,221,58.4,8,4,4,50.0
Patrick Sharp,2013,32,CHI,LW,82,34,44,78,13,40,10,24,10,0,3,29,15,0,313,10.9,1549,18:53:00,27,55,83,69,54.6,1392,1035,57.4,1.4,1028,785,56.7,0.3,9.5,90.6,100.1,65.5,34.5,18:53:00,15:32:00,41,25,545,57.2,13,6,7,46.2
Kevin Shattenkirk,2013,25,STL,D,81,10,35,45,1,38,7.9,3,7,0,5,15,19,1,188,5.3,1666,20:34:00,101,72,0,0,,1259,1023,55.2,1.2,937,752,55.5,1.8,8.2,90.7,98.9,58.1,41.9,20:34:00,16:31:00,38,37,383,49.1,7,3,4,42.9
Andrew Shaw,2013,22,CHI,C,80,20,19,39,12,76,4.6,15,5,0,2,15,4,0,149,13.4,1255,15:41:00,16,168,296,388,43.3,1062,777,57.7,-0.1,790,599,56.9,-1.2,9.7,90.7,100.4,69.4,30.6,15:41:00,12:46:00,25,18,238,62.6,2,0,2,0.0
Riley Sheahan,2013,22,DET,C,42,9,15,24,8,6,3.1,7,2,0,1,12,3,0,59,15.3,607,14:27:00,16,25,251,261,49,517,398,56.5,4.7,387,300,56.3,3.7,10.4,91.1,101.4,64.4,35.6,14:27:00,12:15:00,17,9,106,55.7,1,0,1,0.0
James Sheppard,2013,25,SJS,LW,67,4,16,20,3,35,1.4,4,0,0,0,15,1,0,84,4.8,815,12:10:00,34,105,105,128,45.1,731,671,52.1,-3.2,551,465,54.2,-2.4,7.2,92.9,100.1,50.2,49.8,12:10:00,11:48:00,31,15,143,58.7,1,0,1,0.0
Drew Shore,2013,23,FLA,C,24,5,2,7,-1,8,0.8,3,1,1,1,2,0,0,23,21.7,288,12:00:00,5,23,86,122,41.3,198,188,51.3,-3.4,149,159,48.4,-6.2,5.4,94.4,99.8,54.1,45.9,0.5,09:20:00,6,4,40,57.5,0,0,0,0.0
Jakob Silfverberg,2013,23,ANA,RW,52,10,13,23,2,12,2.3,7,1,2,1,13,0,0,119,8.4,742,14:16:00,20,31,1,11,8.3,609,591,50.8,-1.9,475,445,51.6,-0.5,8.2,91.9,100.1,50.1,49.9,14:16:00,11:46:00,17,9,187,63.6,3,1,2,33.3
Zach Sill,2013,25,PIT,C,20,0,0,0,-4,12,-0.5,0,0,0,0,0,0,0,14,0,216,10:48:00,18,57,34,56,37.8,94,186,33.6,-15.3,67,128,34.4,-16.6,2.2,94.2,96.4,32.4,67.6,10:48:00,08:48:00,4,2,27,51.9,0,0,0,0.0
Wayne Simmonds,2013,25,PHI,RW,82,29,31,60,-4,106,7.5,14,15,0,4,22,9,0,209,13.9,1375,16:46:00,35,132,1,1,50,1078,1086,49.8,-2.4,781,806,49.2,-3,9.7,92.2,101.9,57.8,42.2,16:46:00,13:19:00,36,27,333,62.2,1,0,1,0.0
Mike Sislo,2013,26,NJD,RW,14,0,0,0,-1,0,-0.2,0,0,0,0,0,0,0,20,0,124,08:51:00,4,19,5,1,83.3,104,73,58.8,3.9,77,57,57.5,2.8,0,97.8,97.8,55.6,44.4,08:51:00,08:19:00,3,1,30,66.7,1,0,1,0.0
Colton Sissons,2013,20,NSH,C,17,1,3,4,0,4,0.3,1,0,0,0,3,0,0,13,7.7,181,10:37:00,9,9,70,74,48.6,119,125,48.8,-4.2,93,96,49.2,-5.9,9.1,91.2,100.3,50.5,49.5,10:37:00,09:55:00,6,2,21,61.9,0,0,0,0.0
Jack Skille,2013,26,CBJ,RW,16,4,0,4,2,6,0.8,4,0,0,1,0,0,0,23,17.4,139,08:40:00,4,18,1,0,100,102,117,46.6,-10.3,72,91,44.2,-8.1,10.6,93.9,104.6,52.2,47.8,08:01:00,07:53:00,4,0,33,63.6,0,0,0,0.0
Jeff Skinner,2013,21,CAR,LW,71,33,21,54,-14,22,7.6,22,11,0,6,12,9,0,274,12,1221,17:12:00,8,22,23,28,45.1,1029,967,51.6,0.6,737,754,49.4,-0.5,8.2,90.2,98.4,67.2,32.8,17:12:00,14:04:00,48,43,472,57.6,4,0,4,0.0
Jim Slater,2013,31,WPG,C,27,1,1,2,-5,8,-0.4,1,0,0,0,1,0,0,24,4.2,287,10:38:00,7,41,163,118,58,203,207,49.5,-3,147,143,50.7,-0.7,4.6,90.5,95.1,41.6,58.4,10:38:00,08:41:00,7,7,32,71.9,0,0,0,0.0
Ladislav Smid,2013,27,TOT,D,73,2,6,8,-10,78,1.8,2,0,0,0,6,0,0,41,4.9,1323,18:08:00,168,193,0,0,,845,1171,41.9,-7.5,627,791,44.2,-5.5,7.9,91.5,99.3,44.4,55.6,18:08:00,16:01:00,13,38,86,47.7,0,0,0,0.0
Ladislav Smid,2013,27,CGY,D,56,1,5,6,-4,62,1.7,1,0,0,0,5,0,0,35,2.9,1019,18:12:00,134,141,0,0,,845,1171,41.9,-7.5,627,791,44.2,-5.5,7.9,91.5,99.3,44.4,55.6,18:08:00,16:01:00,13,38,86,47.7,0,0,0,0.0
Ladislav Smid,2013,27,EDM,D,17,1,1,2,-6,16,0.1,1,0,0,0,1,0,0,6,16.7,304,17:54:00,34,52,0,0,,845,1171,41.9,-7.5,627,791,44.2,-5.5,7.9,91.5,99.3,44.4,55.6,18:08:00,16:01:00,13,38,86,47.7,0,0,0,0.0
Ben Smith,2013,25,CHI,RW,75,14,12,26,3,2,2.7,13,1,0,2,11,1,0,90,15.6,955,12:44:00,58,40,200,194,50.8,700,666,51.2,-8.2,514,442,53.8,-5.1,9.3,90,99.3,26.6,73.4,12:44:00,11:01:00,22,12,157,57.3,3,1,2,33.3
Brendan Smith,2013,24,DET,D,71,5,14,19,-2,68,3.7,4,1,0,0,14,0,0,90,5.6,1306,18:23:00,69,57,0,0,,1092,961,53.2,0.4,828,747,52.6,-0.3,8.3,90.6,98.9,54.6,45.4,18:23:00,17:20:00,18,49,193,46.6,0,0,0,0.0
Craig Smith,2013,24,NSH,C,79,24,28,52,16,22,7,17,7,0,4,25,3,0,215,11.2,1296,16:24:00,21,54,3,16,15.8,1045,1003,51,2.6,801,751,51.6,2.4,9.5,92.3,101.9,52.7,47.3,16:22:00,14:16:00,50,49,386,55.7,8,1,7,12.5
Derek Smith,2013,29,CGY,D,14,0,1,1,-10,2,-0.6,0,0,0,0,1,0,0,12,0,133,09:32:00,6,6,2,1,66.7,109,116,48.4,0.7,69,88,43.9,-5.6,4.5,81.5,86.1,55,45,09:32:00,09:29:00,2,3,27,44.4,0,0,0,0.0
Reilly Smith,2013,22,BOS,RW,82,20,31,51,28,14,6.9,14,6,0,3,23,8,0,146,13.7,1206,14:42:00,14,63,0,2,0,1117,799,58.3,4.6,837,609,57.9,4.3,10.1,93.4,103.5,52.1,47.9,14:42:00,13:03:00,35,41,244,59.8,4,2,2,50.0
Trevor Smith,2013,28,TOR,C,28,4,5,9,-3,4,0.8,4,0,0,2,4,1,0,24,16.7,290,10:22:00,16,45,115,143,44.6,211,294,41.8,-5.2,164,218,42.9,-3.3,6.8,92.8,99.6,39.4,60.6,10:22:00,09:42:00,4,3,42,57.1,1,0,1,0.0
Zack Smith,2013,25,OTT,C,82,13,9,22,-9,111,1.1,12,0,1,4,7,1,1,154,8.4,1274,15:32:00,28,175,680,611,52.7,1077,1075,50,-5,801,847,48.6,-5,6,92.5,98.5,41.5,58.5,15:32:00,13:32:00,45,39,250,61.6,0,0,0,0.0
Devante Smith-Pelly,2013,21,ANA,RW,19,2,8,10,5,2,1.1,2,0,0,0,8,0,0,23,8.7,240,12:39:00,13,50,0,4,0,173,227,43.3,-8.7,135,162,45.5,-7.2,12.1,93.9,106,60.2,39.8,12:39:00,11:34:00,2,7,42,54.8,1,1,0,100.0
Jerred Smithson,2013,34,TOR,C,18,0,0,0,-5,9,-0.5,0,0,0,0,0,0,0,2,0,158,08:45:00,9,36,126,90,58.3,62,129,32.5,-10.7,36,87,29.3,-13.9,0,91.5,91.5,30.4,69.6,08:45:00,06:56:00,2,2,11,18.2,0,0,0,0.0
Ryan Smyth,2013,37,EDM,LW,72,10,13,23,-18,44,1.2,5,5,0,1,11,2,0,129,7.8,1111,15:25:00,29,58,91,91,50,668,789,45.8,1.1,482,605,44.3,0.1,6.8,91.5,98.4,36.1,63.9,15:25:00,11:11:00,27,35,202,63.9,0,0,0,0.0
Vladimir Sobotka,2013,26,STL,C,61,9,24,33,14,72,3.6,8,1,0,1,17,6,1,102,8.8,1021,16:45:00,28,110,503,310,61.9,842,639,56.9,1.3,638,449,58.7,2.8,10.1,90.6,100.7,50,50,16:45:00,13:15:00,25,8,225,45.3,1,0,1,0.0
Carl Soderberg,2013,28,BOS,C,73,16,32,48,4,36,5.4,11,5,0,3,21,11,0,129,12.4,1041,14:16:00,36,52,139,189,42.4,820,742,52.5,-3.1,595,568,51.2,-4.1,8.9,92.8,101.7,55.5,44.5,14:16:00,12:27:00,33,14,243,53.1,2,0,2,0.0
Nick Spaling,2013,25,NSH,LW,71,13,19,32,2,14,3.2,9,3,1,1,16,3,0,85,15.3,1137,16:01:00,32,42,88,79,52.7,764,923,45.3,-4,576,676,46,-4,9.6,92.1,101.8,49.9,50.1,16:01:00,13:16:00,30,7,141,60.3,0,0,0,0.0
Jason Spezza,2013,30,OTT,C,75,23,43,66,-26,46,6.4,14,9,0,5,30,13,0,223,10.3,1366,18:13:00,26,17,775,661,54,1141,1065,51.7,-2.1,865,870,49.9,-2.9,9.3,88.5,97.9,55.8,44.2,18:12:00,14:21:00,47,68,392,56.9,13,4,9,30.8
Ryan Spooner,2013,22,BOS,C,23,0,11,11,0,6,0.7,0,0,0,0,5,6,0,42,0,295,12:49:00,6,10,59,86,40.7,235,205,53.4,-4,177,153,53.6,-3.1,7,93.9,100.9,65.9,34.1,12:49:00,10:34:00,8,3,64,65.6,3,0,3,0.0
