Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Nicholas Robertson,2020,19,TOR,LW,6,0,1,1,1,0,0,0,0,0,0,1,0,0,9,0,57,09:26:00,2,3,0,0,,42,40,51.2,-5,29,26,52.7,-2.5,10,94.1,104.1,44,56,09:26:00,08:32:00,1,1,18,50,0.0,0.0,0.0,0.0
Buddy Robinson,2020,29,CGY,RW,9,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,6,0,64,07:08:00,0,14,1,2,33.3,58,46,55.8,2.8,38,35,52.1,-1.2,4.2,95.7,99.8,63.9,36.1,07:08:00,07:08:00,4,2,13,46.2,0.0,0.0,0.0,0.0
Eric Robinson,2020,25,CBJ,LW,56,8,10,18,6,4,1.8,7,0,1,2,10,0,0,75,10.7,694,12:24:00,16,94,3,3,50,539,531,50.4,4.9,407,401,50.4,4.3,8.6,92.6,101.1,47.4,52.6,12:24:00,11:21:00,15,18,137,54.7,0.0,0.0,0.0,0.0
Evan Rodrigues,2020,27,PIT,C,35,7,7,14,-3,6,1.1,5,2,0,1,7,0,0,65,10.8,494,14:06:00,10,21,54,74,42.2,347,345,50.1,-0.7,262,264,49.8,-1.2,8.1,90.8,98.9,54.4,45.6,14:06:00,12:26:00,15,15,110,59.1,0.0,0.0,0.0,0.0
Alexander Romanov,2020,21,MTL,D,54,1,5,6,1,21,1.6,1,0,0,0,4,1,0,71,1.4,932,17:15:00,60,138,0,0,,817,686,54.4,0,568,512,52.6,-1.2,8.7,89.9,98.6,59.3,40.8,17:15:00,15:37:00,8,49,191,37.2,0.0,0.0,0.0,0.0
Kevin Rooney,2020,27,NYR,C,54,8,6,14,0,54,1.1,6,0,2,0,6,0,0,62,12.9,667,12:21:00,35,110,197,241,45,393,505,43.8,-3.4,298,376,44.2,-3.6,8.7,91.7,100.4,40.8,59.2,12:21:00,10:23:00,11,13,91,68.1,0.0,0.0,0.0,0.0
Jack Roslovic,2020,24,CBJ,C,48,12,22,34,-11,14,3,8,4,0,1,16,6,0,85,14.1,811,16:54:00,22,34,232,361,39.1,613,651,48.5,2.7,462,498,48.1,1.3,9.8,89.4,99.1,64.8,35.2,16:54:00,0.625,19,37,130,65.4,1.0,0.0,1.0,0.0
Antoine Roussel,2020,31,VAN,LW,35,1,3,4,4,37,0.1,1,0,0,0,2,0,1,28,3.6,403,11:30:00,18,63,2,2,50,284,301,48.5,1.2,210,216,49.3,1.8,5.8,96,101.8,37.2,62.8,11:30:00,09:27:00,9,14,49,57.1,0.0,0.0,0.0,0.0
Carter Rowney,2020,31,ANA,RW,19,0,6,6,-2,2,0.2,0,0,0,0,6,0,0,10,0,271,14:17:00,21,45,8,6,57.1,152,214,41.5,-10,113,154,42.3,-9.3,8.6,90.3,99,29.5,70.5,14:17:00,11:36:00,8,3,18,55.6,0.0,0.0,0.0,0.0
Matt Roy,2020,25,LAK,D,44,2,8,10,0,8,2.5,2,0,0,0,6,1,1,57,3.5,847,19:15:00,67,61,0,0,,595,710,45.6,-3.5,441,545,44.7,-4.8,8.5,92.9,101.5,48.3,51.7,19:15:00,16:52:00,4,25,146,39,0.0,0.0,0.0,0.0
Nicolas Roy,2020,23,VEG,C,50,6,9,15,9,14,1.4,6,0,0,1,9,0,0,52,11.5,651,13:01:00,23,50,142,175,44.8,552,495,52.7,-1.3,396,356,52.7,-2.2,9.7,92.2,101.9,52,48,13:01:00,11:45:00,26,12,93,55.9,0.0,0.0,0.0,0.0
Chad Ruhwedel,2020,30,PIT,D,17,0,2,2,3,14,0.5,0,0,0,0,2,0,0,16,0,250,14:42:00,13,32,0,0,,185,156,54.3,3.3,135,112,54.7,3.6,9.4,93.1,102.5,46.1,53.9,14:42:00,13:02:00,1,2,43,37.2,0.0,0.0,0.0,0.0
Arttu Ruotsalainen,2020,23,BUF,F,17,5,1,6,-9,8,0.5,5,0,0,0,1,0,0,28,17.9,238,13:59:00,4,16,4,6,40,182,233,43.9,-2,133,197,40.3,-5.7,8,88.7,96.7,43.9,56.1,13:59:00,12:52:00,4,5,46,60.9,0.0,0.0,0.0,0.0
Kris Russell,2020,33,EDM,D,35,0,9,9,0,8,1.6,0,0,0,0,9,0,0,41,0,644,18:24:00,75,41,0,0,,402,500,44.6,-4.5,288,345,45.5,-3.2,8.2,93.1,101.3,41.4,58.6,18:24:00,16:13:00,8,29,88,46.6,0.0,0.0,0.0,0.0
Patrick Russell,2020,28,EDM,RW,8,0,2,2,0,0,0.1,0,0,0,0,2,0,0,12,0,85,10:38:00,0,13,1,3,25,77,64,54.6,-0.8,61,43,58.7,2.8,6.8,90.6,97.4,45.7,54.3,10:38:00,10:36:00,2,3,16,75,0.0,0.0,0.0,0.0
Bryan Rust,2020,28,PIT,RW,56,22,20,42,9,18,4.8,16,6,0,6,15,5,0,154,14.3,1105,19:43:00,30,62,3,3,50,854,771,52.6,3.2,645,597,51.9,2.1,11.9,90.7,102.6,62,38,19:43:00,16:34:00,30,30,258,59.7,0.0,0.0,0.0,0.0
Jan Rutta,2020,30,TBL,D,35,0,8,8,12,22,2.3,0,0,0,0,6,0,2,46,0,561,16:02:00,32,30,0,0,,423,415,50.5,-0.1,322,313,50.7,-0.8,10.6,93.3,103.9,56.1,43.9,16:02:00,14:24:00,1,11,103,44.7,0.0,0.0,0.0,0.0
Adam Ruzicka,2020,21,CGY,C,3,0,1,1,2,4,0.1,0,0,0,0,1,0,0,3,0,32,10:45:00,0,1,14,15,48.3,25,24,51,-7,16,17,48.5,-9,20,100,120,40,60,10:45:00,08:05:00,0,1,8,37.5,0.0,0.0,0.0,0.0
Bobby Ryan,2020,33,DET,LW,33,7,7,14,-14,27,0.9,6,1,0,0,5,2,0,73,9.6,506,15:19:00,17,31,5,11,31.3,333,349,48.8,1.1,253,272,48.2,0.2,8.8,86.1,94.8,61.2,38.8,15:19:00,12:31:00,10,12,119,61.3,0.0,0.0,0.0,0.0
Derek Ryan,2020,34,CGY,C,43,2,11,13,6,16,1,2,0,0,0,11,0,0,37,5.4,511,11:53:00,21,13,153,141,52,422,271,60.9,8,314,196,61.6,9,8.9,91.3,100.2,56.9,43.1,11:53:00,09:42:00,20,16,70,52.9,0.0,0.0,0.0,0.0
Joakim Ryan,2020,27,CAR,D,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,0,43,10:51:00,1,1,0,0,,34,35,49.3,5.1,27,24,52.9,9.7,0,94.1,94.1,42.9,57.1,10:51:00,09:47:00,0,0,4,50,0.0,0.0,0.0,0.0
Drake Rymsha,2020,22,LAK,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,13,13:16:00,0,0,0,0,,6,21,22.2,-11.9,5,16,23.8,-8.4,25,100,125,28.6,71.4,13:16:00,13:16:00,0,0,0,,0.0,0.0,0.0,0.0
Brandon Saad,2020,28,COL,LW,44,15,9,24,1,12,2.9,13,2,0,1,8,1,0,68,22.1,620,14:06:00,10,16,27,35,43.5,576,433,57.1,-1.2,422,326,56.4,-1.8,10.1,88,98.2,59.3,40.7,14:05:00,12:15:00,8,17,129,52.7,0.0,0.0,0.0,0.0
Scott Sabourin,2020,28,TOR,F,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,4,04:29:00,0,3,0,0,,3,1,75,30.3,3,1,75,29.5,,,,0,100,04:29:00,04:29:00,0,0,0,,0.0,0.0,0.0,0.0
Mattias Samuelsson,2020,20,BUF,D,12,0,2,2,-8,4,-0.1,0,0,0,0,2,0,0,10,0,216,18:02:00,10,20,0,0,,144,200,41.9,-4.7,118,163,42,-4.2,6.3,88.7,95,39.1,60.9,18:02:00,16:14:00,2,4,20,50,0.0,0.0,0.0,0.0
Rasmus Sandin,2020,20,TOR,D,9,0,4,4,6,0,0.9,0,0,0,0,4,0,0,9,0,132,14:40:00,7,11,0,0,,96,83,53.6,4.7,77,65,54.2,3.3,14.8,95.7,110.5,56.5,43.5,14:40:00,12:58:00,2,2,14,64.3,0.0,0.0,0.0,0.0
Zach Sanford,2020,26,STL,LW,52,10,6,16,-13,25,0.8,6,3,1,3,5,0,1,67,14.9,774,14:53:00,44,69,28,40,41.2,485,572,45.9,-3.8,355,430,45.2,-4,7,89.2,96.2,46.2,53.8,14:53:00,12:23:00,12,11,125,53.6,0.0,0.0,0.0,0.0
Travis Sanheim,2020,24,PHI,D,55,3,12,15,-22,23,1,3,0,0,1,12,0,0,100,3,1204,21:53:00,73,48,0,0,,963,817,54.1,2.8,724,620,53.9,3.3,7.5,87.2,94.8,46.7,53.3,21:53:00,19:14:00,17,40,196,51,0.0,0.0,0.0,0.0
Steven Santini,2020,25,STL,D,3,0,1,1,1,0,0.2,0,0,0,0,1,0,0,9,0,42,14:00:00,2,12,0,0,,29,35,45.3,4.2,22,27,44.9,1.3,17.6,90.5,108.1,33.3,66.7,14:00:00,13:08:00,1,2,13,69.2,0.0,0.0,0.0,0.0
David Savard,2020,30,TOT,D,54,1,5,6,-27,24,-0.2,1,0,0,1,4,0,1,69,1.4,1072,19:51:00,109,132,0,0,,722,867,45.4,-4,537,636,45.8,-3.9,5.7,89.1,94.8,44.8,55.2,19:51:00,17:46:00,7,24,124,55.6,0.0,0.0,0.0,0.0
David Savard,2020,30,CBJ,D,40,1,5,6,-19,24,0.2,1,0,0,1,4,0,1,48,2.1,786,19:38:00,89,95,0,0,,722,867,45.4,-4,537,636,45.8,-3.9,5.7,89.1,94.8,44.8,55.2,19:51:00,17:46:00,7,24,124,55.6,0.0,0.0,0.0,0.0
David Savard,2020,30,TBL,D,14,0,0,0,-8,0,-0.4,0,0,0,0,0,0,0,21,0,286,20:26:00,20,37,0,0,,722,867,45.4,-4,537,636,45.8,-3.9,5.7,89.1,94.8,44.8,55.2,19:51:00,17:46:00,7,24,124,55.6,0.0,0.0,0.0,0.0
Luca Sbisa,2020,31,NSH,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,11:58:00,2,3,0,0,,5,16,23.8,-25.3,3,7,30,-18.7,0,100,100,25,75,11:58:00,11:12:00,0,0,2,0,0.0,0.0,0.0,0.0
Marco Scandella,2020,30,STL,D,49,3,6,9,14,24,3.1,3,0,0,1,5,0,1,55,5.5,977,19:57:00,64,60,0,0,,629,798,44.1,-5,448,583,43.5,-5.6,11.3,92.9,104.2,43.6,56.4,19:56:00,17:29:00,19,29,113,48.7,0.0,0.0,0.0,0.0
Colton Sceviour,2020,31,PIT,C,46,5,5,10,0,2,0.7,5,0,0,0,5,0,0,53,9.4,441,09:35:00,28,64,5,13,27.8,273,273,50,-0.2,207,209,49.8,-0.8,8.2,90.8,99,35.4,64.6,09:35:00,08:16:00,9,5,76,69.7,0.0,0.0,0.0,0.0
Mark Scheifele,2020,27,WPG,C,56,21,42,63,-4,12,6.5,17,4,0,4,29,13,0,126,16.7,1174,20:58:00,38,31,352,355,49.8,860,839,50.6,3.3,643,644,50,2.4,11.3,89.1,100.4,58,42,20:58:00,17:36:00,48,37,205,61.5,2.0,0.0,2.0,0.0
Brayden Schenn,2020,29,STL,C,56,16,20,36,-2,35,3.3,10,6,0,2,17,3,0,113,14.2,1072,19:09:00,35,119,318,290,52.3,737,821,47.3,-1.4,547,594,47.9,-0.1,11.1,89,100.2,48.4,51.6,19:09:00,15:58:00,24,19,180,62.8,5.0,2.0,3.0,40.0
Luke Schenn,2020,31,TBL,D,38,2,2,4,2,51,1.2,2,0,0,0,2,0,0,43,4.7,409,10:45:00,17,99,0,0,,347,294,54.1,2.4,268,234,53.4,1.9,9,92,101,58.5,41.5,10:45:00,10:24:00,6,10,91,47.3,0.0,0.0,0.0,0.0
Nick Schmaltz,2020,24,ARI,C,52,10,22,32,-1,16,3,7,3,0,1,18,4,0,105,9.5,887,17:03:00,25,15,230,307,42.8,730,644,53.1,6.7,548,489,52.8,6.3,9.9,89.5,99.4,65.3,34.7,17:03:00,14:15:00,26,22,181,58,5.0,3.0,2.0,60.0
Nate Schmidt,2020,29,VAN,D,54,5,10,15,-7,4,2.8,5,0,0,1,9,0,1,76,6.6,1086,20:06:00,72,15,0,0,,771,945,44.9,-2.3,599,689,46.5,-0.3,8.6,91.3,99.9,34.9,65.1,20:06:00,17:11:00,18,68,159,47.8,0.0,0.0,0.0,0.0
Justin Schultz,2020,30,WSH,D,46,3,24,27,12,10,4.5,3,0,0,1,16,8,0,67,4.5,875,19:01:00,49,28,0,0,,671,698,49,-1,502,537,48.3,-1.3,12.6,92.4,105,58.5,41.5,19:01:00,17:16:00,12,25,130,51.5,0.0,0.0,0.0,0.0
Jaden Schwartz,2020,28,STL,C,40,8,13,21,2,20,1.8,7,1,0,1,11,2,0,70,11.4,708,17:42:00,26,40,7,6,53.8,519,517,50.1,3.2,372,373,49.9,2.8,10.6,89.7,100.3,45.5,54.5,17:42:00,14:52:00,18,15,124,57.3,0.0,0.0,0.0,0.0
Tyler Seguin,2020,29,DAL,C,3,2,0,2,0,0,0.3,2,0,0,0,0,0,0,8,25,51,17:04:00,1,8,19,16,54.3,33,36,47.8,-2.7,26,29,47.3,0.4,8,91.7,99.7,55.3,44.7,17:04:00,15:02:00,1,1,12,66.7,0.0,0.0,0.0,0.0
Andrej Sekera,2020,34,DAL,D,46,3,2,5,12,4,2.6,3,0,0,0,2,0,0,33,9.1,719,15:38:00,62,47,0,0,,468,443,51.4,-1.2,336,330,50.5,-2,11.9,92.2,104.1,50.7,49.3,15:38:00,12:56:00,8,20,76,43.4,0.0,0.0,0.0,0.0
Zachary Senyshyn,2020,23,BOS,RW,8,0,0,0,-1,2,-0.2,0,0,0,0,0,0,0,10,0,81,10:07:00,1,11,0,3,0,59,78,43.1,-8.8,45,57,44.1,-9.4,0,97.5,97.5,68.4,31.6,10:07:00,10:02:00,2,1,14,71.4,0.0,0.0,0.0,0.0
Mikhail Sergachev,2020,22,TBL,D,56,4,26,30,5,30,5.1,4,0,0,1,18,8,0,108,3.7,1230,21:58:00,73,66,0,0,,848,835,50.4,-2.5,646,652,49.8,-3.5,9.7,91.9,101.6,55.9,44.1,21:58:00,18:09:00,12,34,218,49.5,1.0,0.0,1.0,0.0
Damon Severson,2020,26,NJD,D,56,3,18,21,-8,29,2.8,3,0,0,0,13,4,1,91,3.3,1259,22:29:00,50,57,0,0,,955,845,53.1,3.8,712,674,51.4,2.7,7.3,91.5,98.9,48.7,51.3,22:29:00,18:34:00,23,52,195,46.7,0.0,0.0,0.0,0.0
Michael Sgarbossa,2020,28,WSH,C,5,0,2,2,2,0,0.2,0,0,0,0,2,0,0,4,0,49,09:48:00,2,1,10,19,34.5,38,50,43.2,-3.6,27,39,40.9,-5.9,19,94.1,113.2,63.6,36.4,09:48:00,08:17:00,4,0,5,80,0.0,0.0,0.0,0.0
Yegor Sharangovich,2020,22,NJD,C,54,16,14,30,-4,4,3,13,2,1,3,14,0,0,114,14,908,16:48:00,20,20,26,66,28.3,682,640,51.6,1.4,506,504,50.1,0.6,10.8,89.3,100.1,54.6,45.4,16:48:00,14:01:00,38,37,212,53.8,1.0,1.0,0.0,100.0
Kevin Shattenkirk,2020,32,ANA,D,55,2,13,15,-8,28,2.6,1,1,0,0,9,4,0,93,2.2,1166,21:12:00,58,57,0,0,,932,847,52.4,5.4,688,635,52,6,7.3,90.3,97.6,54.3,45.7,21:12:00,18:23:00,14,27,187,49.7,1.0,0.0,1.0,0.0
Andrew Shaw,2020,29,CHI,C,14,2,2,4,-5,6,0.1,0,2,0,0,0,2,0,25,8,212,15:07:00,4,20,30,26,53.6,106,122,46.5,-0.8,74,97,43.3,-5,1.8,92.5,94.3,47.5,52.5,15:07:00,10:32:00,3,3,39,64.1,0.0,0.0,0.0,0.0
Riley Sheahan,2020,29,BUF,C,53,4,9,13,-8,8,0.5,3,0,1,0,9,0,0,44,9.1,705,13:18:00,15,17,256,247,50.9,441,547,44.6,-2.6,351,433,44.8,-2,8.3,90.3,98.6,37.9,62.1,13:18:00,10:52:00,11,9,69,63.8,0.0,0.0,0.0,0.0
Conor Sheary,2020,28,WSH,LW,53,14,8,22,-1,14,2.5,13,1,0,1,6,2,0,88,15.9,727,13:43:00,20,24,3,7,30,617,538,53.4,4.2,469,404,53.7,4.7,8.5,90.5,99,55,45,13:43:00,12:39:00,25,8,144,61.1,0.0,0.0,0.0,0.0
Kiefer Sherwood,2020,25,COL,RW,16,0,3,3,2,0,0.1,0,0,0,0,3,0,0,18,0,141,08:48:00,6,40,1,1,50,157,80,66.2,6.2,108,54,66.7,7,7.2,90.2,97.5,50.8,49.2,08:48:00,08:36:00,3,2,40,45,0.0,0.0,0.0,0.0
Kole Sherwood,2020,24,CBJ,RW,6,0,1,1,-2,7,-0.1,0,0,0,0,1,0,0,7,0,62,10:21:00,0,22,0,0,,46,42,52.3,4.4,35,33,51.5,4.2,3.8,88,91.8,30,70,10:21:00,10:18:00,1,0,7,100,0.0,0.0,0.0,0.0
Devin Shore,2020,26,EDM,C,38,5,4,9,-4,6,0.6,4,0,1,1,4,0,0,27,18.5,415,10:55:00,26,73,57,51,52.8,234,369,38.8,-10.8,175,261,40.1,-9.3,9.3,92.3,101.6,30.4,69.6,10:55:00,09:43:00,15,8,40,67.5,0.0,0.0,0.0,0.0
Drew Shore,2020,30,CAR,C,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0,34,08:30:00,0,2,3,12,20,19,33,36.5,-14.8,11,28,28.2,-22.5,0,95.2,95.2,66.7,33.3,08:30:00,08:27:00,1,0,4,75,0.0,0.0,0.0,0.0
Jonas Siegenthaler,2020,23,TOT,D,15,0,0,0,-9,4,-0.5,0,0,0,0,0,0,0,7,0,234,15:37:00,17,20,0,0,,171,179,48.9,0.3,130,126,50.8,4.3,4.3,85.3,89.5,42.4,57.6,15:37:00,13:29:00,3,10,29,24.1,0.0,0.0,0.0,0.0
Jonas Siegenthaler,2020,23,NJD,D,8,0,0,0,-6,2,-0.4,0,0,0,0,0,0,0,4,0,141,17:34:00,7,14,0,0,,171,179,48.9,0.3,130,126,50.8,4.3,4.3,85.3,89.5,42.4,57.6,15:37:00,13:29:00,3,10,29,24.1,0.0,0.0,0.0,0.0
Jonas Siegenthaler,2020,23,WSH,D,7,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,3,0,94,13:23:00,10,6,0,0,,171,179,48.9,0.3,130,126,50.8,4.3,4.3,85.3,89.5,42.4,57.6,15:37:00,13:29:00,3,10,29,24.1,0.0,0.0,0.0,0.0
Dylan Sikura,2020,25,VEG,C,6,2,0,2,0,0,0.3,2,0,0,0,0,0,0,8,25,61,10:15:00,1,3,0,0,,42,52,44.7,-8.8,31,36,46.3,-7.4,8.7,90.9,99.6,69,31,10:15:00,10:12:00,5,0,11,72.7,0.0,0.0,0.0,0.0
Jakob Silfverberg,2020,30,ANA,LW,47,8,8,16,-17,18,0.7,5,2,1,0,7,1,0,91,8.8,796,16:57:00,26,19,9,13,40.9,532,505,51.3,3.9,386,384,50.1,3.2,6.3,89,95.4,50.3,49.7,16:57:00,13:03:00,25,16,172,52.9,0.0,0.0,0.0,0.0
Radim Simek,2020,28,SJS,D,40,2,4,6,-9,15,0.7,2,0,0,0,4,0,0,26,7.7,568,14:13:00,49,76,0,0,,445,464,49,-0.2,347,337,50.7,2,7.6,89,96.6,48.2,51.8,14:13:00,12:47:00,7,13,50,52,0.0,0.0,0.0,0.0
Wayne Simmonds,2020,32,TOR,RW,38,7,2,9,-3,45,0.6,4,3,0,0,2,0,0,62,11.3,455,11:59:00,15,64,6,6,50,345,329,51.2,-1.1,264,234,53,0.3,4.7,94.1,98.8,49.7,50.3,11:59:00,10:11:00,13,19,105,59,0.0,0.0,0.0,0.0
Dominik Simon,2020,26,CGY,C,11,0,0,0,0,0,-0.2,0,0,0,0,0,0,0,4,0,106,09:36:00,4,12,3,7,30,86,90,48.9,-6.9,65,68,48.9,-5.2,8.7,93.8,102.4,58.5,41.5,09:36:00,09:25:00,0,4,11,36.4,0.0,0.0,0.0,0.0
Colton Sissons,2020,27,NSH,C,54,8,7,15,2,18,1.3,7,0,1,0,6,0,1,58,13.8,775,14:21:00,27,74,319,272,54,468,544,46.2,-4.5,365,408,47.2,-4.1,8.8,92,100.8,28.5,71.5,14:21:00,11:50:00,15,9,96,60.4,0.0,0.0,0.0,0.0
Jeff Skinner,2020,28,BUF,LW,53,7,7,14,-11,14,0.7,6,1,0,0,7,0,0,111,6.3,770,14:31:00,12,20,28,32,46.7,575,598,49,2.9,446,474,48.5,2.8,6.8,91.1,97.9,51.7,48.3,14:28:00,13:13:00,30,30,189,58.7,0.0,0.0,0.0,0.0
Brady Skjei,2020,26,CAR,D,52,3,7,10,6,30,2.9,3,0,0,1,6,0,1,104,2.9,1078,20:44:00,62,66,0,0,,815,743,52.3,-2.9,620,572,52,-2.6,7.1,93.3,100.4,46,54,20:44:00,17:58:00,21,42,179,58.1,0.0,0.0,0.0,0.0
Jaccob Slavin,2020,26,CAR,D,52,3,12,15,22,2,4.8,3,0,0,0,10,1,1,101,3,1195,22:59:00,87,35,0,0,,1042,892,53.9,0.3,791,686,53.6,0.4,10.5,91.3,101.8,48.3,51.7,22:59:00,20:05:00,24,30,215,47,1.0,0.0,1.0,0.0
Brendan Smith,2020,31,NYR,D,48,5,5,10,3,73,2.3,5,0,0,0,5,0,0,58,8.6,789,16:26:00,41,84,0,0,,561,661,45.9,-2.1,433,503,46.3,-2.1,12.6,89.9,102.5,50.9,49.1,16:26:00,14:56:00,7,26,114,50.9,0.0,0.0,0.0,0.0
C.J. Smith,2020,26,BUF,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,07:57:00,0,3,0,0,,1,5,16.7,-39.1,1,5,16.7,-40.3,0,100,100,33.3,66.7,07:57:00,07:57:00,0,0,0,,0.0,0.0,0.0,0.0
Cole Smith,2020,25,NSH,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,05:57:00,0,0,0,0,,4,13,23.5,-33.8,2,8,20,-41.9,0,100,100,0,100,05:57:00,05:57:00,0,0,1,100,0.0,0.0,0.0,0.0
Craig Smith,2020,31,BOS,C,54,13,19,32,21,18,4.2,9,4,0,4,17,2,0,132,9.8,803,14:53:00,8,66,10,13,43.5,730,544,57.3,3.8,563,423,57.1,2.1,9.6,94.4,104,60.3,39.7,14:53:00,13:20:00,24,16,236,55.9,1.0,0.0,1.0,0.0
Gemel Smith,2020,26,TBL,C,5,0,3,3,3,11,0.3,0,0,0,0,3,0,0,0,,50,10:03:00,1,6,17,23,42.5,33,48,40.7,-11.9,24,42,36.4,-18.5,21.1,92.6,113.6,59.3,40.7,10:03:00,09:48:00,1,1,1,0,0.0,0.0,0.0,0.0
Givani Smith,2020,22,DET,RW,16,1,3,4,-5,21,0.1,1,0,0,1,3,0,0,20,5,169,10:35:00,4,28,0,0,,112,143,43.9,-3.7,90,108,45.5,-0.7,6.1,88.2,94.3,55,45,10:35:00,09:49:00,1,5,27,74.1,0.0,0.0,0.0,0.0
Reilly Smith,2020,29,VEG,RW,53,14,11,25,10,18,2.7,8,4,2,1,10,1,0,124,11.3,947,17:52:00,20,46,0,4,0,754,608,55.4,2.4,530,453,53.9,0.3,8.9,92.3,101.2,56.8,43.2,17:52:00,13:50:00,21,20,211,58.8,0.0,0.0,0.0,0.0
Ty Smith,2020,20,NJD,D,48,2,21,23,-9,22,2.6,1,1,0,0,15,6,0,69,2.9,966,20:07:00,35,32,0,0,,793,651,54.9,5.1,584,539,52,2.8,9.1,89.2,98.3,57.1,42.9,20:07:00,17:25:00,8,30,177,39,0.0,0.0,0.0,0.0
Carl Soderberg,2020,35,TOT,C,45,7,10,17,-5,18,1.2,3,4,0,1,8,1,1,61,11.5,649,14:25:00,36,66,201,190,51.4,369,462,44.4,-5.5,272,344,44.2,-4.7,8.3,91.8,100.2,42.3,57.7,14:22:00,11:19:00,10,16,87,70.1,0.0,0.0,0.0,0.0
Carl Soderberg,2020,35,CHI,C,34,7,8,15,-5,14,1.3,3,4,0,1,6,1,1,41,17.1,511,15:02:00,27,46,194,183,51.5,369,462,44.4,-5.5,272,344,44.2,-4.7,8.3,91.8,100.2,42.3,57.7,14:22:00,11:19:00,10,16,87,70.1,0.0,0.0,0.0,0.0
Carl Soderberg,2020,35,COL,C,11,0,2,2,0,4,0,0,0,0,0,2,0,0,20,0,138,12:31:00,9,20,7,7,50,369,462,44.4,-5.5,272,344,44.2,-4.7,8.3,91.8,100.2,42.3,57.7,14:22:00,11:19:00,10,16,87,70.1,0.0,0.0,0.0,0.0
Victor Soderstrom,2020,19,ARI,D,4,1,1,2,4,0,0.7,1,0,0,0,1,0,0,6,16.7,65,16:19:00,0,4,0,0,,54,49,52.4,11,40,41,49.4,9.3,11.4,100,111.4,80.6,19.4,16:19:00,14:40:00,1,1,14,42.9,0.0,0.0,0.0,0.0
Marcus Sorensen,2020,28,SJS,RW,29,1,4,5,-5,16,-0.1,1,0,0,0,4,0,0,26,3.8,351,12:05:00,11,22,3,4,42.9,248,303,45,-6.3,196,230,46,-4.9,7.9,89.3,97.2,55.4,44.6,12:05:00,10:30:00,11,9,50,52,0.0,0.0,0.0,0.0
Carson Soucy,2020,26,MIN,D,50,1,16,17,22,51,4,1,0,0,1,16,0,0,47,2.1,764,15:17:00,49,62,0,0,,508,697,42.2,-5.8,403,508,44.2,-4.4,14.4,94.4,108.8,34.5,65.5,15:17:00,14:11:00,12,18,84,56,0.0,0.0,0.0,0.0
Jason Spezza,2020,37,TOR,C,54,10,20,30,3,6,3,9,1,0,2,16,4,0,81,12.3,596,11:02:00,10,26,275,208,56.9,418,399,51.2,-0.2,322,302,51.6,-0.7,11.4,90.4,101.8,59.7,40.3,11:02:00,08:52:00,15,28,138,58.7,1.0,1.0,0.0,100.0
Daniel Sprong,2020,23,WSH,RW,42,13,7,20,7,12,2.9,13,0,0,3,7,0,0,74,17.6,490,11:40:00,1,28,4,4,50,400,409,49.4,-0.2,306,332,48,-1.8,13.8,90,103.9,69.7,30.3,11:40:00,11:01:00,11,13,127,58.3,0.0,0.0,0.0,0.0
Jared Spurgeon,2020,31,MIN,D,54,7,18,25,-2,6,3.9,4,3,0,0,12,6,0,94,7.4,1193,22:05:00,102,52,0,0,,796,887,47.3,1.5,592,647,47.8,0.6,10.3,90.3,100.6,49,51,22:05:00,17:14:00,17,11,192,49,0.0,0.0,0.0,0.0
Eric Staal,2020,36,TOT,C,53,5,8,13,-30,10,-0.5,4,1,0,1,6,2,0,82,6.1,780,14:43:00,15,23,268,279,49,637,616,50.8,1.2,476,473,50.2,1.1,3.1,88.4,91.4,52.4,47.6,14:43:00,13:20:00,17,24,145,56.6,0.0,0.0,0.0,0.0
Eric Staal,2020,36,BUF,C,32,3,7,10,-20,8,-0.1,2,1,0,0,5,2,0,59,5.1,498,15:34:00,8,14,169,183,48,637,616,50.8,1.2,476,473,50.2,1.1,3.1,88.4,91.4,52.4,47.6,14:43:00,13:20:00,17,24,145,56.6,0.0,0.0,0.0,0.0
Eric Staal,2020,36,MTL,C,21,2,1,3,-10,2,-0.3,2,0,0,1,1,0,0,23,8.7,282,13:27:00,7,9,99,96,50.8,637,616,50.8,1.2,476,473,50.2,1.1,3.1,88.4,91.4,52.4,47.6,14:43:00,13:20:00,17,24,145,56.6,0.0,0.0,0.0,0.0
