Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Brian Lee,2011,24,TOT,D,55,1,15,16,-8,35,1.5,1,0,0,0,15,0,0,32,3.1,854,15:32:00,62,127,0,0,,616,700,46.8,-3.3,454,530,46.1,-3.4,8.8,91.5,100.3,50.8,49.2,15:32:00,13:47:00,9,25,87,36.8,0,0,0,0.0
Brian Lee,2011,24,OTT,D,35,1,7,8,-2,27,1,1,0,0,0,7,0,0,15,6.7,513,14:39:00,41,73,0,0,,616,700,46.8,-3.3,454,530,46.1,-3.4,8.8,91.5,100.3,50.8,49.2,15:32:00,13:47:00,9,25,87,36.8,0,0,0,0.0
Brian Lee,2011,24,TBL,D,20,0,8,8,-6,8,0.5,0,0,0,0,8,0,0,17,0,342,17:05:00,21,54,0,0,,616,700,46.8,-3.3,454,530,46.1,-3.4,8.8,91.5,100.3,50.8,49.2,15:32:00,13:47:00,9,25,87,36.8,0,0,0,0.0
David Legwand,2011,31,NSH,C,78,19,34,53,3,26,5.7,14,5,0,2,19,14,1,140,13.6,1445,18:31:00,29,31,512,597,46.2,1064,1058,50.1,3.4,812,793,50.6,3.3,8.7,91.3,100,45.6,54.4,18:31:00,14:56:00,46,43,220,63.6,4,2,2,50.0
Ville Leino,2011,28,BUF,LW,71,8,17,25,-2,16,1.6,7,1,0,1,17,0,0,78,10.3,1131,15:55:00,28,41,95,135,41.3,990,933,51.5,1,715,728,49.5,-1.1,7.3,92.4,99.7,54.1,45.9,15:55:00,14:48:00,30,24,165,47.3,1,0,1,0.0
Jordan Leopold,2011,31,BUF,D,79,10,14,24,4,28,6,9,1,0,0,10,4,0,110,9.1,1767,22:22:00,128,54,0,0,,1266,1378,47.9,-3.1,939,1047,47.3,-3.8,9.1,92.3,101.5,52.5,47.5,22:22:00,18:02:00,14,40,222,49.5,0,0,0,0.0
Sami Lepisto,2011,27,CHI,D,26,1,2,3,3,4,0.8,1,0,0,0,2,0,0,19,5.3,275,10:34:00,9,24,0,0,,245,239,50.6,-1.5,175,186,48.5,-4.8,8.5,93.6,102.1,62.3,37.7,10:34:00,10:20:00,8,8,39,48.7,0,0,0,0.0
Kris Letang,2011,24,PIT,D,51,10,32,42,21,34,8.1,5,4,1,3,20,11,1,142,7,1267,1900-01-01 00:50:00,86,83,0,0,,1041,844,55.2,2.7,775,630,55.2,1.3,11.4,90.9,102.3,51.9,48.1,1900-01-01 00:48:00,19:03:00,28,34,264,53.8,9,2,7,22.2
Mark Letestu,2011,26,TOT,C,62,11,14,25,-9,8,2,7,4,0,0,10,4,0,114,9.6,970,15:39:00,19,60,375,347,51.9,684,655,51.1,3.2,518,514,50.2,3.2,8.3,90.3,98.6,47.2,52.8,15:39:00,12:14:00,32,8,188,60.6,6,2,4,33.3
Mark Letestu,2011,26,CBJ,C,51,11,13,24,-3,6,2.4,7,4,0,0,9,4,0,105,10.5,829,16:15:00,18,53,302,288,51.2,684,655,51.1,3.2,518,514,50.2,3.2,8.3,90.3,98.6,47.2,52.8,15:39:00,12:14:00,32,8,188,60.6,6,2,4,33.3
Mark Letestu,2011,26,PIT,C,11,0,1,1,-6,2,-0.4,0,0,0,0,1,0,0,9,0,141,12:50:00,1,7,73,59,55.3,684,655,51.1,3.2,518,514,50.2,3.2,8.3,90.3,98.6,47.2,52.8,15:39:00,12:14:00,32,8,188,60.6,6,2,4,33.3
Pierre-Luc Letourneau-Leblond,2011,26,CGY,RW,3,0,0,0,1,10,0,0,0,0,0,0,0,0,3,0,15,04:51:00,0,2,0,0,,12,14,46.2,-18.5,10,11,47.6,-15.4,12.5,100,112.5,66.7,33.3,04:51:00,04:48:00,0,1,4,75,0,0,0,0.0
Trevor Lewis,2011,25,LAK,C,72,3,4,7,-3,26,-0.3,3,0,0,1,4,0,0,103,2.9,953,13:14:00,25,114,87,111,43.9,683,617,52.5,-4.5,511,483,51.4,-5,4.2,94.3,98.4,51.2,48.8,13:03:00,11:07:00,25,20,180,55.6,1,0,1,0.0
Nicklas Lidstrom*,2011,41,DET,D,70,11,23,34,21,28,7.9,7,4,0,0,10,13,0,148,7.4,1664,23:46:00,79,41,0,0,,1338,1022,56.7,2.3,1047,794,56.9,2.2,8.5,92.9,101.4,57,43,23:46:00,18:23:00,27,23,311,47.6,0,0,0,0.0
John-Michael Liles,2011,31,TOR,D,66,7,20,27,-14,20,3.7,3,4,0,0,11,9,0,106,6.6,1409,21:21:00,111,68,0,0,,1058,1090,49.3,-1.1,775,795,49.4,0.4,7.8,89.6,97.5,52.1,47.9,21:21:00,17:35:00,16,51,238,44.5,0,0,0,0.0
Andreas Lilja,2011,36,PHI,D,46,0,6,6,9,34,1.7,0,0,0,0,6,0,0,35,0,630,13:41:00,72,61,0,0,,514,594,46.4,-8.6,397,433,47.8,-6.9,7.7,95.8,103.4,48,52,13:41:00,12:45:00,8,17,55,63.6,0,0,0,0.0
Joakim Lindstrom,2011,28,COL,LW,16,2,3,5,-9,0,0.1,1,1,0,0,3,0,0,22,9.1,223,13:55:00,6,1,2,3,40,160,182,46.8,-9.8,114,135,45.8,-8.6,6.7,86.7,93.4,65,35,13:55:00,11:38:00,9,2,49,44.9,1,1,0,100.0
Bryan Little,2011,24,WPG,C,74,24,22,46,-11,26,4.6,18,6,0,6,14,7,1,162,14.8,1496,20:13:00,13,44,733,746,49.6,1238,1028,54.6,4.8,925,807,53.4,2,8.2,89.4,97.6,53.3,46.7,20:13:00,15:52:00,44,21,291,55.7,5,2,3,40.0
Andrei Loktionov,2011,21,LAK,C,39,3,4,7,-4,2,0.3,2,1,0,0,4,0,0,60,5,489,12:32:00,6,6,64,85,43,436,371,54,-1,320,299,51.7,-2.2,4.4,92.8,97.3,60.5,39.5,12:07:00,11:23:00,14,22,110,53.6,0,0,0,0.0
Matthew Lombardi,2011,29,TOR,C,62,8,10,18,-19,10,0.5,7,0,1,2,10,0,0,101,7.9,841,13:34:00,34,58,151,155,49.3,631,731,46.3,-3.4,460,545,45.8,-2.4,7.4,88.9,96.3,51.9,48.1,13:34:00,11:53:00,16,16,153,66,0,0,0,0.0
Ben Lovejoy,2011,27,PIT,D,34,1,4,5,3,13,1.1,1,0,0,0,4,0,0,48,2.1,451,13:15:00,37,30,0,0,,431,362,54.4,-0.5,332,266,55.5,0.6,6.1,93.8,99.9,58.1,41.9,13:15:00,12:40:00,1,8,100,48,0,0,0,0.0
Milan Lucic,2011,23,BOS,LW,81,26,35,61,7,135,7.5,19,7,0,1,31,4,0,149,17.4,1379,17:02:00,26,201,14,16,46.7,1296,1017,56,1.1,916,772,54.3,-0.7,9.9,89.8,99.7,56.2,43.8,17:02:00,14:47:00,25,46,275,54.2,0,0,0,0.0
Mike Lundin,2011,27,MIN,D,17,0,2,2,-1,4,0.7,0,0,0,0,2,0,0,9,0,344,20:12:00,35,3,0,0,,226,323,41.2,-6.7,179,216,45.3,-1.5,7.6,92.6,100.2,36.4,63.6,20:12:00,17:07:00,0,4,26,34.6,0,0,0,0.0
Joffrey Lupul,2011,28,TOR,C,66,25,42,67,1,48,8.1,17,8,0,3,29,13,0,191,13.1,1228,18:37:00,25,110,21,37,36.2,1058,1098,49.1,-1.4,754,825,47.8,-3,11.4,89.5,100.8,55.7,44.3,18:37:00,15:19:00,26,41,342,55.8,3,2,1,66.7
Toni Lydman,2011,34,ANA,D,74,0,13,13,0,46,3,0,0,0,0,12,0,1,46,0,1399,18:54:00,152,134,0,0,,936,1126,45.4,-6.1,701,815,46.2,-4.8,9.5,91.6,101,44.3,55.7,18:39:00,15:28:00,13,33,125,36.8,0,0,0,0.0
Clarke MacArthur,2011,26,TOR,LW,73,20,23,43,3,37,5.1,17,3,0,4,17,6,0,148,13.5,1157,15:51:00,21,60,5,6,45.5,999,939,51.5,2.2,683,700,49.4,-0.1,9.7,91.4,101.2,53,47,15:51:00,13:50:00,17,34,280,52.9,0,0,0,0.0
Lane MacDermid,2011,22,BOS,D,5,0,0,0,-2,5,-0.2,0,0,0,0,0,0,0,6,0,45,08:54:00,3,10,0,0,,33,35,48.5,-13.5,23,28,45.1,-14.5,5.3,85,90.3,66.7,33.3,08:54:00,08:46:00,1,0,6,100,0,0,0,0.0
Andrew MacDonald,2011,25,NYI,D,75,5,14,19,-5,26,4.6,4,1,0,0,13,1,0,71,7,1753,23:22:00,185,48,0,0,,1287,1448,47.1,-1.8,937,1005,48.2,-1.3,7.7,91.5,99.3,47.4,52.6,23:22:00,19:49:00,50,56,202,35.1,0,0,0,0.0
Maxime Macenauer,2011,23,ANA,C,29,1,3,4,-4,18,-0.1,1,0,0,1,3,0,0,14,7.1,314,10:49:00,4,17,110,111,49.8,164,220,42.7,-8,124,168,42.5,-8,6.3,92.2,98.6,46.7,53.3,10:32:00,07:32:00,13,12,22,63.6,0,0,0,0.0
Spencer Machacek,2011,23,WPG,RW,13,2,7,9,8,7,1.4,2,0,0,0,7,0,0,12,16.7,98,07:30:00,1,24,1,0,100,75,84,47.2,-7.6,55,64,46.2,-7.9,27,95.5,122.5,59.1,40.9,07:30:00,07:28:00,4,1,24,50,0,0,0,0.0
Steve MacIntyre,2011,31,PIT,LW,12,0,0,0,0,6,-0.1,0,0,0,0,0,0,0,0,,38,03:11:00,0,5,0,0,,28,31,47.5,-9.4,21,26,44.7,-14.2,0,100,100,55.2,44.8,03:11:00,03:10:00,0,0,3,0,0,0,0,0.0
Derek MacKenzie,2011,30,CBJ,C,66,7,7,14,4,40,1.4,4,1,2,2,6,0,1,61,11.5,693,10:30:00,19,189,234,195,54.5,400,466,46.2,-4.9,290,348,45.5,-5.2,7.1,94.2,101.3,45.3,54.7,10:30:00,08:40:00,26,10,94,64.9,0,0,0,0.0
Brett Maclean,2011,23,WPG,LW,5,0,2,2,1,2,0.2,0,0,0,0,1,1,0,6,0,42,08:29:00,1,3,0,0,,46,40,53.5,-3.4,42,31,57.5,0.4,9.7,90.9,100.6,55.6,44.4,08:29:00,07:57:00,2,0,9,66.7,0,0,0,0.0
John Madden,2011,38,FLA,C,31,3,0,3,-4,4,-0.1,3,0,0,1,0,0,0,33,9.1,371,11:59:00,12,23,155,158,49.5,226,318,41.5,-9.3,164,239,40.7,-10.2,3.3,95.8,99.1,41.5,58.5,11:59:00,10:47:00,19,4,50,66,2,0,2,0.0
Manny Malhotra,2011,31,VAN,C,78,7,11,18,-11,14,0.5,7,0,0,2,11,0,0,60,11.7,963,12:21:00,45,44,536,380,58.5,515,784,39.6,-16.9,366,588,38.4,-17.2,9,91.2,100.2,12.9,87.1,12:21:00,09:51:00,22,22,104,57.7,0,0,0,0.0
Evgeni Malkin,2011,25,PIT,C,75,50,59,109,18,70,15.7,38,12,0,9,37,22,0,339,14.7,1577,21:01:00,41,29,575,635,47.5,1431,1049,57.7,4.5,1072,763,58.4,4.7,10.5,89.5,100,65.8,34.2,21:00:00,16:35:00,52,73,583,58.1,11,8,3,72.7
Brad Malone,2011,22,COL,C,9,0,2,2,1,0,0.1,0,0,0,0,2,0,0,6,0,90,10:03:00,1,13,1,7,12.5,61,62,49.6,0,48,46,51.1,3.7,5.6,96.7,102.2,35.4,64.6,10:03:00,0.4166666666666667,7,1,12,50,0,0,0,0.0
Ryan Malone,2011,32,TBL,LW,68,20,28,48,-11,82,4.9,14,5,1,2,18,10,0,144,13.9,1203,17:41:00,36,142,29,50,36.7,849,950,47.2,-0.8,617,686,47.4,-1.8,10.5,89.3,99.8,49.1,50.9,17:39:00,14:08:00,37,30,212,67.9,3,0,3,0.0
Mark Mancari,2011,26,VAN,RW,6,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,5,0,50,08:19:00,0,5,0,2,0,40,39,50.6,-3,25,31,44.6,-6.2,0,100,100,32.1,67.9,08:19:00,08:19:00,1,1,10,50,0,0,0,0.0
Brandon Manning,2011,21,PHI,D,4,0,0,0,1,0,0.1,0,0,0,0,0,0,0,6,0,55,13:44:00,2,6,0,0,,50,44,53.2,17.3,43,31,58.1,21.2,6.3,95.5,101.7,60.7,39.3,13:44:00,13:43:00,2,1,7,85.7,0,0,0,0.0
Brad Marchand,2011,23,BOS,C,76,28,27,55,31,87,8.1,22,5,1,3,24,1,2,167,16.8,1339,17:37:00,21,72,5,4,55.6,1229,858,58.9,5.1,899,643,58.3,5.6,9.8,92.7,102.4,53.1,46.9,17:37:00,14:03:00,40,41,274,60.9,0,0,0,0.0
Andrei Markov,2011,33,MTL,D,13,0,3,3,-4,4,0.3,0,0,0,0,1,2,0,17,0,234,18:00:00,7,7,0,0,,176,168,51.2,6.2,122,140,46.6,0.3,6.7,90.4,97.1,56.1,43.9,18:00:00,13:47:00,2,1,38,44.7,2,0,2,0.0
Patrick Marleau,2011,32,SJS,C,82,30,34,64,10,26,8,20,10,0,8,19,15,0,251,12,1679,20:29:00,33,84,243,224,52,1397,1176,54.3,1.9,1054,850,55.4,1.5,8.3,91.4,99.7,53.9,46.1,20:29:00,15:46:00,38,45,418,60,1,0,1,0.0
Pat Maroon,2011,23,ANA,LW,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,25,12:33:00,1,4,0,0,,17,23,42.5,,7,20,25.9,,0,100,100,54.5,45.5,12:33:00,12:33:00,1,0,2,50,0,0,0,0.0
Kevin Marshall,2011,22,PHI,D,10,0,0,0,-1,8,-0.1,0,0,0,0,0,0,0,6,0,88,08:46:00,4,8,0,0,,80,94,46,-5.4,56,71,44.1,-5.1,10.9,88,98.9,61.9,38.1,08:46:00,08:40:00,2,1,11,54.5,0,0,0,0.0
Matt Martin,2011,22,NYI,LW,80,7,7,14,-17,121,0.1,7,0,0,1,5,0,2,130,5.4,973,12:09:00,41,374,10,13,43.5,675,794,45.9,-3.5,517,551,48.4,-1.8,3.5,92.3,95.8,43.6,56.4,12:09:00,10:30:00,36,21,210,61.9,0,0,0,0.0
Paul Martin,2011,30,PIT,D,73,2,25,27,9,18,4.6,2,0,0,0,20,4,1,93,2.2,1679,23:00:00,117,24,0,0,,1441,1141,55.8,1.4,1089,850,56.2,1.2,8.5,89.8,98.3,53.9,46.1,0.9583333333333334,18:33:00,27,37,200,46.5,0,0,0,0.0
Radek Martinek,2011,35,CBJ,D,7,1,0,1,-3,0,0.1,1,0,0,0,0,0,0,10,10,136,19:26:00,7,5,0,0,,95,108,46.8,-8.5,69,86,44.5,-11.5,10.9,85.7,96.6,32.4,67.6,19:26:00,16:12:00,3,4,18,55.6,0,0,0,0.0
Alec Martinez,2011,24,LAK,D,51,6,6,12,-1,8,3.2,3,3,0,0,2,4,0,78,7.7,751,14:43:00,48,51,0,1,0,705,447,61.2,6.1,508,331,60.5,5.4,5.1,90.7,95.8,56.1,43.9,14:43:00,12:49:00,1,11,166,47,0,0,0,0.0
Jon Matsumoto,2011,25,FLA,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,05:04:00,0,0,1,0,100,10,2,83.3,21,5,1,83.3,22.8,0,,,100,0,05:04:00,04:49:00,0,0,0,,0,0,0,0.0
Shawn Matthias,2011,23,FLA,C,79,10,14,24,-2,49,2,9,1,0,1,13,1,0,133,7.5,1091,13:49:00,38,60,295,302,49.4,830,868,48.9,-1.8,607,658,48,-3.9,6.8,93.3,100.1,49.1,50.9,13:49:00,12:06:00,25,13,202,65.8,1,0,1,0.0
Ben Maxwell,2011,23,TOT,C,15,1,5,6,4,2,0.8,1,0,0,0,5,0,0,10,10,101,06:44:00,6,11,26,33,44.1,75,89,45.7,-9.6,55,72,43.3,-11.4,13.3,95.3,108.7,65.7,34.3,06:44:00,06:20:00,0,1,15,66.7,0,0,0,0.0
Ben Maxwell,2011,23,WPG,C,9,1,4,5,3,0,0.7,1,0,0,0,4,0,0,4,25,54,06:03:00,5,3,10,15,40,75,89,45.7,-9.6,55,72,43.3,-11.4,13.3,95.3,108.7,65.7,34.3,06:44:00,06:20:00,0,1,15,66.7,0,0,0,0.0
Ben Maxwell,2011,23,ANA,C,6,0,1,1,1,2,0.1,0,0,0,0,1,0,0,6,0,47,07:45:00,1,8,16,18,47.1,75,89,45.7,-9.6,55,72,43.3,-11.4,13.3,95.3,108.7,65.7,34.3,06:44:00,06:20:00,0,1,15,66.7,0,0,0,0.0
Jamal Mayers,2011,37,CHI,RW,81,6,9,15,-4,91,0.6,6,0,0,1,8,1,0,70,8.6,794,09:48:00,25,102,313,245,56.1,542,567,48.9,-6,403,426,48.6,-6,6.1,93.2,99.3,45.8,54.2,09:48:00,08:08:00,23,17,121,57.9,0,0,0,0.0
Maksim Mayorov,2011,22,CBJ,LW,10,1,1,2,-3,2,0,1,0,0,0,1,0,0,9,11.1,107,10:40:00,3,11,0,0,,66,80,45.2,-1.8,51,57,47.2,-2,4.9,85.7,90.6,20.3,79.7,10:40:00,10:27:00,2,0,9,100,0,0,0,0.0
Kenndal McArdle,2011,25,WPG,LW,9,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,3,0,55,06:07:00,4,10,0,0,,26,62,29.5,-34.8,19,45,29.7,-32.7,8.3,85.2,93.5,60,40,06:07:00,06:06:00,3,3,7,42.9,0,0,0,0.0
Jamie McBain,2011,23,CAR,D,76,8,19,27,-7,4,5.1,3,5,0,1,13,6,0,127,6.3,1505,19:48:00,106,15,0,0,,1263,1300,49.3,0.8,943,989,48.8,0.4,8.1,91.5,99.6,51.7,48.3,19:47:00,16:28:00,30,40,292,43.5,0,0,0,0.0
John McCarthy,2011,25,SJS,LW,10,0,0,0,-2,10,-0.3,0,0,0,0,0,0,0,14,0,94,09:26:00,1,10,18,25,41.9,95,98,49.2,-4.7,72,72,50,-4.9,1.8,94.2,96,61.2,38.8,09:26:00,09:22:00,2,1,16,87.5,0,0,0,0.0
Jay McClement,2011,28,COL,C,80,10,7,17,-8,31,1,9,0,1,1,7,0,0,95,10.5,1100,13:45:00,54,72,448,425,51.3,679,764,47.1,-6.8,502,593,45.8,-7.3,7.8,91.4,99.1,32.8,67.2,13:45:00,10:31:00,34,16,169,56.2,0,0,0,0.0
Cody McCormick,2011,28,BUF,C,50,1,3,4,-7,56,-0.4,1,0,0,0,3,0,0,43,2.3,392,07:50:00,11,67,8,9,47.1,357,316,53,4.5,258,233,52.5,4.6,2.8,92.7,95.6,51.4,48.6,07:50:00,07:47:00,8,9,88,48.9,0,0,0,0.0
Ryan McDonagh,2011,22,NYR,D,82,7,25,32,25,44,8.7,7,0,0,1,23,2,0,123,5.7,2029,1900-01-01 00:44:00,182,118,1,1,50,1542,1613,48.9,-1.1,1177,1112,51.4,-0.2,8.9,93.4,102.3,42.2,57.8,1900-01-01 00:44:00,21:02:00,46,53,239,51.5,0,0,0,0.0
Andy McDonald,2011,34,STL,C,25,10,12,22,4,2,3.1,7,3,0,2,9,3,0,64,15.6,463,18:32:00,5,3,66,50,56.9,360,291,55.3,0.5,276,222,55.4,-2.2,10.1,90.7,100.8,51.6,48.4,18:32:00,14:17:00,11,12,108,59.3,4,2,2,50.0
Colin McDonald,2011,27,PIT,C,5,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,6,0,42,08:28:00,0,8,0,0,,42,37,53.2,-8.4,30,32,48.4,-12.4,5.3,95.2,100.5,33.3,66.7,08:28:00,07:55:00,1,0,11,54.5,0,0,0,0.0
Jamie McGinn,2011,23,TOT,LW,78,20,17,37,-3,37,4.5,14,6,0,2,15,2,0,159,12.6,1049,13:27:00,37,159,6,1,85.7,901,899,50.1,-5.5,684,636,51.8,-3.9,8.2,90.5,98.7,51.4,48.6,13:27:00,12:23:00,29,25,257,61.9,0,0,0,0.0
Jamie McGinn,2011,23,SJS,LW,61,12,12,24,1,26,2.7,9,3,0,0,11,1,0,104,11.5,766,12:33:00,30,137,2,1,66.7,901,899,50.1,-5.5,684,636,51.8,-3.9,8.2,90.5,98.7,51.4,48.6,13:27:00,12:23:00,29,25,257,61.9,0,0,0,0.0
Jamie McGinn,2011,23,COL,LW,17,8,5,13,-4,11,1.8,5,3,0,2,4,1,0,55,14.5,283,16:40:00,7,22,4,0,100,901,899,50.1,-5.5,684,636,51.8,-3.9,8.2,90.5,98.7,51.4,48.6,13:27:00,12:23:00,29,25,257,61.9,0,0,0,0.0
Brian McGrattan,2011,30,NSH,RW,30,0,2,2,-1,61,-0.1,0,0,0,0,2,0,0,10,0,160,05:19:00,3,29,0,0,,116,132,46.8,-1.6,88,97,47.6,-1.9,5.5,94.4,99.8,51.8,48.2,05:19:00,05:18:00,4,1,21,47.6,0,0,0,0.0
David McIntyre,2011,24,MIN,C,7,1,1,2,-1,2,0.2,1,0,0,0,1,0,0,6,16.7,76,10:55:00,3,8,2,5,28.6,53,81,39.6,-0.1,42,55,43.3,3.5,8.7,92.3,101,34.2,65.8,10:55:00,10:03:00,1,1,13,46.2,0,0,0,0.0
Frazer McLaren,2011,24,SJS,LW,7,0,0,0,0,9,-0.1,0,0,0,0,0,0,0,2,0,34,04:53:00,2,6,0,0,,24,34,41.4,-11.6,19,23,45.2,-12.1,7.1,92.9,100,44.4,55.6,04:53:00,04:53:00,2,0,5,40,0,0,0,0.0
Cody McLeod,2011,27,COL,LW,75,6,5,11,0,164,1.1,6,0,0,0,5,0,0,62,9.7,540,07:12:00,13,123,2,1,66.7,440,459,48.9,-5,323,353,47.8,-5.1,7.3,93.4,100.7,54.9,45.1,07:12:00,07:00:00,12,3,105,59,0,0,0,0.0
Brandon McMillan,2011,21,ANA,LW,25,0,4,4,-10,20,-0.4,0,0,0,0,4,0,0,26,0,280,11:13:00,13,20,22,36,37.9,136,234,36.8,-14.3,100,172,36.8,-13.3,11.6,85.5,97.1,41.1,58.9,10:44:00,08:13:00,2,1,35,74.3,0,0,0,0.0
Carson McMillan,2011,23,MIN,RW,11,1,2,3,1,11,0.3,1,0,0,1,2,0,0,8,12.5,122,11:04:00,9,19,5,9,35.7,84,126,40,-13.3,65,80,44.8,-7.3,9.1,94.7,103.8,38.2,61.8,11:04:00,10:46:00,2,0,19,42.1,0,0,0,0.0
Brayden McNabb,2011,21,BUF,D,25,1,7,8,-1,15,1.4,0,1,0,0,7,0,0,23,4.3,446,17:50:00,30,49,0,0,,336,346,49.3,1.7,248,272,47.7,0.6,7.9,92.3,100.2,50,50,17:50:00,16:02:00,16,9,52,44.2,0,0,0,0.0
Adam McQuaid,2011,25,BOS,D,72,2,8,10,16,99,3.1,2,0,0,0,8,0,0,63,3.2,1077,14:57:00,101,104,0,0,,881,894,49.6,-6.7,614,665,48,-8,10.4,94.1,104.5,49.7,50.3,14:57:00,13:52:00,9,18,157,40.1,0,0,0,0.0
Derek Meech,2011,27,WPG,D,2,0,0,0,1,4,0.1,0,0,0,0,0,0,0,2,0,23,11:27:00,0,1,0,0,,23,17,57.5,,21,13,61.8,,6.7,100,106.7,62.5,37.5,11:27:00,10:09:00,1,1,4,50,0,0,0,0.0
Andrej Meszaros,2011,26,PHI,D,62,7,18,25,6,38,4.6,5,2,0,2,17,1,0,114,6.1,1281,20:40:00,88,144,0,0,,1074,1004,51.7,-1.6,787,751,51.2,-2.3,9.4,90.8,100.2,51.8,48.2,20:40:00,16:50:00,21,30,239,47.7,0,0,0,0.0
Marc Methot,2011,26,CBJ,D,46,1,6,7,-11,24,0.9,1,0,0,0,6,0,0,42,2.4,922,20:03:00,52,106,0,0,,592,732,44.7,-9,451,571,44.1,-9,5.6,92.5,98.1,46.2,53.8,20:03:00,17:41:00,10,13,89,47.2,0,0,0,0.0
Milan Michalek,2011,27,OTT,RW,77,35,25,60,4,32,7.8,24,10,1,3,19,5,1,212,16.5,1506,19:33:00,46,36,1,5,16.7,1255,1121,52.8,-2,922,893,50.8,-2.9,9.8,91.4,101.2,62.2,37.8,19:33:00,15:10:00,39,18,383,55.4,10,4,6,40.0
Zbynek Michalek,2011,29,PIT,D,62,2,11,13,0,24,2.2,2,0,0,0,9,1,1,77,2.6,1342,21:39:00,144,47,0,0,,1042,964,51.9,-5.1,818,705,53.7,-3.4,8,89.8,97.8,51.2,48.8,21:39:00,17:46:00,10,26,174,44.3,0,0,0,0.0
Andy Miele,2011,23,PHX,C,7,0,0,0,-3,6,-0.2,0,0,0,0,0,0,0,4,0,63,08:56:00,0,11,7,21,25,53,71,42.7,-7.1,38,58,39.6,-11.6,0,92.3,92.3,72,28,08:56:00,07:24:00,0,2,7,57.1,1,0,1,0.0
Antti Miettinen,2011,31,WPG,RW,45,5,8,13,-5,0,0.8,4,1,0,0,5,3,0,58,8.6,527,11:42:00,11,38,9,12,42.9,400,449,47.1,-6.8,286,321,47.1,-7.7,5.9,92.5,98.4,46.2,53.8,11:42:00,09:58:00,7,5,104,55.8,1,0,1,0.0
Brendan Mikkelson,2011,24,TBL,D,41,1,2,3,-4,13,0.3,1,0,0,0,1,1,0,45,2.2,590,14:24:00,44,42,0,0,,428,479,47.2,-0.2,311,350,47,-1.3,8.1,90.9,99,58.6,41.4,14:24:00,12:55:00,4,15,95,47.4,0,0,0,0.0
Drew Miller,2011,27,DET,LW,80,14,11,25,6,20,2.6,14,0,0,4,11,0,0,131,10.7,1030,12:52:00,66,79,5,20,20,794,679,53.9,-1.5,609,497,55.1,-0.3,7.7,92.3,100,61.2,38.8,12:52:00,10:45:00,26,9,194,67.5,0,0,0,0.0
Brad Mills,2011,28,NJD,C,27,0,1,1,-10,32,-0.6,0,0,0,0,1,0,0,18,0,194,07:11:00,3,36,77,49,61.1,114,140,44.9,-6.7,88,108,44.9,-7.3,3,86.2,89.2,55.2,44.8,07:11:00,06:21:00,4,0,32,56.3,0,0,0,0.0
John Mitchell,2011,27,NYR,C,63,5,11,16,10,8,1.7,5,0,0,0,9,2,0,64,7.8,640,10:10:00,27,89,103,96,51.8,537,475,53.1,2.5,413,328,55.7,2.4,8.4,93.4,101.9,45.4,54.6,10:10:00,09:28:00,11,16,117,54.7,4,0,4,0.0
Torrey Mitchell,2011,27,SJS,C,76,9,10,19,-6,29,1.2,9,0,0,0,10,0,0,100,9,945,12:26:00,33,94,36,47,43.4,816,824,49.8,-4.3,610,583,51.1,-3.9,7,91.5,98.5,47.2,52.8,12:26:00,11:37:00,33,27,175,57.1,0,0,0,0.0
Willie Mitchell,2011,34,LAK,D,76,5,19,24,20,44,7.9,5,0,0,2,11,5,3,104,4.8,1689,22:14:00,136,74,0,1,0,1357,1194,53.2,-1.7,978,897,52.2,-2.1,7.2,94.4,101.6,50.9,49.1,21:55:00,17:41:00,21,55,239,43.5,0,0,0,0.0
Travis Moen,2011,29,MTL,LW,48,9,7,16,-3,41,1.5,8,0,1,0,7,0,0,45,20,754,15:43:00,41,75,5,7,41.7,496,616,44.6,-7.3,367,426,46.3,-6.3,8.9,91.3,100.2,43.2,56.8,15:43:00,13:12:00,13,13,82,54.9,1,0,1,0.0
Steve Montador,2011,32,CHI,D,52,5,9,14,4,45,2.8,3,2,0,1,5,4,0,57,8.8,768,14:46:00,46,49,0,0,,687,542,55.9,3.1,507,417,54.9,2.1,8.1,91.4,99.5,62.1,37.9,14:46:00,13:11:00,6,21,113,50.4,0,0,0,0.0
Dominic Moore,2011,31,TOT,C,79,4,21,25,-18,54,0.2,3,0,1,1,18,3,0,103,3.9,1227,15:32:00,23,52,419,343,55,862,970,47.1,-3.9,632,712,47,-5.6,6.6,91,97.6,41.9,58.1,15:32:00,0.5416666666666666,25,20,197,52.3,5,2,3,40.0
